# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.83883   -2.7856e-06     -0.83883
100996442    1     142447     174392      1       1  1000      0.73534   -2.7856e-06      0.73535
148398       1     859993     879961     74      17  1000      0.35373   -2.7856e-06      0.35374
26155        1     879583     894679     36       4  1000      -1.5824   -2.7856e-06      -1.5824
339451       1     895967     901099     30       6  1000      -1.3734   -2.7856e-06      -1.3734
84069        1     901872     910488     37      14  1000      -1.5915   -2.7856e-06      -1.5915
84808        1     910579     917473     18       4  1000      -1.2161   -2.7856e-06      -1.2161
57801        1     934342     936608      4       2  1000      0.62078   -2.7856e-06      0.62078
9636         1     948847     949920      5       2  1000     0.070114   -2.7856e-06     0.070117
375790       1     955503     991499    104      11  1000     -0.73213   -2.7856e-06     -0.73213
401934       1    1007126    1009687      5       2  1000     -0.17873   -2.7856e-06     -0.17873
54991        1    1017198    1051736    107       9  1000      0.96561   -2.7856e-06      0.96561
254173       1    1109286    1133315    121      13  1000      0.29505   -2.7856e-06      0.29505
8784         1    1138888    1142163      7       1  1000      -0.7026   -2.7856e-06      -0.7026
7293         1    1146706    1149703      6       2  1000    -0.018888   -2.7856e-06    -0.018885
51150        1    1152288    1167447     89       4  1000     0.028264   -2.7856e-06     0.028267
126792       1    1167629    1170421      3       2  1000     -0.41508   -2.7856e-06     -0.41507
388581       1    1177826    1182102      9       2  1000       1.4829   -2.7856e-06       1.4829
118424       1    1189292    1209234     24       5  1000      0.55047   -2.7856e-06      0.55048
6339         1    1215816    1227409     42      17  1000      0.41487   -2.7856e-06      0.41488
116983       1    1227764    1243304     54      11  1000       1.6598   -2.7856e-06       1.6598
126789       1    1243962    1247057      2       1  1000      0.24753   -2.7856e-06      0.24753
54973        1    1246965    1260067     18       5  1000     -0.38089   -2.7856e-06     -0.38089
80772        1    1260136    1264276      9       2  1000     0.032845   -2.7856e-06     0.032847
83756        1    1266726    1269844      6       3  1000      -1.2277   -2.7856e-06      -1.2277
1855         1    1270658    1284509     32       6  1000      -0.7454   -2.7856e-06      -0.7454
54587        1    1288071    1297183     26       5  1000    -0.051673   -2.7856e-06     -0.05167
54998        1    1309110    1310818      3       2  1000      -0.3456   -2.7856e-06      -0.3456
81669        1    1321091    1334718     16       5  1000       0.2234   -2.7856e-06       0.2234
55052        1    1337276    1342693     10       4  1000      0.39915   -2.7856e-06      0.39915
441869       1    1353800    1356824      7       2  1000     -0.35497   -2.7856e-06     -0.35497
643965       1    1361508    1363167      7       2  1000      0.95033   -2.7856e-06      0.95033
64856        1    1370903    1378262     16       4  1000       1.9068   -2.7856e-06       1.9068
219293       1    1378152    1405538     88      11  1000       1.6856   -2.7856e-06       1.6856
83858        1    1407139    1444852     69       9  1000      0.49239   -2.7856e-06      0.49239
55210        1    1447523    1470067     67      10  1000      0.11777   -2.7856e-06      0.11777
339453       1    1470158    1475740      8       3  1000      0.30323   -2.7856e-06      0.30323
29101        1    1477053    1510262     73       6  1000     -0.46885   -2.7856e-06     -0.46884
643988       1    1533388    1535476      2       1  1000     -0.85471   -2.7856e-06     -0.85471
142678       1    1550795    1565990     29       5  1000     -0.40356   -2.7856e-06     -0.40355
984          1    1571100    1590473     34       6  1000     -0.13975   -2.7856e-06     -0.13975
728661       1    1591486    1624243     85      15  1000     -0.55722   -2.7856e-06     -0.55722
728642       1    1633822    1655999    119       8  1000     -0.55271   -2.7856e-06     -0.55271
9906         1    1656277    1677438     70       8  1000     -0.58933   -2.7856e-06     -0.58932
65220        1    1682671    1711508     59       7  1000    -0.093527   -2.7856e-06    -0.093524
2782         1    1716725    1822552    112      10  1000     -0.49303   -2.7856e-06     -0.49303
163688       1    1846266    1848733     11       3  1000      0.98359   -2.7856e-06      0.98359
339456       1    1849029    1850740      5       2  1000      0.57429   -2.7856e-06      0.57429
85452        1    1853390    1935276    388      29  1000      0.50831   -2.7856e-06      0.50831
2563         1    1950768    1962192     22       4  1000     -0.77127   -2.7856e-06     -0.77127
5590         1    1981909    2116834    431      31  1000      0.81262   -2.7856e-06      0.81262
100506504    1    2113250    2115812      3       2  1000     -0.71977   -2.7856e-06     -0.71977
199990       1    2115899    2144159     35       6  1000       1.1038   -2.7856e-06       1.1038
6497         1    2160134    2241652    191      32  1000     -0.26016   -2.7856e-06     -0.26015
79906        1    2251719    2323190    264      27  1000      0.26477   -2.7856e-06      0.26477
11079        1    2323214    2336883     30       8  1000       1.8993   -2.7856e-06       1.8993
5192         1    2336241    2344010     19       6  1000       3.1371   -2.7856e-06       3.1371
9651         1    2407754    2436964     46       6  1000      -1.0407   -2.7856e-06      -1.0407
55229        1    2439975    2458061     36       5  1000     -0.51596   -2.7856e-06     -0.51596
8764         1    2487291    2495268     11       2  1000     -0.48821   -2.7856e-06     -0.48821
127281       1    2517899    2522908      6       2  1000      -1.0864   -2.7856e-06      -1.0864
79258        1    2522078    2564499    110       3  1000     -0.42589   -2.7856e-06     -0.42589
100287898    1    2572807    2706230    142      14  1000     -0.42932   -2.7856e-06     -0.42932
140625       1    2938046    2939467      2       1  1000      0.37798   -2.7856e-06      0.37798
63976        1    2985565    3355185   1283     151  1000      -0.7482   -2.7856e-06      -0.7482
27237        1    3371147    3397677     69       8  1000      0.64599   -2.7856e-06      0.64599
1953         1    3404506    3528059    391      60  1000      0.62323   -2.7856e-06      0.62323
127262       1    3541556    3546695     14       3  1000       1.2367   -2.7856e-06       1.2367
49856        1    3547331    3566671     35       7  1000      0.98401   -2.7856e-06      0.98401
7161         1    3569129    3652765    265      44  1000      -1.3168   -2.7856e-06      -1.3168
148870       1    3668965    3688209     58      11  1000     -0.40919   -2.7856e-06     -0.40919
388588       1    3689352    3692546     12       5  1000       1.3513   -2.7856e-06       1.3513
57470        1    3696784    3713068     48       9  1000      0.27089   -2.7856e-06       0.2709
9731         1    3728645    3773797    233      14  1000       2.1028   -2.7856e-06       2.1028
1677         1    3773845    3801993    157      20  1000      0.65598   -2.7856e-06      0.65598
339448       1    3805697    3816857     35       5  1000     -0.11255   -2.7856e-06     -0.11255
55966        1    4715105    4843851    499      76  1000      -1.3966   -2.7856e-06      -1.3966
261734       1    5922870    6052618    317      13  1000      -1.1916   -2.7856e-06      -1.1916
8514         1    6052358    6161253    240      40  1000      0.71968   -2.7856e-06      0.71968
26038        1    6161847    6240194    263      25  1000     -0.43858   -2.7856e-06     -0.43858
6146         1    6245080    6259679     30       5  1000      0.42307   -2.7856e-06      0.42307
388591       1    6266189    6281359     31       4  1000       1.2543   -2.7856e-06       1.2543
23463        1    6281253    6296044     20       4  1000        1.787   -2.7856e-06        1.787
390992       1    6304252    6305638      3       1  1000       1.1524   -2.7856e-06       1.1524
387509       1    6307406    6321035     32       2  1000       0.6407   -2.7856e-06      0.64071
11332        1    6324332    6453826    324      17  1000      -0.9102   -2.7856e-06      -0.9102
54626        1    6475292    6484724     25       4  1000        1.061   -2.7856e-06        1.061
83715        1    6484836    6521004     95      10  1000      0.62608   -2.7856e-06      0.62608
8718         1    6520787    6527432     17       5  1000      0.86294   -2.7856e-06      0.86294
57449        1    6526152    6580121    128      22  1000      0.40007   -2.7856e-06      0.40007
79707        1    6581407    6614658    106       2  1000      0.41814   -2.7856e-06      0.41815
80835        1    6614987    6639817     51       9  1000    -0.071678   -2.7856e-06    -0.071675
3104         1    6640051    6649340      3       1  1000       1.6598   -2.7856e-06       1.6598
9903         1    6650784    6662958     16       3  1000       1.0678   -2.7856e-06       1.0678
148479       1    6673756    6684093     16       3  1000       1.5143   -2.7856e-06       1.5143
90326        1    6684925    6695646     22       3  1000      0.93365   -2.7856e-06      0.93366
55735        1    6694228    6761966    104       8  1000       1.6228   -2.7856e-06       1.6228
23261        1    6845384    7829766   2248     185  1000     -0.24875   -2.7856e-06     -0.24874
9341         1    7831329    7841492     27       7  1000      -1.3832   -2.7856e-06      -1.3832
8863         1    7844413    7905241    176      19  1000      -1.6855   -2.7856e-06      -1.6855
10911        1    7907672    7913551     17       5  1000      -1.0432   -2.7856e-06      -1.0431
3604         1    7975931    8003225     35       4  1000     -0.78013   -2.7856e-06     -0.78013
11315        1    8021714    8045342     55       9  1000     -0.30567   -2.7856e-06     -0.30566
54206        1    8071779    8086393     24       5  1000   -0.0024715   -2.7856e-06   -0.0024687
50651        1    8378171    8404227     72      10  1000      -1.2926   -2.7856e-06      -1.2926
473          1    8412464    8877699    509      14  1000      -0.3799   -2.7856e-06      -0.3799
2023         1    8921059    8939151     26       5  1000     -0.88568   -2.7856e-06     -0.88568
765          1    9005893    9035151    103      21  1000      0.32938   -2.7856e-06      0.32938
155184       1    9063359    9086404     66      15  1000      0.35529   -2.7856e-06      0.35529
6518         1    9097005    9131763     94      12  1000     -0.39076   -2.7856e-06     -0.39076
80045        1    9163472    9189229     57       8  1000     -0.66418   -2.7856e-06     -0.66418
9563         1    9294822    9331396     81      12  1000     -0.91348   -2.7856e-06     -0.91347
80176        1    9335202    9429591    287      42  1000       -1.622   -2.7856e-06       -1.622
84275        1    9599528    9642831     43       4  1000     -0.95334   -2.7856e-06     -0.95334
199953       1    9648932    9674935     29       4  1000     -0.23551   -2.7856e-06     -0.23551
5293         1    9711789    9789172    108      20  1000      -1.4489   -2.7856e-06      -1.4489
22883        1    9789079    9884550     85       6  1000    -0.025348   -2.7856e-06    -0.025345
56998        1    9908334    9970316    100      10  1000      -1.7124   -2.7856e-06      -1.7124
84328        1    9982168   10003460     35       5  1000       1.6553   -2.7856e-06       1.6553
64802        1   10003486   10045556     50       5  1000       1.2286   -2.7856e-06       1.2286
116362       1   10057255   10076078     20       3  1000       0.3428   -2.7856e-06       0.3428
10277        1   10093041   10241297    139      20  1000      0.35622   -2.7856e-06      0.35622
23095        1   10270606   10441664    264       6  1000      0.49639   -2.7856e-06      0.49639
5226         1   10458884   10480565     32       3  1000      0.48625   -2.7856e-06      0.48625
378708       1   10489944   10510239     47       4  1000      -1.0747   -2.7856e-06      -1.0746
100526739    1   10490159   10512060     50       5  1000      -1.0219   -2.7856e-06      -1.0219
1325         1   10509776   10512060      4       1  1000     -0.19819   -2.7856e-06     -0.19819
1676         1   10520588   10532613     17       4  1000     -0.69761   -2.7856e-06      -0.6976
5195         1   10535003   10690815    338      21  1000       0.4475   -2.7856e-06      0.44751
54897        1   10696661   10856733    303      55  1000     -0.27568   -2.7856e-06     -0.27568
148345       1   11006530   11042094    124      17  1000     -0.55753   -2.7856e-06     -0.55753
23435        1   11072462   11085549     24       4  1000     -0.24608   -2.7856e-06     -0.24607
10747        1   11086580   11107296     55       6  1000      0.93866   -2.7856e-06      0.93867
6723         1   11114649   11120091      7       2  1000      0.51731   -2.7856e-06      0.51731
5394         1   11126675   11159961     86       4  1000       1.3211   -2.7856e-06       1.3211
2475         1   11166588   11322614    285       6  1000      0.83199   -2.7856e-06        0.832
10218        1   11249346   11256038     11       1  1000      0.85141   -2.7856e-06      0.85141
29914        1   11333255   11348491     14       1  1000     -0.17438   -2.7856e-06     -0.17438
57540        1   11539295   11597640    130      11  1000       1.2043   -2.7856e-06       1.2043
26232        1   11707924   11714888     21      11  1000       1.4871   -2.7856e-06       1.4871
93611        1   11714432   11723384     21       7  1000      0.90367   -2.7856e-06      0.90367
26270        1   11724150   11734411     34       8  1000       1.9637   -2.7856e-06       1.9637
10459        1   11734537   11751678     62      12  1000      0.80936   -2.7856e-06      0.80936
374946       1   11751781   11780336     88      15  1000       0.1544   -2.7856e-06       0.1544
57085        1   11796142   11810828     33       6  1000       0.1004   -2.7856e-06       0.1004
284498       1   11823827   11849642    139       9  1000     -0.77075   -2.7856e-06     -0.77075
4524         1   11845787   11866160     61       8  1000     -0.21908   -2.7856e-06     -0.21907
1185         1   11866153   11903201    127       8  1000      0.37252   -2.7856e-06      0.37252
4878         1   11905766   11907840     11       2  1000     -0.34018   -2.7856e-06     -0.34017
90231        1   11979645   11986485     13       4  1000      0.84724   -2.7856e-06      0.84724
5351         1   11994724   12035599    102      10  1000       1.1354   -2.7856e-06       1.1354
9927         1   12040238   12073572     80       7  1000    -0.092937   -2.7856e-06    -0.092935
60672        1   12079299   12092106     20       4  1000      0.62827   -2.7856e-06      0.62827
943          1   12123434   12204264    196      36  1000       1.1888   -2.7856e-06       1.1888
7133         1   12227044   12269279     82      10  1000      0.29823   -2.7856e-06      0.29823
55187        1   12290101   12572099    193      15  1000     -0.61258   -2.7856e-06     -0.61258
9249         1   12627939   12677820    139      24  1000       1.1695   -2.7856e-06       1.1695
343066       1   12704566   12727097     39       5  1000        1.773   -2.7856e-06        1.773
126767       1   12776118   12788726     35       4  1000     -0.31311   -2.7856e-06     -0.31311
93190        1   12806163   12821102     44       6  1000      0.77081   -2.7856e-06      0.77081
390999       1   12834984   12838049      2       1  1000    -0.093597   -2.7856e-06    -0.093594
65121        1   12851546   12856777     25       5  1000      0.44448   -2.7856e-06      0.44448
440560       1   12884468   12891264     33       5  1000     -0.11194   -2.7856e-06     -0.11194
343069       1   12907261   12908578      8       3  1000      0.47408   -2.7856e-06      0.47408
65122        1   12916941   12921764     48       6  1000      0.60887   -2.7856e-06      0.60887
400735       1   12939033   12946025     38       6  1000      0.45572   -2.7856e-06      0.45572
