# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.63394   -5.9043e-06      0.63394
100996442    1     142447     174392      1       1  1000      -1.1353   -5.9043e-06      -1.1353
148398       1     859993     879961     74      17  1000     -0.68609   -5.9043e-06     -0.68608
26155        1     879583     894679     36       4  1000     -0.87118   -5.9043e-06     -0.87117
339451       1     895967     901099     30       6  1000      -1.2327   -5.9043e-06      -1.2327
84069        1     901872     910488     37      14  1000     -0.43403   -5.9043e-06     -0.43403
84808        1     910579     917473     18       4  1000      0.25169   -5.9043e-06      0.25169
57801        1     934342     936608      4       2  1000     -0.92653   -5.9043e-06     -0.92652
9636         1     948847     949920      5       2  1000     -0.37141   -5.9043e-06     -0.37141
375790       1     955503     991499    104      11  1000      -1.0869   -5.9043e-06      -1.0869
401934       1    1007126    1009687      5       2  1000      0.15555   -5.9043e-06      0.15555
54991        1    1017198    1051736    107       9  1000     -0.82888   -5.9043e-06     -0.82887
254173       1    1109286    1133315    121      13  1000     -0.30026   -5.9043e-06     -0.30026
8784         1    1138888    1142163      7       1  1000     -0.55598   -5.9043e-06     -0.55598
7293         1    1146706    1149703      6       2  1000       1.3426   -5.9043e-06       1.3426
51150        1    1152288    1167447     89       4  1000      0.65207   -5.9043e-06      0.65207
126792       1    1167629    1170421      3       2  1000      0.19979   -5.9043e-06       0.1998
388581       1    1177826    1182102      9       2  1000      -0.3332   -5.9043e-06      -0.3332
118424       1    1189292    1209234     24       5  1000      0.28684   -5.9043e-06      0.28685
6339         1    1215816    1227409     42      17  1000     -0.30218   -5.9043e-06     -0.30218
116983       1    1227764    1243304     54      11  1000     -0.55449   -5.9043e-06     -0.55449
126789       1    1243962    1247057      2       1  1000      0.18478   -5.9043e-06      0.18478
54973        1    1246965    1260067     18       5  1000     0.012544   -5.9043e-06      0.01255
80772        1    1260136    1264276      9       2  1000    -0.082287   -5.9043e-06    -0.082281
83756        1    1266726    1269844      6       3  1000     -0.65646   -5.9043e-06     -0.65646
1855         1    1270658    1284509     32       6  1000     -0.83932   -5.9043e-06     -0.83931
54587        1    1288071    1297183     26       5  1000     -0.26255   -5.9043e-06     -0.26254
54998        1    1309110    1310818      3       2  1000       1.7624   -5.9043e-06       1.7624
81669        1    1321091    1334718     16       5  1000      0.52402   -5.9043e-06      0.52402
55052        1    1337276    1342693     10       4  1000      0.33333   -5.9043e-06      0.33333
441869       1    1353800    1356824      7       2  1000      0.70485   -5.9043e-06      0.70485
643965       1    1361508    1363167      7       2  1000      -0.3767   -5.9043e-06      -0.3767
64856        1    1370903    1378262     16       4  1000       0.8823   -5.9043e-06       0.8823
219293       1    1378152    1405538     88      11  1000      -0.5977   -5.9043e-06     -0.59769
83858        1    1407139    1444852     69       9  1000    -0.059887   -5.9043e-06    -0.059881
55210        1    1447523    1470067     67      10  1000      -1.5218   -5.9043e-06      -1.5218
339453       1    1470158    1475740      8       3  1000     -0.33686   -5.9043e-06     -0.33686
29101        1    1477053    1510262     73       6  1000     -0.47016   -5.9043e-06     -0.47015
643988       1    1533388    1535476      2       1  1000      -1.2395   -5.9043e-06      -1.2395
142678       1    1550795    1565990     29       5  1000      -1.4563   -5.9043e-06      -1.4563
984          1    1571100    1590473     34       6  1000     -0.98009   -5.9043e-06     -0.98008
728661       1    1591486    1624243     85      15  1000     -0.57951   -5.9043e-06      -0.5795
728642       1    1633822    1655999    119       8  1000      0.50036   -5.9043e-06      0.50036
9906         1    1656277    1677438     70       8  1000      0.37952   -5.9043e-06      0.37952
65220        1    1682671    1711508     59       7  1000     -0.26489   -5.9043e-06     -0.26488
2782         1    1716725    1822552    112      10  1000       0.3596   -5.9043e-06       0.3596
163688       1    1846266    1848733     11       3  1000      0.23928   -5.9043e-06      0.23929
339456       1    1849029    1850740      5       2  1000     -0.18173   -5.9043e-06     -0.18173
85452        1    1853390    1935276    388      29  1000     -0.83393   -5.9043e-06     -0.83393
2563         1    1950768    1962192     22       4  1000     -0.69194   -5.9043e-06     -0.69194
5590         1    1981909    2116834    431      31  1000       0.2088   -5.9043e-06      0.20881
100506504    1    2113250    2115812      3       2  1000     -0.67936   -5.9043e-06     -0.67935
199990       1    2115899    2144159     35       6  1000     -0.45211   -5.9043e-06     -0.45211
6497         1    2160134    2241652    191      32  1000       1.0015   -5.9043e-06       1.0015
79906        1    2251719    2323190    264      27  1000     -0.55762   -5.9043e-06     -0.55762
11079        1    2323214    2336883     30       8  1000      -1.3445   -5.9043e-06      -1.3445
5192         1    2336241    2344010     19       6  1000        -1.71   -5.9043e-06        -1.71
9651         1    2407754    2436964     46       6  1000      0.66497   -5.9043e-06      0.66498
55229        1    2439975    2458061     36       5  1000       0.7438   -5.9043e-06      0.74381
8764         1    2487291    2495268     11       2  1000       1.1044   -5.9043e-06       1.1044
127281       1    2517899    2522908      6       2  1000      0.54078   -5.9043e-06      0.54078
79258        1    2522078    2564499    110       3  1000      0.52929   -5.9043e-06       0.5293
100287898    1    2572807    2706230    142      14  1000      -1.0662   -5.9043e-06      -1.0662
140625       1    2938046    2939467      2       1  1000      0.29536   -5.9043e-06      0.29536
63976        1    2985565    3355185   1283     151  1000       0.2752   -5.9043e-06      0.27521
27237        1    3371147    3397677     69       8  1000       0.3864   -5.9043e-06      0.38641
1953         1    3404506    3528059    391      60  1000     -0.41537   -5.9043e-06     -0.41536
127262       1    3541556    3546695     14       3  1000     -0.77058   -5.9043e-06     -0.77057
49856        1    3547331    3566671     35       7  1000     -0.47051   -5.9043e-06      -0.4705
7161         1    3569129    3652765    265      44  1000      0.21151   -5.9043e-06      0.21152
148870       1    3668965    3688209     58      11  1000      0.25971   -5.9043e-06      0.25972
388588       1    3689352    3692546     12       5  1000      0.12252   -5.9043e-06      0.12253
57470        1    3696784    3713068     48       9  1000       1.5703   -5.9043e-06       1.5703
9731         1    3728645    3773797    233      14  1000      0.29995   -5.9043e-06      0.29995
1677         1    3773845    3801993    157      20  1000     -0.72682   -5.9043e-06     -0.72681
339448       1    3805697    3816857     35       5  1000      -0.2203   -5.9043e-06      -0.2203
55966        1    4715105    4843851    499      76  1000       1.1984   -5.9043e-06       1.1984
261734       1    5922870    6052618    317      13  1000      0.31724   -5.9043e-06      0.31724
8514         1    6052358    6161253    240      40  1000    -0.021495   -5.9043e-06    -0.021489
26038        1    6161847    6240194    263      25  1000     -0.32522   -5.9043e-06     -0.32522
6146         1    6245080    6259679     30       5  1000      -1.4197   -5.9043e-06      -1.4197
388591       1    6266189    6281359     31       4  1000     -0.24525   -5.9043e-06     -0.24524
23463        1    6281253    6296044     20       4  1000      -1.2988   -5.9043e-06      -1.2988
390992       1    6304252    6305638      3       1  1000   -0.0077809   -5.9043e-06    -0.007775
387509       1    6307406    6321035     32       2  1000     0.066279   -5.9043e-06     0.066285
11332        1    6324332    6453826    324      17  1000       1.0218   -5.9043e-06       1.0218
54626        1    6475292    6484724     25       4  1000      0.55152   -5.9043e-06      0.55152
83715        1    6484836    6521004     95      10  1000      0.12816   -5.9043e-06      0.12817
8718         1    6520787    6527432     17       5  1000      -0.6798   -5.9043e-06     -0.67979
57449        1    6526152    6580121    128      22  1000       1.4254   -5.9043e-06       1.4254
79707        1    6581407    6614658    106       2  1000       2.2426   -5.9043e-06       2.2426
80835        1    6614987    6639817     51       9  1000       1.4273   -5.9043e-06       1.4273
3104         1    6640051    6649340      3       1  1000      0.21778   -5.9043e-06      0.21779
9903         1    6650784    6662958     16       3  1000       -0.592   -5.9043e-06     -0.59199
148479       1    6673756    6684093     16       3  1000     -0.75999   -5.9043e-06     -0.75998
90326        1    6684925    6695646     22       3  1000      -1.0574   -5.9043e-06      -1.0574
55735        1    6694228    6761966    104       8  1000     -0.85899   -5.9043e-06     -0.85899
23261        1    6845384    7829766   2248     185  1000     -0.42193   -5.9043e-06     -0.42193
9341         1    7831329    7841492     27       7  1000    -0.076579   -5.9043e-06    -0.076573
8863         1    7844413    7905241    176      19  1000      0.45699   -5.9043e-06      0.45699
10911        1    7907672    7913551     17       5  1000      -1.0806   -5.9043e-06      -1.0806
3604         1    7975931    8003225     35       4  1000      0.69627   -5.9043e-06      0.69628
11315        1    8021714    8045342     55       9  1000      0.43877   -5.9043e-06      0.43878
54206        1    8071779    8086393     24       5  1000      0.71812   -5.9043e-06      0.71812
50651        1    8378171    8404227     72      10  1000     -0.93465   -5.9043e-06     -0.93464
473          1    8412464    8877699    509      14  1000      -1.3148   -5.9043e-06      -1.3148
