# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.53845    2.9096e-07     -0.53845
100996442    1     142447     174392      1       1  1000     0.039659    2.9096e-07     0.039659
148398       1     859993     879961     74      17  1000      0.31593    2.9096e-07      0.31593
26155        1     879583     894679     36       4  1000    -0.098046    2.9096e-07    -0.098047
339451       1     895967     901099     30       6  1000     -0.78064    2.9096e-07     -0.78064
84069        1     901872     910488     37      14  1000     -0.12581    2.9096e-07     -0.12581
84808        1     910579     917473     18       4  1000      0.03721    2.9096e-07      0.03721
57801        1     934342     936608      4       2  1000     -0.49431    2.9096e-07     -0.49431
9636         1     948847     949920      5       2  1000       1.1504    2.9096e-07       1.1504
375790       1     955503     991499    104      11  1000     -0.39083    2.9096e-07     -0.39083
401934       1    1007126    1009687      5       2  1000     -0.67723    2.9096e-07     -0.67723
54991        1    1017198    1051736    107       9  1000       -0.308    2.9096e-07       -0.308
254173       1    1109286    1133315    121      13  1000    -0.059425    2.9096e-07    -0.059425
8784         1    1138888    1142163      7       1  1000      0.31125    2.9096e-07      0.31125
7293         1    1146706    1149703      6       2  1000      0.33699    2.9096e-07      0.33699
51150        1    1152288    1167447     89       4  1000     -0.57452    2.9096e-07     -0.57452
126792       1    1167629    1170421      3       2  1000      0.21095    2.9096e-07      0.21095
388581       1    1177826    1182102      9       2  1000     0.054681    2.9096e-07     0.054681
118424       1    1189292    1209234     24       5  1000       1.1247    2.9096e-07       1.1247
6339         1    1215816    1227409     42      17  1000       1.5366    2.9096e-07       1.5366
116983       1    1227764    1243304     54      11  1000       1.2592    2.9096e-07       1.2592
126789       1    1243962    1247057      2       1  1000      0.73328    2.9096e-07      0.73328
54973        1    1246965    1260067     18       5  1000     -0.62718    2.9096e-07     -0.62718
80772        1    1260136    1264276      9       2  1000     -0.78387    2.9096e-07     -0.78387
83756        1    1266726    1269844      6       3  1000      -1.4764    2.9096e-07      -1.4764
1855         1    1270658    1284509     32       6  1000      -1.0239    2.9096e-07      -1.0239
54587        1    1288071    1297183     26       5  1000     -0.74098    2.9096e-07     -0.74098
54998        1    1309110    1310818      3       2  1000      0.24542    2.9096e-07      0.24542
81669        1    1321091    1334718     16       5  1000       1.1079    2.9096e-07       1.1079
55052        1    1337276    1342693     10       4  1000        0.921    2.9096e-07        0.921
441869       1    1353800    1356824      7       2  1000      -1.0004    2.9096e-07      -1.0004
643965       1    1361508    1363167      7       2  1000     0.038757    2.9096e-07     0.038757
64856        1    1370903    1378262     16       4  1000     -0.19042    2.9096e-07     -0.19042
219293       1    1378152    1405538     88      11  1000       1.9347    2.9096e-07       1.9347
83858        1    1407139    1444852     69       9  1000       1.5272    2.9096e-07       1.5272
55210        1    1447523    1470067     67      10  1000      0.17197    2.9096e-07      0.17197
339453       1    1470158    1475740      8       3  1000      0.81434    2.9096e-07      0.81434
29101        1    1477053    1510262     73       6  1000      0.77318    2.9096e-07      0.77318
643988       1    1533388    1535476      2       1  1000      0.81818    2.9096e-07      0.81818
142678       1    1550795    1565990     29       5  1000     -0.15664    2.9096e-07     -0.15664
984          1    1571100    1590473     34       6  1000      -1.0744    2.9096e-07      -1.0744
728661       1    1591486    1624243     85      15  1000      -1.3102    2.9096e-07      -1.3102
728642       1    1633822    1655999    119       8  1000     -0.38069    2.9096e-07     -0.38069
9906         1    1656277    1677438     70       8  1000     -0.43143    2.9096e-07     -0.43143
65220        1    1682671    1711508     59       7  1000     -0.83458    2.9096e-07     -0.83458
2782         1    1716725    1822552    112      10  1000      -1.1692    2.9096e-07      -1.1692
163688       1    1846266    1848733     11       3  1000     0.070729    2.9096e-07     0.070728
339456       1    1849029    1850740      5       2  1000      0.38053    2.9096e-07      0.38053
85452        1    1853390    1935276    388      29  1000       1.1204    2.9096e-07       1.1204
2563         1    1950768    1962192     22       4  1000     -0.30164    2.9096e-07     -0.30164
5590         1    1981909    2116834    431      31  1000       1.0863    2.9096e-07       1.0863
100506504    1    2113250    2115812      3       2  1000     -0.86486    2.9096e-07     -0.86486
199990       1    2115899    2144159     35       6  1000     -0.54443    2.9096e-07     -0.54443
6497         1    2160134    2241652    191      32  1000      -0.5188    2.9096e-07      -0.5188
79906        1    2251719    2323190    264      27  1000      0.12924    2.9096e-07      0.12924
11079        1    2323214    2336883     30       8  1000      0.50671    2.9096e-07      0.50671
5192         1    2336241    2344010     19       6  1000      0.64121    2.9096e-07      0.64121
9651         1    2407754    2436964     46       6  1000      0.52927    2.9096e-07      0.52927
55229        1    2439975    2458061     36       5  1000       1.3885    2.9096e-07       1.3885
8764         1    2487291    2495268     11       2  1000     -0.84796    2.9096e-07     -0.84796
127281       1    2517899    2522908      6       2  1000      -1.0031    2.9096e-07      -1.0031
79258        1    2522078    2564499    110       3  1000      -0.1987    2.9096e-07      -0.1987
100287898    1    2572807    2706230    142      14  1000     -0.97815    2.9096e-07     -0.97815
140625       1    2938046    2939467      2       1  1000       0.6377    2.9096e-07       0.6377
63976        1    2985565    3355185   1283     151  1000      0.53092    2.9096e-07      0.53092
27237        1    3371147    3397677     69       8  1000       1.6292    2.9096e-07       1.6292
1953         1    3404506    3528059    391      60  1000       1.0055    2.9096e-07       1.0055
127262       1    3541556    3546695     14       3  1000       1.1235    2.9096e-07       1.1235
49856        1    3547331    3566671     35       7  1000       1.1191    2.9096e-07       1.1191
7161         1    3569129    3652765    265      44  1000      -1.6294    2.9096e-07      -1.6294
148870       1    3668965    3688209     58      11  1000     -0.34611    2.9096e-07     -0.34611
388588       1    3689352    3692546     12       5  1000     -0.51369    2.9096e-07     -0.51369
57470        1    3696784    3713068     48       9  1000     -0.46738    2.9096e-07     -0.46738
9731         1    3728645    3773797    233      14  1000      -1.0994    2.9096e-07      -1.0994
1677         1    3773845    3801993    157      20  1000     -0.64075    2.9096e-07     -0.64075
339448       1    3805697    3816857     35       5  1000      -1.0387    2.9096e-07      -1.0387
55966        1    4715105    4843851    499      76  1000     -0.64112    2.9096e-07     -0.64112
261734       1    5922870    6052618    317      13  1000     -0.26129    2.9096e-07     -0.26129
8514         1    6052358    6161253    240      40  1000      -1.2874    2.9096e-07      -1.2874
26038        1    6161847    6240194    263      25  1000      -1.2415    2.9096e-07      -1.2415
6146         1    6245080    6259679     30       5  1000    -0.023683    2.9096e-07    -0.023684
388591       1    6266189    6281359     31       4  1000     0.099266    2.9096e-07     0.099265
23463        1    6281253    6296044     20       4  1000      0.81563    2.9096e-07      0.81563
390992       1    6304252    6305638      3       1  1000      0.85395    2.9096e-07      0.85394
387509       1    6307406    6321035     32       2  1000     -0.20182    2.9096e-07     -0.20182
11332        1    6324332    6453826    324      17  1000      0.95889    2.9096e-07      0.95889
54626        1    6475292    6484724     25       4  1000      0.68566    2.9096e-07      0.68566
83715        1    6484836    6521004     95      10  1000      0.45338    2.9096e-07      0.45338
8718         1    6520787    6527432     17       5  1000     -0.20434    2.9096e-07     -0.20434
57449        1    6526152    6580121    128      22  1000    -0.019037    2.9096e-07    -0.019037
79707        1    6581407    6614658    106       2  1000      0.50463    2.9096e-07      0.50463
80835        1    6614987    6639817     51       9  1000     -0.14203    2.9096e-07     -0.14203
3104         1    6640051    6649340      3       1  1000      0.19629    2.9096e-07      0.19629
9903         1    6650784    6662958     16       3  1000     0.045702    2.9096e-07     0.045702
148479       1    6673756    6684093     16       3  1000      0.25127    2.9096e-07      0.25127
90326        1    6684925    6695646     22       3  1000      0.51062    2.9096e-07      0.51062
55735        1    6694228    6761966    104       8  1000    -0.047416    2.9096e-07    -0.047416
23261        1    6845384    7829766   2248     185  1000     -0.35309    2.9096e-07     -0.35309
9341         1    7831329    7841492     27       7  1000      -1.7784    2.9096e-07      -1.7784
8863         1    7844413    7905241    176      19  1000      -2.6486    2.9096e-07      -2.6486
10911        1    7907672    7913551     17       5  1000      -2.7093    2.9096e-07      -2.7093
3604         1    7975931    8003225     35       4  1000     -0.67008    2.9096e-07     -0.67008
11315        1    8021714    8045342     55       9  1000     -0.63557    2.9096e-07     -0.63557
54206        1    8071779    8086393     24       5  1000      -1.0117    2.9096e-07      -1.0117
50651        1    8378171    8404227     72      10  1000      0.29677    2.9096e-07      0.29677
473          1    8412464    8877699    509      14  1000     -0.85005    2.9096e-07     -0.85005
2023         1    8921059    8939151     26       5  1000      0.80519    2.9096e-07      0.80519
765          1    9005893    9035151    103      21  1000      0.55592    2.9096e-07      0.55592
155184       1    9063359    9086404     66      15  1000     -0.45521    2.9096e-07     -0.45521
6518         1    9097005    9131763     94      12  1000      0.17927    2.9096e-07      0.17927
80045        1    9163472    9189229     57       8  1000      0.31496    2.9096e-07      0.31496
9563         1    9294822    9331396     81      12  1000     -0.71275    2.9096e-07     -0.71275
80176        1    9335202    9429591    287      42  1000      0.96051    2.9096e-07      0.96051
84275        1    9599528    9642831     43       4  1000    -0.040468    2.9096e-07    -0.040469
199953       1    9648932    9674935     29       4  1000     -0.20004    2.9096e-07     -0.20005
5293         1    9711789    9789172    108      20  1000     0.096147    2.9096e-07     0.096147
22883        1    9789079    9884550     85       6  1000     -0.56963    2.9096e-07     -0.56963
