# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.35575   -1.2226e-06      0.35575
100996442    1     142447     174392      1       1  1000      -0.1641   -1.2226e-06      -0.1641
148398       1     859993     879961     74      17  1000        1.812   -1.2226e-06        1.812
26155        1     879583     894679     36       4  1000       0.2781   -1.2226e-06       0.2781
339451       1     895967     901099     30       6  1000     -0.33932   -1.2226e-06     -0.33932
84069        1     901872     910488     37      14  1000      0.44535   -1.2226e-06      0.44535
84808        1     910579     917473     18       4  1000      -1.3417   -1.2226e-06      -1.3417
57801        1     934342     936608      4       2  1000     -0.82325   -1.2226e-06     -0.82324
9636         1     948847     949920      5       2  1000     -0.41976   -1.2226e-06     -0.41976
375790       1     955503     991499    104      11  1000     -0.65831   -1.2226e-06     -0.65831
401934       1    1007126    1009687      5       2  1000     -0.22849   -1.2226e-06     -0.22849
54991        1    1017198    1051736    107       9  1000      0.34857   -1.2226e-06      0.34857
254173       1    1109286    1133315    121      13  1000       1.3518   -1.2226e-06       1.3518
8784         1    1138888    1142163      7       1  1000     -0.08563   -1.2226e-06    -0.085629
7293         1    1146706    1149703      6       2  1000      0.10289   -1.2226e-06      0.10289
51150        1    1152288    1167447     89       4  1000      -1.1005   -1.2226e-06      -1.1005
126792       1    1167629    1170421      3       2  1000     -0.85212   -1.2226e-06     -0.85212
388581       1    1177826    1182102      9       2  1000     -0.24902   -1.2226e-06     -0.24902
118424       1    1189292    1209234     24       5  1000     -0.78578   -1.2226e-06     -0.78578
6339         1    1215816    1227409     42      17  1000     -0.38821   -1.2226e-06      -0.3882
116983       1    1227764    1243304     54      11  1000     -0.26876   -1.2226e-06     -0.26876
126789       1    1243962    1247057      2       1  1000       1.3217   -1.2226e-06       1.3217
54973        1    1246965    1260067     18       5  1000      0.29885   -1.2226e-06      0.29885
80772        1    1260136    1264276      9       2  1000     -0.10044   -1.2226e-06     -0.10043
83756        1    1266726    1269844      6       3  1000      0.20695   -1.2226e-06      0.20695
1855         1    1270658    1284509     32       6  1000      0.25846   -1.2226e-06      0.25846
54587        1    1288071    1297183     26       5  1000      0.16157   -1.2226e-06      0.16157
54998        1    1309110    1310818      3       2  1000       0.2692   -1.2226e-06       0.2692
81669        1    1321091    1334718     16       5  1000      0.43548   -1.2226e-06      0.43548
55052        1    1337276    1342693     10       4  1000      0.54436   -1.2226e-06      0.54436
441869       1    1353800    1356824      7       2  1000      0.35188   -1.2226e-06      0.35188
643965       1    1361508    1363167      7       2  1000    -0.012327   -1.2226e-06    -0.012326
64856        1    1370903    1378262     16       4  1000      0.34098   -1.2226e-06      0.34098
219293       1    1378152    1405538     88      11  1000     -0.47225   -1.2226e-06     -0.47225
83858        1    1407139    1444852     69       9  1000      -0.4707   -1.2226e-06      -0.4707
55210        1    1447523    1470067     67      10  1000     -0.41907   -1.2226e-06     -0.41907
339453       1    1470158    1475740      8       3  1000     -0.98618   -1.2226e-06     -0.98618
29101        1    1477053    1510262     73       6  1000      0.14358   -1.2226e-06      0.14358
643988       1    1533388    1535476      2       1  1000      -1.5509   -1.2226e-06      -1.5509
142678       1    1550795    1565990     29       5  1000     -0.72936   -1.2226e-06     -0.72936
984          1    1571100    1590473     34       6  1000    -0.033314   -1.2226e-06    -0.033312
728661       1    1591486    1624243     85      15  1000      0.51796   -1.2226e-06      0.51796
728642       1    1633822    1655999    119       8  1000     -0.16375   -1.2226e-06     -0.16375
9906         1    1656277    1677438     70       8  1000       1.1191   -1.2226e-06       1.1191
65220        1    1682671    1711508     59       7  1000        1.466   -1.2226e-06        1.466
2782         1    1716725    1822552    112      10  1000        0.721   -1.2226e-06        0.721
163688       1    1846266    1848733     11       3  1000       1.8845   -1.2226e-06       1.8845
339456       1    1849029    1850740      5       2  1000       2.1613   -1.2226e-06       2.1613
85452        1    1853390    1935276    388      29  1000      0.49347   -1.2226e-06      0.49347
2563         1    1950768    1962192     22       4  1000     -0.44221   -1.2226e-06     -0.44221
5590         1    1981909    2116834    431      31  1000    -0.052194   -1.2226e-06    -0.052193
100506504    1    2113250    2115812      3       2  1000       1.0068   -1.2226e-06       1.0068
199990       1    2115899    2144159     35       6  1000    -0.045694   -1.2226e-06    -0.045693
6497         1    2160134    2241652    191      32  1000       1.3442   -1.2226e-06       1.3442
79906        1    2251719    2323190    264      27  1000       1.8324   -1.2226e-06       1.8324
11079        1    2323214    2336883     30       8  1000       1.4651   -1.2226e-06       1.4651
5192         1    2336241    2344010     19       6  1000      0.65493   -1.2226e-06      0.65493
9651         1    2407754    2436964     46       6  1000       1.3179   -1.2226e-06       1.3179
55229        1    2439975    2458061     36       5  1000       0.3755   -1.2226e-06      0.37551
8764         1    2487291    2495268     11       2  1000     -0.12031   -1.2226e-06     -0.12031
127281       1    2517899    2522908      6       2  1000     -0.22869   -1.2226e-06     -0.22869
79258        1    2522078    2564499    110       3  1000       0.8057   -1.2226e-06       0.8057
100287898    1    2572807    2706230    142      14  1000      0.19351   -1.2226e-06      0.19351
140625       1    2938046    2939467      2       1  1000      -1.2719   -1.2226e-06      -1.2719
63976        1    2985565    3355185   1283     151  1000       1.1153   -1.2226e-06       1.1153
27237        1    3371147    3397677     69       8  1000      0.27217   -1.2226e-06      0.27217
1953         1    3404506    3528059    391      60  1000      0.43493   -1.2226e-06      0.43494
127262       1    3541556    3546695     14       3  1000      -2.2004   -1.2226e-06      -2.2004
49856        1    3547331    3566671     35       7  1000      -1.5662   -1.2226e-06      -1.5662
7161         1    3569129    3652765    265      44  1000     -0.26635   -1.2226e-06     -0.26635
148870       1    3668965    3688209     58      11  1000    -0.010428   -1.2226e-06    -0.010426
