# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.34695   -1.4548e-06      0.34695
100996442    1     142447     174392      1       1  1000      0.13346   -1.4548e-06      0.13346
148398       1     859993     879961     74      17  1000       1.1212   -1.4548e-06       1.1212
26155        1     879583     894679     36       4  1000       2.0734   -1.4548e-06       2.0734
339451       1     895967     901099     30       6  1000       1.4865   -1.4548e-06       1.4865
84069        1     901872     910488     37      14  1000       2.0655   -1.4548e-06       2.0655
84808        1     910579     917473     18       4  1000      0.99332   -1.4548e-06      0.99333
57801        1     934342     936608      4       2  1000       0.6714   -1.4548e-06      0.67141
9636         1     948847     949920      5       2  1000       1.1508   -1.4548e-06       1.1508
375790       1     955503     991499    104      11  1000       0.6139   -1.4548e-06      0.61391
401934       1    1007126    1009687      5       2  1000       2.0892   -1.4548e-06       2.0892
54991        1    1017198    1051736    107       9  1000     -0.10315   -1.4548e-06     -0.10315
254173       1    1109286    1133315    121      13  1000      0.43948   -1.4548e-06      0.43948
8784         1    1138888    1142163      7       1  1000      0.87039   -1.4548e-06      0.87039
7293         1    1146706    1149703      6       2  1000       2.2314   -1.4548e-06       2.2314
51150        1    1152288    1167447     89       4  1000      0.58026   -1.4548e-06      0.58027
126792       1    1167629    1170421      3       2  1000     -0.65664   -1.4548e-06     -0.65664
388581       1    1177826    1182102      9       2  1000       1.3778   -1.4548e-06       1.3778
118424       1    1189292    1209234     24       5  1000      0.30717   -1.4548e-06      0.30718
6339         1    1215816    1227409     42      17  1000       1.9553   -1.4548e-06       1.9553
116983       1    1227764    1243304     54      11  1000       0.6899   -1.4548e-06       0.6899
126789       1    1243962    1247057      2       1  1000       1.9884   -1.4548e-06       1.9884
54973        1    1246965    1260067     18       5  1000       1.1498   -1.4548e-06       1.1498
80772        1    1260136    1264276      9       2  1000      0.27251   -1.4548e-06      0.27251
83756        1    1266726    1269844      6       3  1000     -0.22371   -1.4548e-06      -0.2237
1855         1    1270658    1284509     32       6  1000     -0.53607   -1.4548e-06     -0.53607
54587        1    1288071    1297183     26       5  1000      0.11034   -1.4548e-06      0.11034
54998        1    1309110    1310818      3       2  1000      0.92929   -1.4548e-06      0.92929
81669        1    1321091    1334718     16       5  1000       2.3868   -1.4548e-06       2.3868
55052        1    1337276    1342693     10       4  1000       2.2379   -1.4548e-06       2.2379
441869       1    1353800    1356824      7       2  1000     -0.98622   -1.4548e-06     -0.98621
643965       1    1361508    1363167      7       2  1000        1.783   -1.4548e-06        1.783
64856        1    1370903    1378262     16       4  1000       2.1161   -1.4548e-06       2.1161
219293       1    1378152    1405538     88      11  1000       1.2217   -1.4548e-06       1.2217
83858        1    1407139    1444852     69       9  1000      0.91681   -1.4548e-06      0.91681
55210        1    1447523    1470067     67      10  1000      0.56142   -1.4548e-06      0.56143
339453       1    1470158    1475740      8       3  1000       1.8136   -1.4548e-06       1.8136
29101        1    1477053    1510262     73       6  1000       2.0257   -1.4548e-06       2.0257
643988       1    1533388    1535476      2       1  1000     -0.62853   -1.4548e-06     -0.62853
142678       1    1550795    1565990     29       5  1000      0.13802   -1.4548e-06      0.13802
984          1    1571100    1590473     34       6  1000      0.26143   -1.4548e-06      0.26143
728661       1    1591486    1624243     85      15  1000      0.24021   -1.4548e-06      0.24021
728642       1    1633822    1655999    119       8  1000   0.00060631   -1.4548e-06   0.00060776
9906         1    1656277    1677438     70       8  1000      0.36428   -1.4548e-06      0.36428
65220        1    1682671    1711508     59       7  1000      0.31547   -1.4548e-06      0.31547
2782         1    1716725    1822552    112      10  1000    -0.034909   -1.4548e-06    -0.034908
163688       1    1846266    1848733     11       3  1000     -0.55434   -1.4548e-06     -0.55434
339456       1    1849029    1850740      5       2  1000     0.062934   -1.4548e-06     0.062935
85452        1    1853390    1935276    388      29  1000     -0.74592   -1.4548e-06     -0.74592
2563         1    1950768    1962192     22       4  1000      0.88843   -1.4548e-06      0.88843
5590         1    1981909    2116834    431      31  1000     -0.80313   -1.4548e-06     -0.80313
100506504    1    2113250    2115812      3       2  1000       -1.369   -1.4548e-06       -1.369
199990       1    2115899    2144159     35       6  1000     -0.74748   -1.4548e-06     -0.74748
6497         1    2160134    2241652    191      32  1000       0.1214   -1.4548e-06       0.1214
79906        1    2251719    2323190    264      27  1000     -0.12209   -1.4548e-06     -0.12209
11079        1    2323214    2336883     30       8  1000      -1.8667   -1.4548e-06      -1.8667
5192         1    2336241    2344010     19       6  1000      -1.2693   -1.4548e-06      -1.2693
9651         1    2407754    2436964     46       6  1000       1.1455   -1.4548e-06       1.1455
55229        1    2439975    2458061     36       5  1000       2.2245   -1.4548e-06       2.2245
8764         1    2487291    2495268     11       2  1000       2.2466   -1.4548e-06       2.2466
127281       1    2517899    2522908      6       2  1000       2.3224   -1.4548e-06       2.3224
79258        1    2522078    2564499    110       3  1000       1.4252   -1.4548e-06       1.4252
100287898    1    2572807    2706230    142      14  1000       2.2174   -1.4548e-06       2.2174
140625       1    2938046    2939467      2       1  1000       2.0667   -1.4548e-06       2.0667
63976        1    2985565    3355185   1283     151  1000      0.16268   -1.4548e-06      0.16268
27237        1    3371147    3397677     69       8  1000      -1.7544   -1.4548e-06      -1.7543
1953         1    3404506    3528059    391      60  1000      -2.0066   -1.4548e-06      -2.0066
127262       1    3541556    3546695     14       3  1000     -0.96415   -1.4548e-06     -0.96415
49856        1    3547331    3566671     35       7  1000      -1.1205   -1.4548e-06      -1.1205
7161         1    3569129    3652765    265      44  1000     -0.99208   -1.4548e-06     -0.99208
148870       1    3668965    3688209     58      11  1000      0.51206   -1.4548e-06      0.51207
388588       1    3689352    3692546     12       5  1000       1.2609   -1.4548e-06       1.2609
57470        1    3696784    3713068     48       9  1000      0.75709   -1.4548e-06      0.75709
9731         1    3728645    3773797    233      14  1000       1.5139   -1.4548e-06       1.5139
1677         1    3773845    3801993    157      20  1000      0.19385   -1.4548e-06      0.19385
339448       1    3805697    3816857     35       5  1000      -1.1179   -1.4548e-06      -1.1179
55966        1    4715105    4843851    499      76  1000      0.25768   -1.4548e-06      0.25768
261734       1    5922870    6052618    317      13  1000      0.48263   -1.4548e-06      0.48263
8514         1    6052358    6161253    240      40  1000     -0.27899   -1.4548e-06     -0.27899
26038        1    6161847    6240194    263      25  1000     -0.56388   -1.4548e-06     -0.56388
6146         1    6245080    6259679     30       5  1000      -1.4831   -1.4548e-06      -1.4831
388591       1    6266189    6281359     31       4  1000       1.0925   -1.4548e-06       1.0925
23463        1    6281253    6296044     20       4  1000      0.87875   -1.4548e-06      0.87875
390992       1    6304252    6305638      3       1  1000       0.6414   -1.4548e-06       0.6414
387509       1    6307406    6321035     32       2  1000        1.701   -1.4548e-06        1.701
11332        1    6324332    6453826    324      17  1000     -0.11366   -1.4548e-06     -0.11366
54626        1    6475292    6484724     25       4  1000     -0.39717   -1.4548e-06     -0.39716
83715        1    6484836    6521004     95      10  1000      -0.2767   -1.4548e-06      -0.2767
8718         1    6520787    6527432     17       5  1000      -1.0958   -1.4548e-06      -1.0958
57449        1    6526152    6580121    128      22  1000      -1.7773   -1.4548e-06      -1.7773
79707        1    6581407    6614658    106       2  1000     -0.78794   -1.4548e-06     -0.78794
80835        1    6614987    6639817     51       9  1000     -0.79518   -1.4548e-06     -0.79518
3104         1    6640051    6649340      3       1  1000   -0.0001067   -1.4548e-06  -0.00010525
9903         1    6650784    6662958     16       3  1000   -0.0012125   -1.4548e-06   -0.0012111
148479       1    6673756    6684093     16       3  1000      0.17997   -1.4548e-06      0.17997
90326        1    6684925    6695646     22       3  1000      0.36776   -1.4548e-06      0.36776
55735        1    6694228    6761966    104       8  1000     -0.75582   -1.4548e-06     -0.75582
23261        1    6845384    7829766   2248     185  1000       1.5174   -1.4548e-06       1.5174
9341         1    7831329    7841492     27       7  1000      -0.9069   -1.4548e-06      -0.9069
8863         1    7844413    7905241    176      19  1000      -1.2375   -1.4548e-06      -1.2375
10911        1    7907672    7913551     17       5  1000       -1.193   -1.4548e-06       -1.193
3604         1    7975931    8003225     35       4  1000      0.39092   -1.4548e-06      0.39092
11315        1    8021714    8045342     55       9  1000    -0.098697   -1.4548e-06    -0.098695
54206        1    8071779    8086393     24       5  1000     -0.35012   -1.4548e-06     -0.35012
50651        1    8378171    8404227     72      10  1000       -1.148   -1.4548e-06       -1.148
473          1    8412464    8877699    509      14  1000     -0.51955   -1.4548e-06     -0.51955
2023         1    8921059    8939151     26       5  1000     -0.47239   -1.4548e-06     -0.47238
765          1    9005893    9035151    103      21  1000     0.090501   -1.4548e-06     0.090502
155184       1    9063359    9086404     66      15  1000     0.032051   -1.4548e-06     0.032052
6518         1    9097005    9131763     94      12  1000     -0.11223   -1.4548e-06     -0.11223
80045        1    9163472    9189229     57       8  1000      -1.2761   -1.4548e-06      -1.2761
9563         1    9294822    9331396     81      12  1000      -0.3204   -1.4548e-06      -0.3204
80176        1    9335202    9429591    287      42  1000   -0.0039751   -1.4548e-06   -0.0039737
84275        1    9599528    9642831     43       4  1000      0.91036   -1.4548e-06      0.91036
199953       1    9648932    9674935     29       4  1000      0.81443   -1.4548e-06      0.81443
5293         1    9711789    9789172    108      20  1000       0.1966   -1.4548e-06       0.1966
22883        1    9789079    9884550     85       6  1000     -0.91844   -1.4548e-06     -0.91844
56998        1    9908334    9970316    100      10  1000      0.55718   -1.4548e-06      0.55718
84328        1    9982168   10003460     35       5  1000     -0.64585   -1.4548e-06     -0.64585
64802        1   10003486   10045556     50       5  1000      -1.3822   -1.4548e-06      -1.3821
116362       1   10057255   10076078     20       3  1000     -0.74989   -1.4548e-06     -0.74989
10277        1   10093041   10241297    139      20  1000     -0.93747   -1.4548e-06     -0.93747
23095        1   10270606   10441664    264       6  1000      -0.6538   -1.4548e-06      -0.6538
5226         1   10458884   10480565     32       3  1000     -0.93799   -1.4548e-06     -0.93798
378708       1   10489944   10510239     47       4  1000        -0.63   -1.4548e-06        -0.63
100526739    1   10490159   10512060     50       5  1000     -0.64062   -1.4548e-06     -0.64062
1325         1   10509776   10512060      4       1  1000     -0.53384   -1.4548e-06     -0.53384
