# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      -0.2741   -7.4201e-06      -0.2741
100996442    1     142447     174392      1       1  1000     -0.13042   -7.4201e-06     -0.13041
148398       1     859993     879961     74      17  1000     -0.46006   -7.4201e-06     -0.46005
26155        1     879583     894679     36       4  1000     -0.52215   -7.4201e-06     -0.52214
339451       1     895967     901099     30       6  1000     -0.68689   -7.4201e-06     -0.68688
84069        1     901872     910488     37      14  1000      -1.1375   -7.4201e-06      -1.1375
84808        1     910579     917473     18       4  1000      0.41029   -7.4201e-06       0.4103
57801        1     934342     936608      4       2  1000      -1.8054   -7.4201e-06      -1.8054
9636         1     948847     949920      5       2  1000      -1.5034   -7.4201e-06      -1.5034
375790       1     955503     991499    104      11  1000       -1.625   -7.4201e-06       -1.625
401934       1    1007126    1009687      5       2  1000     -0.40752   -7.4201e-06     -0.40752
54991        1    1017198    1051736    107       9  1000     -0.50724   -7.4201e-06     -0.50724
254173       1    1109286    1133315    121      13  1000      -1.4368   -7.4201e-06      -1.4368
8784         1    1138888    1142163      7       1  1000    -0.092253   -7.4201e-06    -0.092246
7293         1    1146706    1149703      6       2  1000    0.0051137   -7.4201e-06    0.0051211
51150        1    1152288    1167447     89       4  1000       -0.781   -7.4201e-06     -0.78099
126792       1    1167629    1170421      3       2  1000      -1.1481   -7.4201e-06      -1.1481
388581       1    1177826    1182102      9       2  1000      0.36851   -7.4201e-06      0.36851
118424       1    1189292    1209234     24       5  1000       0.8856   -7.4201e-06      0.88561
6339         1    1215816    1227409     42      17  1000     -0.86269   -7.4201e-06     -0.86268
116983       1    1227764    1243304     54      11  1000      -1.4299   -7.4201e-06      -1.4299
126789       1    1243962    1247057      2       1  1000     -0.65023   -7.4201e-06     -0.65022
54973        1    1246965    1260067     18       5  1000     -0.95545   -7.4201e-06     -0.95544
80772        1    1260136    1264276      9       2  1000      -1.0134   -7.4201e-06      -1.0134
83756        1    1266726    1269844      6       3  1000     0.012601   -7.4201e-06     0.012609
1855         1    1270658    1284509     32       6  1000     -0.52122   -7.4201e-06     -0.52121
54587        1    1288071    1297183     26       5  1000     -0.46942   -7.4201e-06     -0.46941
54998        1    1309110    1310818      3       2  1000      -0.9805   -7.4201e-06      -0.9805
81669        1    1321091    1334718     16       5  1000      -1.7336   -7.4201e-06      -1.7336
55052        1    1337276    1342693     10       4  1000      -1.2993   -7.4201e-06      -1.2993
441869       1    1353800    1356824      7       2  1000     -0.22003   -7.4201e-06     -0.22003
643965       1    1361508    1363167      7       2  1000     0.045539   -7.4201e-06     0.045546
64856        1    1370903    1378262     16       4  1000      0.54285   -7.4201e-06      0.54285
219293       1    1378152    1405538     88      11  1000      0.62828   -7.4201e-06      0.62829
83858        1    1407139    1444852     69       9  1000      0.38008   -7.4201e-06      0.38008
55210        1    1447523    1470067     67      10  1000     0.078534   -7.4201e-06     0.078542
339453       1    1470158    1475740      8       3  1000     -0.98783   -7.4201e-06     -0.98783
29101        1    1477053    1510262     73       6  1000      0.11875   -7.4201e-06      0.11876
643988       1    1533388    1535476      2       1  1000     -0.30641   -7.4201e-06      -0.3064
142678       1    1550795    1565990     29       5  1000     -0.59787   -7.4201e-06     -0.59786
984          1    1571100    1590473     34       6  1000       0.6768   -7.4201e-06      0.67681
728661       1    1591486    1624243     85      15  1000      0.12463   -7.4201e-06      0.12463
728642       1    1633822    1655999    119       8  1000      0.48909   -7.4201e-06      0.48909
9906         1    1656277    1677438     70       8  1000      -1.0378   -7.4201e-06      -1.0378
65220        1    1682671    1711508     59       7  1000     -0.22907   -7.4201e-06     -0.22906
2782         1    1716725    1822552    112      10  1000     -0.26202   -7.4201e-06     -0.26201
