# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000    -0.053142    -2.218e-06     -0.05314
100996442    1     142447     174392      1       1  1000     -0.14191    -2.218e-06      -0.1419
148398       1     859993     879961     74      17  1000      -1.3724    -2.218e-06      -1.3724
26155        1     879583     894679     36       4  1000     -0.86043    -2.218e-06     -0.86043
339451       1     895967     901099     30       6  1000    -0.098542    -2.218e-06     -0.09854
84069        1     901872     910488     37      14  1000      -1.0648    -2.218e-06      -1.0648
84808        1     910579     917473     18       4  1000     -0.69787    -2.218e-06     -0.69787
57801        1     934342     936608      4       2  1000     -0.21135    -2.218e-06     -0.21135
9636         1     948847     949920      5       2  1000     -0.58493    -2.218e-06     -0.58493
375790       1     955503     991499    104      11  1000      -0.6114    -2.218e-06      -0.6114
401934       1    1007126    1009687      5       2  1000    -0.091996    -2.218e-06    -0.091994
54991        1    1017198    1051736    107       9  1000      -1.2097    -2.218e-06      -1.2097
254173       1    1109286    1133315    121      13  1000     0.094171    -2.218e-06     0.094173
8784         1    1138888    1142163      7       1  1000     -0.39391    -2.218e-06     -0.39391
7293         1    1146706    1149703      6       2  1000      -2.1474    -2.218e-06      -2.1474
51150        1    1152288    1167447     89       4  1000     -0.41912    -2.218e-06     -0.41912
126792       1    1167629    1170421      3       2  1000      0.40211    -2.218e-06      0.40211
388581       1    1177826    1182102      9       2  1000       0.0522    -2.218e-06     0.052202
118424       1    1189292    1209234     24       5  1000     -0.26767    -2.218e-06     -0.26767
6339         1    1215816    1227409     42      17  1000     -0.54859    -2.218e-06     -0.54858
116983       1    1227764    1243304     54      11  1000    -0.018814    -2.218e-06    -0.018811
126789       1    1243962    1247057      2       1  1000     -0.91437    -2.218e-06     -0.91436
54973        1    1246965    1260067     18       5  1000     -0.71567    -2.218e-06     -0.71567
80772        1    1260136    1264276      9       2  1000     -0.71676    -2.218e-06     -0.71676
83756        1    1266726    1269844      6       3  1000     -0.78434    -2.218e-06     -0.78433
1855         1    1270658    1284509     32       6  1000       -1.318    -2.218e-06       -1.318
54587        1    1288071    1297183     26       5  1000     -0.91479    -2.218e-06     -0.91479
54998        1    1309110    1310818      3       2  1000      -1.0593    -2.218e-06      -1.0593
81669        1    1321091    1334718     16       5  1000      0.23283    -2.218e-06      0.23284
55052        1    1337276    1342693     10       4  1000      0.60508    -2.218e-06      0.60508
441869       1    1353800    1356824      7       2  1000      0.50725    -2.218e-06      0.50726
643965       1    1361508    1363167      7       2  1000       1.1119    -2.218e-06       1.1119
64856        1    1370903    1378262     16       4  1000       1.7475    -2.218e-06       1.7475
219293       1    1378152    1405538     88      11  1000      0.65634    -2.218e-06      0.65635
83858        1    1407139    1444852     69       9  1000     -0.67664    -2.218e-06     -0.67664
55210        1    1447523    1470067     67      10  1000      -0.3259    -2.218e-06      -0.3259
339453       1    1470158    1475740      8       3  1000     0.014525    -2.218e-06     0.014527
29101        1    1477053    1510262     73       6  1000      0.32854    -2.218e-06      0.32855
643988       1    1533388    1535476      2       1  1000       1.1031    -2.218e-06       1.1031
142678       1    1550795    1565990     29       5  1000      -1.0981    -2.218e-06      -1.0981
984          1    1571100    1590473     34       6  1000     -0.34915    -2.218e-06     -0.34915
728661       1    1591486    1624243     85      15  1000     0.079242    -2.218e-06     0.079245
728642       1    1633822    1655999    119       8  1000       -1.335    -2.218e-06       -1.335
9906         1    1656277    1677438     70       8  1000      0.85009    -2.218e-06      0.85009
65220        1    1682671    1711508     59       7  1000       1.2267    -2.218e-06       1.2267
2782         1    1716725    1822552    112      10  1000       2.0452    -2.218e-06       2.0452
163688       1    1846266    1848733     11       3  1000      0.30005    -2.218e-06      0.30005
339456       1    1849029    1850740      5       2  1000     0.044236    -2.218e-06     0.044238
85452        1    1853390    1935276    388      29  1000      0.75956    -2.218e-06      0.75957
2563         1    1950768    1962192     22       4  1000       1.8672    -2.218e-06       1.8672
5590         1    1981909    2116834    431      31  1000     -0.33328    -2.218e-06     -0.33328
100506504    1    2113250    2115812      3       2  1000     -0.61337    -2.218e-06     -0.61337
199990       1    2115899    2144159     35       6  1000      0.99452    -2.218e-06      0.99453
6497         1    2160134    2241652    191      32  1000     -0.20474    -2.218e-06     -0.20474
79906        1    2251719    2323190    264      27  1000     -0.70312    -2.218e-06     -0.70311
11079        1    2323214    2336883     30       8  1000       0.2473    -2.218e-06      0.24731
5192         1    2336241    2344010     19       6  1000     0.047996    -2.218e-06     0.047998
9651         1    2407754    2436964     46       6  1000       2.1174    -2.218e-06       2.1174
55229        1    2439975    2458061     36       5  1000      0.13414    -2.218e-06      0.13414
8764         1    2487291    2495268     11       2  1000      0.96423    -2.218e-06      0.96423
127281       1    2517899    2522908      6       2  1000     -0.10012    -2.218e-06     -0.10012
79258        1    2522078    2564499    110       3  1000      -0.8015    -2.218e-06      -0.8015
100287898    1    2572807    2706230    142      14  1000      0.50287    -2.218e-06      0.50287
140625       1    2938046    2939467      2       1  1000      -2.1535    -2.218e-06      -2.1535
63976        1    2985565    3355185   1283     151  1000      0.31239    -2.218e-06      0.31239
27237        1    3371147    3397677     69       8  1000      -1.1284    -2.218e-06      -1.1284
1953         1    3404506    3528059    391      60  1000     0.070094    -2.218e-06     0.070096
127262       1    3541556    3546695     14       3  1000       1.2955    -2.218e-06       1.2955
49856        1    3547331    3566671     35       7  1000      0.25042    -2.218e-06      0.25043
7161         1    3569129    3652765    265      44  1000     -0.26939    -2.218e-06     -0.26938
148870       1    3668965    3688209     58      11  1000      0.14777    -2.218e-06      0.14777
388588       1    3689352    3692546     12       5  1000      0.90091    -2.218e-06      0.90091
57470        1    3696784    3713068     48       9  1000     -0.44284    -2.218e-06     -0.44284
9731         1    3728645    3773797    233      14  1000     -0.14779    -2.218e-06     -0.14779
1677         1    3773845    3801993    157      20  1000       1.0287    -2.218e-06       1.0287
339448       1    3805697    3816857     35       5  1000       1.6091    -2.218e-06       1.6091
55966        1    4715105    4843851    499      76  1000     -0.71927    -2.218e-06     -0.71927
261734       1    5922870    6052618    317      13  1000      0.06143    -2.218e-06     0.061432
8514         1    6052358    6161253    240      40  1000       0.4459    -2.218e-06       0.4459
26038        1    6161847    6240194    263      25  1000     -0.54138    -2.218e-06     -0.54138
6146         1    6245080    6259679     30       5  1000      -1.0891    -2.218e-06      -1.0891
388591       1    6266189    6281359     31       4  1000      0.50523    -2.218e-06      0.50523
23463        1    6281253    6296044     20       4  1000     -0.43267    -2.218e-06     -0.43267
390992       1    6304252    6305638      3       1  1000     -0.14697    -2.218e-06     -0.14697
387509       1    6307406    6321035     32       2  1000     -0.38839    -2.218e-06     -0.38839
11332        1    6324332    6453826    324      17  1000     -0.79587    -2.218e-06     -0.79587
54626        1    6475292    6484724     25       4  1000     -0.79712    -2.218e-06     -0.79712
83715        1    6484836    6521004     95      10  1000     -0.48108    -2.218e-06     -0.48108
8718         1    6520787    6527432     17       5  1000      0.28207    -2.218e-06      0.28207
57449        1    6526152    6580121    128      22  1000      0.42967    -2.218e-06      0.42968
79707        1    6581407    6614658    106       2  1000       1.0989    -2.218e-06        1.099
80835        1    6614987    6639817     51       9  1000      0.67094    -2.218e-06      0.67094
3104         1    6640051    6649340      3       1  1000     -0.55637    -2.218e-06     -0.55637
9903         1    6650784    6662958     16       3  1000      0.37746    -2.218e-06      0.37746
148479       1    6673756    6684093     16       3  1000      0.38956    -2.218e-06      0.38956
90326        1    6684925    6695646     22       3  1000    -0.046594    -2.218e-06    -0.046592
55735        1    6694228    6761966    104       8  1000     -0.42017    -2.218e-06     -0.42017
23261        1    6845384    7829766   2248     185  1000     -0.52998    -2.218e-06     -0.52998
9341         1    7831329    7841492     27       7  1000     -0.67441    -2.218e-06     -0.67441
8863         1    7844413    7905241    176      19  1000      -1.2694    -2.218e-06      -1.2694
10911        1    7907672    7913551     17       5  1000     -0.93825    -2.218e-06     -0.93825
3604         1    7975931    8003225     35       4  1000     -0.19957    -2.218e-06     -0.19957
11315        1    8021714    8045342     55       9  1000      0.16595    -2.218e-06      0.16595
54206        1    8071779    8086393     24       5  1000     0.074692    -2.218e-06     0.074694
50651        1    8378171    8404227     72      10  1000      -0.9782    -2.218e-06      -0.9782
473          1    8412464    8877699    509      14  1000      0.54203    -2.218e-06      0.54204
2023         1    8921059    8939151     26       5  1000      0.47885    -2.218e-06      0.47885
765          1    9005893    9035151    103      21  1000     -0.38127    -2.218e-06     -0.38127
155184       1    9063359    9086404     66      15  1000      0.37358    -2.218e-06      0.37358
6518         1    9097005    9131763     94      12  1000      0.65746    -2.218e-06      0.65746
80045        1    9163472    9189229     57       8  1000    -0.082731    -2.218e-06    -0.082729
9563         1    9294822    9331396     81      12  1000     0.052831    -2.218e-06     0.052833
80176        1    9335202    9429591    287      42  1000      0.46098    -2.218e-06      0.46098
84275        1    9599528    9642831     43       4  1000      -0.4755    -2.218e-06     -0.47549
199953       1    9648932    9674935     29       4  1000    -0.062442    -2.218e-06     -0.06244
5293         1    9711789    9789172    108      20  1000      -1.0645    -2.218e-06      -1.0645
22883        1    9789079    9884550     85       6  1000      -0.1096    -2.218e-06      -0.1096
56998        1    9908334    9970316    100      10  1000      0.81095    -2.218e-06      0.81095
84328        1    9982168   10003460     35       5  1000     -0.13228    -2.218e-06     -0.13228
64802        1   10003486   10045556     50       5  1000     -0.24795    -2.218e-06     -0.24795
116362       1   10057255   10076078     20       3  1000     -0.30426    -2.218e-06     -0.30425
10277        1   10093041   10241297    139      20  1000      -1.0777    -2.218e-06      -1.0777
23095        1   10270606   10441664    264       6  1000     -0.11563    -2.218e-06     -0.11563
5226         1   10458884   10480565     32       3  1000        0.221    -2.218e-06        0.221
378708       1   10489944   10510239     47       4  1000     -0.21281    -2.218e-06     -0.21281
100526739    1   10490159   10512060     50       5  1000     -0.22984    -2.218e-06     -0.22984
1325         1   10509776   10512060      4       1  1000     -0.25112    -2.218e-06     -0.25112
1676         1   10520588   10532613     17       4  1000     -0.35367    -2.218e-06     -0.35366
5195         1   10535003   10690815    338      21  1000     -0.30958    -2.218e-06     -0.30958
54897        1   10696661   10856733    303      55  1000       1.7271    -2.218e-06       1.7271
148345       1   11006530   11042094    124      17  1000      0.75867    -2.218e-06      0.75867
23435        1   11072462   11085549     24       4  1000     -0.34048    -2.218e-06     -0.34048
10747        1   11086580   11107296     55       6  1000      0.13516    -2.218e-06      0.13516
6723         1   11114649   11120091      7       2  1000      0.22157    -2.218e-06      0.22157
5394         1   11126675   11159961     86       4  1000      0.42225    -2.218e-06      0.42225
2475         1   11166588   11322614    285       6  1000      0.34893    -2.218e-06      0.34894
10218        1   11249346   11256038     11       1  1000      0.18113    -2.218e-06      0.18114
29914        1   11333255   11348491     14       1  1000       1.6002    -2.218e-06       1.6002
57540        1   11539295   11597640    130      11  1000     -0.57568    -2.218e-06     -0.57568
26232        1   11707924   11714888     21      11  1000      0.41013    -2.218e-06      0.41013
93611        1   11714432   11723384     21       7  1000      0.94765    -2.218e-06      0.94765
26270        1   11724150   11734411     34       8  1000     0.016445    -2.218e-06     0.016447
10459        1   11734537   11751678     62      12  1000     -0.50675    -2.218e-06     -0.50675
374946       1   11751781   11780336     88      15  1000      0.60289    -2.218e-06      0.60289
57085        1   11796142   11810828     33       6  1000     -0.77923    -2.218e-06     -0.77923
284498       1   11823827   11849642    139       9  1000      -0.1988    -2.218e-06      -0.1988
4524         1   11845787   11866160     61       8  1000      -1.0388    -2.218e-06      -1.0388
1185         1   11866153   11903201    127       8  1000      -1.5422    -2.218e-06      -1.5422
4878         1   11905766   11907840     11       2  1000     -0.85923    -2.218e-06     -0.85923
90231        1   11979645   11986485     13       4  1000       1.1223    -2.218e-06       1.1223
5351         1   11994724   12035599    102      10  1000      0.17666    -2.218e-06      0.17666
9927         1   12040238   12073572     80       7  1000       0.5767    -2.218e-06       0.5767
60672        1   12079299   12092106     20       4  1000     -0.83569    -2.218e-06     -0.83569
943          1   12123434   12204264    196      36  1000       1.9833    -2.218e-06       1.9833
