# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.35623    2.3356e-06     -0.35624
100996442    1     142447     174392      1       1  1000      -1.0418    2.3356e-06      -1.0418
148398       1     859993     879961     74      17  1000      0.60687    2.3356e-06      0.60687
26155        1     879583     894679     36       4  1000      0.12202    2.3356e-06      0.12202
339451       1     895967     901099     30       6  1000     -0.04446    2.3356e-06    -0.044462
84069        1     901872     910488     37      14  1000      0.46012    2.3356e-06      0.46012
84808        1     910579     917473     18       4  1000      0.18772    2.3356e-06      0.18771
57801        1     934342     936608      4       2  1000      0.89685    2.3356e-06      0.89684
9636         1     948847     949920      5       2  1000     -0.11917    2.3356e-06     -0.11917
375790       1     955503     991499    104      11  1000     -0.52576    2.3356e-06     -0.52576
401934       1    1007126    1009687      5       2  1000     -0.10751    2.3356e-06     -0.10752
54991        1    1017198    1051736    107       9  1000      -1.0687    2.3356e-06      -1.0687
254173       1    1109286    1133315    121      13  1000     -0.37197    2.3356e-06     -0.37197
8784         1    1138888    1142163      7       1  1000      0.60954    2.3356e-06      0.60954
7293         1    1146706    1149703      6       2  1000     -0.42772    2.3356e-06     -0.42772
51150        1    1152288    1167447     89       4  1000     -0.53569    2.3356e-06     -0.53569
126792       1    1167629    1170421      3       2  1000     -0.88288    2.3356e-06     -0.88288
388581       1    1177826    1182102      9       2  1000      -1.1758    2.3356e-06      -1.1758
118424       1    1189292    1209234     24       5  1000    -0.080635    2.3356e-06    -0.080637
6339         1    1215816    1227409     42      17  1000      0.15072    2.3356e-06      0.15071
116983       1    1227764    1243304     54      11  1000     -0.72384    2.3356e-06     -0.72384
126789       1    1243962    1247057      2       1  1000      -1.1863    2.3356e-06      -1.1863
54973        1    1246965    1260067     18       5  1000     -0.94127    2.3356e-06     -0.94128
80772        1    1260136    1264276      9       2  1000      -1.0034    2.3356e-06      -1.0034
83756        1    1266726    1269844      6       3  1000      0.83568    2.3356e-06      0.83568
1855         1    1270658    1284509     32       6  1000     -0.47583    2.3356e-06     -0.47583
54587        1    1288071    1297183     26       5  1000      -0.8695    2.3356e-06      -0.8695
54998        1    1309110    1310818      3       2  1000    0.0022267    2.3356e-06    0.0022244
81669        1    1321091    1334718     16       5  1000      -1.0738    2.3356e-06      -1.0738
55052        1    1337276    1342693     10       4  1000     -0.83895    2.3356e-06     -0.83896
441869       1    1353800    1356824      7       2  1000     -0.28804    2.3356e-06     -0.28804
643965       1    1361508    1363167      7       2  1000      -1.2458    2.3356e-06      -1.2458
64856        1    1370903    1378262     16       4  1000      0.12543    2.3356e-06      0.12542
219293       1    1378152    1405538     88      11  1000      0.70561    2.3356e-06      0.70561
83858        1    1407139    1444852     69       9  1000      0.78909    2.3356e-06      0.78909
55210        1    1447523    1470067     67      10  1000      0.41058    2.3356e-06      0.41058
339453       1    1470158    1475740      8       3  1000       1.0422    2.3356e-06       1.0422
29101        1    1477053    1510262     73       6  1000      0.39726    2.3356e-06      0.39726
643988       1    1533388    1535476      2       1  1000      0.28204    2.3356e-06      0.28204
142678       1    1550795    1565990     29       5  1000       0.5041    2.3356e-06       0.5041
984          1    1571100    1590473     34       6  1000      0.38072    2.3356e-06      0.38072
728661       1    1591486    1624243     85      15  1000     -0.48994    2.3356e-06     -0.48994
728642       1    1633822    1655999    119       8  1000      0.24299    2.3356e-06      0.24299
9906         1    1656277    1677438     70       8  1000       0.4784    2.3356e-06       0.4784
65220        1    1682671    1711508     59       7  1000     -0.25899    2.3356e-06       -0.259
2782         1    1716725    1822552    112      10  1000     -0.79205    2.3356e-06     -0.79205
163688       1    1846266    1848733     11       3  1000     -0.70859    2.3356e-06      -0.7086
339456       1    1849029    1850740      5       2  1000      -1.0199    2.3356e-06      -1.0199
85452        1    1853390    1935276    388      29  1000     -0.26476    2.3356e-06     -0.26477
2563         1    1950768    1962192     22       4  1000      0.70437    2.3356e-06      0.70437
5590         1    1981909    2116834    431      31  1000      0.10771    2.3356e-06      0.10771
100506504    1    2113250    2115812      3       2  1000      -1.1626    2.3356e-06      -1.1626
199990       1    2115899    2144159     35       6  1000      0.89881    2.3356e-06      0.89881
6497         1    2160134    2241652    191      32  1000       1.2188    2.3356e-06       1.2188
79906        1    2251719    2323190    264      27  1000      0.90065    2.3356e-06      0.90064
11079        1    2323214    2336883     30       8  1000      0.24571    2.3356e-06      0.24571
5192         1    2336241    2344010     19       6  1000     -0.44136    2.3356e-06     -0.44136
9651         1    2407754    2436964     46       6  1000     -0.56776    2.3356e-06     -0.56776
55229        1    2439975    2458061     36       5  1000      -1.0246    2.3356e-06      -1.0246
8764         1    2487291    2495268     11       2  1000     -0.31622    2.3356e-06     -0.31622
127281       1    2517899    2522908      6       2  1000      -1.1561    2.3356e-06      -1.1561
79258        1    2522078    2564499    110       3  1000     -0.81248    2.3356e-06     -0.81248
100287898    1    2572807    2706230    142      14  1000     -0.30892    2.3356e-06     -0.30893
140625       1    2938046    2939467      2       1  1000     -0.42664    2.3356e-06     -0.42664
63976        1    2985565    3355185   1283     151  1000     -0.82938    2.3356e-06     -0.82938
27237        1    3371147    3397677     69       8  1000     -0.42016    2.3356e-06     -0.42016
1953         1    3404506    3528059    391      60  1000     -0.32495    2.3356e-06     -0.32495
127262       1    3541556    3546695     14       3  1000      -1.2015    2.3356e-06      -1.2015
49856        1    3547331    3566671     35       7  1000      -1.6316    2.3356e-06      -1.6316
7161         1    3569129    3652765    265      44  1000      0.25859    2.3356e-06      0.25859
148870       1    3668965    3688209     58      11  1000     -0.73428    2.3356e-06     -0.73429
388588       1    3689352    3692546     12       5  1000     -0.29843    2.3356e-06     -0.29844
57470        1    3696784    3713068     48       9  1000      0.97512    2.3356e-06      0.97512
9731         1    3728645    3773797    233      14  1000      0.50552    2.3356e-06      0.50552
1677         1    3773845    3801993    157      20  1000    -0.062049    2.3356e-06    -0.062051
339448       1    3805697    3816857     35       5  1000      0.42752    2.3356e-06      0.42751
55966        1    4715105    4843851    499      76  1000     -0.83356    2.3356e-06     -0.83356
261734       1    5922870    6052618    317      13  1000      0.59949    2.3356e-06      0.59949
8514         1    6052358    6161253    240      40  1000     -0.88526    2.3356e-06     -0.88527
26038        1    6161847    6240194    263      25  1000     -0.47239    2.3356e-06     -0.47239
6146         1    6245080    6259679     30       5  1000     -0.12277    2.3356e-06     -0.12277
388591       1    6266189    6281359     31       4  1000      -0.3969    2.3356e-06      -0.3969
23463        1    6281253    6296044     20       4  1000     -0.22304    2.3356e-06     -0.22305
390992       1    6304252    6305638      3       1  1000     -0.61541    2.3356e-06     -0.61541
387509       1    6307406    6321035     32       2  1000      0.46026    2.3356e-06      0.46025
11332        1    6324332    6453826    324      17  1000      -1.3501    2.3356e-06      -1.3501
54626        1    6475292    6484724     25       4  1000      -1.4678    2.3356e-06      -1.4678
83715        1    6484836    6521004     95      10  1000     -0.40471    2.3356e-06     -0.40471
8718         1    6520787    6527432     17       5  1000       1.5242    2.3356e-06       1.5242
57449        1    6526152    6580121    128      22  1000     -0.47109    2.3356e-06     -0.47109
79707        1    6581407    6614658    106       2  1000      -0.5406    2.3356e-06      -0.5406
80835        1    6614987    6639817     51       9  1000      0.53408    2.3356e-06      0.53408
3104         1    6640051    6649340      3       1  1000     -0.66932    2.3356e-06     -0.66932
9903         1    6650784    6662958     16       3  1000     -0.10244    2.3356e-06     -0.10244
148479       1    6673756    6684093     16       3  1000     0.019179    2.3356e-06     0.019176
90326        1    6684925    6695646     22       3  1000     -0.73582    2.3356e-06     -0.73582
55735        1    6694228    6761966    104       8  1000      -1.2591    2.3356e-06      -1.2591
23261        1    6845384    7829766   2248     185  1000     0.091399    2.3356e-06     0.091397
9341         1    7831329    7841492     27       7  1000     -0.59796    2.3356e-06     -0.59796
8863         1    7844413    7905241    176      19  1000     0.090782    2.3356e-06      0.09078
10911        1    7907672    7913551     17       5  1000      -1.4456    2.3356e-06      -1.4456
3604         1    7975931    8003225     35       4  1000      -0.8284    2.3356e-06      -0.8284
