# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      -1.2439   -4.4758e-06      -1.2439
100996442    1     142447     174392      1       1  1000      -1.2443   -4.4758e-06      -1.2443
148398       1     859993     879961     74      17  1000     -0.35024   -4.4758e-06     -0.35023
26155        1     879583     894679     36       4  1000      -1.1434   -4.4758e-06      -1.1434
339451       1     895967     901099     30       6  1000      -1.0635   -4.4758e-06      -1.0635
84069        1     901872     910488     37      14  1000      -1.1194   -4.4758e-06      -1.1194
84808        1     910579     917473     18       4  1000     -0.30301   -4.4758e-06     -0.30301
57801        1     934342     936608      4       2  1000      -0.1915   -4.4758e-06      -0.1915
9636         1     948847     949920      5       2  1000      0.81303   -4.4758e-06      0.81303
375790       1     955503     991499    104      11  1000       0.1678   -4.4758e-06       0.1678
401934       1    1007126    1009687      5       2  1000      0.40555   -4.4758e-06      0.40556
54991        1    1017198    1051736    107       9  1000    0.0074294   -4.4758e-06    0.0074339
254173       1    1109286    1133315    121      13  1000     0.059893   -4.4758e-06     0.059898
8784         1    1138888    1142163      7       1  1000     -0.64481   -4.4758e-06      -0.6448
7293         1    1146706    1149703      6       2  1000     -0.25776   -4.4758e-06     -0.25775
51150        1    1152288    1167447     89       4  1000      0.33592   -4.4758e-06      0.33593
126792       1    1167629    1170421      3       2  1000      0.18749   -4.4758e-06       0.1875
388581       1    1177826    1182102      9       2  1000      0.14855   -4.4758e-06      0.14856
118424       1    1189292    1209234     24       5  1000     -0.22954   -4.4758e-06     -0.22953
6339         1    1215816    1227409     42      17  1000      0.48299   -4.4758e-06      0.48299
116983       1    1227764    1243304     54      11  1000        1.926   -4.4758e-06        1.926
126789       1    1243962    1247057      2       1  1000      0.99052   -4.4758e-06      0.99053
54973        1    1246965    1260067     18       5  1000      0.52994   -4.4758e-06      0.52994
80772        1    1260136    1264276      9       2  1000      0.13235   -4.4758e-06      0.13235
83756        1    1266726    1269844      6       3  1000   -3.913e-05   -4.4758e-06  -3.4654e-05
1855         1    1270658    1284509     32       6  1000      0.61995   -4.4758e-06      0.61995
54587        1    1288071    1297183     26       5  1000    -0.037014   -4.4758e-06    -0.037009
54998        1    1309110    1310818      3       2  1000      0.36963   -4.4758e-06      0.36964
81669        1    1321091    1334718     16       5  1000       1.0118   -4.4758e-06       1.0118
55052        1    1337276    1342693     10       4  1000      0.90097   -4.4758e-06      0.90097
441869       1    1353800    1356824      7       2  1000      0.18526   -4.4758e-06      0.18526
643965       1    1361508    1363167      7       2  1000       0.4215   -4.4758e-06       0.4215
64856        1    1370903    1378262     16       4  1000      0.19195   -4.4758e-06      0.19195
219293       1    1378152    1405538     88      11  1000    -0.017954   -4.4758e-06    -0.017949
83858        1    1407139    1444852     69       9  1000      0.25266   -4.4758e-06      0.25266
55210        1    1447523    1470067     67      10  1000      0.33843   -4.4758e-06      0.33843
339453       1    1470158    1475740      8       3  1000    -0.097245   -4.4758e-06    -0.097241
29101        1    1477053    1510262     73       6  1000     0.044824   -4.4758e-06     0.044829
643988       1    1533388    1535476      2       1  1000       1.3746   -4.4758e-06       1.3746
142678       1    1550795    1565990     29       5  1000      0.69113   -4.4758e-06      0.69113
984          1    1571100    1590473     34       6  1000      0.33034   -4.4758e-06      0.33034
728661       1    1591486    1624243     85      15  1000     0.054709   -4.4758e-06     0.054713
728642       1    1633822    1655999    119       8  1000      0.60685   -4.4758e-06      0.60686
9906         1    1656277    1677438     70       8  1000      0.24032   -4.4758e-06      0.24032
65220        1    1682671    1711508     59       7  1000       1.0958   -4.4758e-06       1.0958
2782         1    1716725    1822552    112      10  1000       1.0955   -4.4758e-06       1.0955
163688       1    1846266    1848733     11       3  1000        1.305   -4.4758e-06        1.305
339456       1    1849029    1850740      5       2  1000       1.7793   -4.4758e-06       1.7793
85452        1    1853390    1935276    388      29  1000     0.058972   -4.4758e-06     0.058976
2563         1    1950768    1962192     22       4  1000      0.34386   -4.4758e-06      0.34387
5590         1    1981909    2116834    431      31  1000     -0.87782   -4.4758e-06     -0.87781
100506504    1    2113250    2115812      3       2  1000      0.28761   -4.4758e-06      0.28762
199990       1    2115899    2144159     35       6  1000      -1.0073   -4.4758e-06      -1.0073
6497         1    2160134    2241652    191      32  1000      0.35211   -4.4758e-06      0.35211
79906        1    2251719    2323190    264      27  1000      -0.4353   -4.4758e-06     -0.43529
11079        1    2323214    2336883     30       8  1000       0.4923   -4.4758e-06      0.49231
5192         1    2336241    2344010     19       6  1000      0.34592   -4.4758e-06      0.34592
9651         1    2407754    2436964     46       6  1000       1.2298   -4.4758e-06       1.2298
55229        1    2439975    2458061     36       5  1000     0.036182   -4.4758e-06     0.036186
8764         1    2487291    2495268     11       2  1000      -0.3972   -4.4758e-06     -0.39719
127281       1    2517899    2522908      6       2  1000      0.10449   -4.4758e-06       0.1045
79258        1    2522078    2564499    110       3  1000      0.90177   -4.4758e-06      0.90177
100287898    1    2572807    2706230    142      14  1000      0.71905   -4.4758e-06      0.71906
140625       1    2938046    2939467      2       1  1000     -0.89757   -4.4758e-06     -0.89756
63976        1    2985565    3355185   1283     151  1000      0.38834   -4.4758e-06      0.38834
27237        1    3371147    3397677     69       8  1000     -0.55352   -4.4758e-06     -0.55351
1953         1    3404506    3528059    391      60  1000       1.3448   -4.4758e-06       1.3448
127262       1    3541556    3546695     14       3  1000       1.4921   -4.4758e-06       1.4921
49856        1    3547331    3566671     35       7  1000       1.2122   -4.4758e-06       1.2122
7161         1    3569129    3652765    265      44  1000     -0.56858   -4.4758e-06     -0.56857
148870       1    3668965    3688209     58      11  1000      0.30676   -4.4758e-06      0.30677
388588       1    3689352    3692546     12       5  1000      0.85101   -4.4758e-06      0.85102
57470        1    3696784    3713068     48       9  1000      0.46939   -4.4758e-06      0.46939
9731         1    3728645    3773797    233      14  1000      0.30878   -4.4758e-06      0.30879
1677         1    3773845    3801993    157      20  1000      -1.1111   -4.4758e-06      -1.1111
339448       1    3805697    3816857     35       5  1000      -1.2597   -4.4758e-06      -1.2597
55966        1    4715105    4843851    499      76  1000      -1.2326   -4.4758e-06      -1.2326
261734       1    5922870    6052618    317      13  1000     -0.10871   -4.4758e-06     -0.10871
8514         1    6052358    6161253    240      40  1000        1.296   -4.4758e-06       1.2961
26038        1    6161847    6240194    263      25  1000       2.3164   -4.4758e-06       2.3164
6146         1    6245080    6259679     30       5  1000       2.2132   -4.4758e-06       2.2132
388591       1    6266189    6281359     31       4  1000     -0.90892   -4.4758e-06     -0.90891
23463        1    6281253    6296044     20       4  1000     -0.38991   -4.4758e-06      -0.3899
390992       1    6304252    6305638      3       1  1000      0.81304   -4.4758e-06      0.81304
387509       1    6307406    6321035     32       2  1000     -0.50878   -4.4758e-06     -0.50877
11332        1    6324332    6453826    324      17  1000     -0.86072   -4.4758e-06     -0.86071
54626        1    6475292    6484724     25       4  1000     -0.41157   -4.4758e-06     -0.41156
