# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      -1.9216   -1.8977e-06      -1.9216
100996442    1     142447     174392      1       1  1000      0.85261   -1.8977e-06      0.85261
148398       1     859993     879961     74      17  1000      -1.0108   -1.8977e-06      -1.0108
26155        1     879583     894679     36       4  1000     -0.53595   -1.8977e-06     -0.53595
339451       1     895967     901099     30       6  1000     -0.49098   -1.8977e-06     -0.49098
84069        1     901872     910488     37      14  1000      0.85544   -1.8977e-06      0.85544
84808        1     910579     917473     18       4  1000      -0.3514   -1.8977e-06     -0.35139
57801        1     934342     936608      4       2  1000      0.47417   -1.8977e-06      0.47417
9636         1     948847     949920      5       2  1000       1.5427   -1.8977e-06       1.5427
375790       1     955503     991499    104      11  1000     -0.56693   -1.8977e-06     -0.56693
401934       1    1007126    1009687      5       2  1000      -1.0439   -1.8977e-06      -1.0439
54991        1    1017198    1051736    107       9  1000       1.2076   -1.8977e-06       1.2076
254173       1    1109286    1133315    121      13  1000     -0.14488   -1.8977e-06     -0.14488
8784         1    1138888    1142163      7       1  1000      0.56793   -1.8977e-06      0.56794
7293         1    1146706    1149703      6       2  1000      0.69992   -1.8977e-06      0.69992
51150        1    1152288    1167447     89       4  1000     0.036546   -1.8977e-06     0.036548
126792       1    1167629    1170421      3       2  1000     -0.01411   -1.8977e-06    -0.014109
388581       1    1177826    1182102      9       2  1000      0.18242   -1.8977e-06      0.18242
118424       1    1189292    1209234     24       5  1000     -0.89558   -1.8977e-06     -0.89558
6339         1    1215816    1227409     42      17  1000      -1.6422   -1.8977e-06      -1.6422
116983       1    1227764    1243304     54      11  1000      -1.3309   -1.8977e-06      -1.3309
126789       1    1243962    1247057      2       1  1000      0.24682   -1.8977e-06      0.24682
54973        1    1246965    1260067     18       5  1000     -0.20733   -1.8977e-06     -0.20733
80772        1    1260136    1264276      9       2  1000      -1.0642   -1.8977e-06      -1.0642
83756        1    1266726    1269844      6       3  1000     -0.87431   -1.8977e-06     -0.87431
1855         1    1270658    1284509     32       6  1000      -1.0761   -1.8977e-06      -1.0761
54587        1    1288071    1297183     26       5  1000     -0.91499   -1.8977e-06     -0.91499
54998        1    1309110    1310818      3       2  1000     -0.22886   -1.8977e-06     -0.22886
81669        1    1321091    1334718     16       5  1000    -0.068723   -1.8977e-06    -0.068721
55052        1    1337276    1342693     10       4  1000     -0.31107   -1.8977e-06     -0.31107
441869       1    1353800    1356824      7       2  1000     0.043999   -1.8977e-06     0.044001
643965       1    1361508    1363167      7       2  1000     -0.51402   -1.8977e-06     -0.51402
64856        1    1370903    1378262     16       4  1000      0.16939   -1.8977e-06      0.16939
219293       1    1378152    1405538     88      11  1000       0.3677   -1.8977e-06      0.36771
83858        1    1407139    1444852     69       9  1000       1.0875   -1.8977e-06       1.0875
55210        1    1447523    1470067     67      10  1000      0.15744   -1.8977e-06      0.15744
339453       1    1470158    1475740      8       3  1000      0.71703   -1.8977e-06      0.71704
29101        1    1477053    1510262     73       6  1000      0.62384   -1.8977e-06      0.62384
643988       1    1533388    1535476      2       1  1000     -0.95935   -1.8977e-06     -0.95935
142678       1    1550795    1565990     29       5  1000     -0.74421   -1.8977e-06      -0.7442
984          1    1571100    1590473     34       6  1000      0.17998   -1.8977e-06      0.17998
728661       1    1591486    1624243     85      15  1000       0.8431   -1.8977e-06       0.8431
728642       1    1633822    1655999    119       8  1000       1.7587   -1.8977e-06       1.7587
9906         1    1656277    1677438     70       8  1000       3.3781   -1.8977e-06       3.3781
65220        1    1682671    1711508     59       7  1000       4.1735   -1.8977e-06       4.1735
2782         1    1716725    1822552    112      10  1000       3.4278   -1.8977e-06       3.4278
163688       1    1846266    1848733     11       3  1000       2.7647   -1.8977e-06       2.7647
339456       1    1849029    1850740      5       2  1000       2.6441   -1.8977e-06       2.6441
85452        1    1853390    1935276    388      29  1000       1.8963   -1.8977e-06       1.8963
2563         1    1950768    1962192     22       4  1000      -1.3432   -1.8977e-06      -1.3432
5590         1    1981909    2116834    431      31  1000       1.6146   -1.8977e-06       1.6146
100506504    1    2113250    2115812      3       2  1000       1.0486   -1.8977e-06       1.0486
199990       1    2115899    2144159     35       6  1000       1.3176   -1.8977e-06       1.3176
6497         1    2160134    2241652    191      32  1000      0.32208   -1.8977e-06      0.32208
79906        1    2251719    2323190    264      27  1000      0.19704   -1.8977e-06      0.19704
11079        1    2323214    2336883     30       8  1000       1.4323   -1.8977e-06       1.4323
5192         1    2336241    2344010     19       6  1000       1.7904   -1.8977e-06       1.7904
9651         1    2407754    2436964     46       6  1000     -0.22693   -1.8977e-06     -0.22693
55229        1    2439975    2458061     36       5  1000      0.46761   -1.8977e-06      0.46761
8764         1    2487291    2495268     11       2  1000       1.0854   -1.8977e-06       1.0854
127281       1    2517899    2522908      6       2  1000      -0.1695   -1.8977e-06      -0.1695
79258        1    2522078    2564499    110       3  1000     -0.50347   -1.8977e-06     -0.50347
100287898    1    2572807    2706230    142      14  1000      0.53472   -1.8977e-06      0.53472
140625       1    2938046    2939467      2       1  1000      0.23764   -1.8977e-06      0.23764
63976        1    2985565    3355185   1283     151  1000       0.8697   -1.8977e-06       0.8697
27237        1    3371147    3397677     69       8  1000     0.025434   -1.8977e-06     0.025436
1953         1    3404506    3528059    391      60  1000      -1.0619   -1.8977e-06      -1.0619
127262       1    3541556    3546695     14       3  1000    -0.016603   -1.8977e-06    -0.016601
49856        1    3547331    3566671     35       7  1000      0.27657   -1.8977e-06      0.27657
7161         1    3569129    3652765    265      44  1000     -0.23361   -1.8977e-06     -0.23361
148870       1    3668965    3688209     58      11  1000      -1.1372   -1.8977e-06      -1.1372
388588       1    3689352    3692546     12       5  1000      0.17077   -1.8977e-06      0.17077
57470        1    3696784    3713068     48       9  1000     0.079856   -1.8977e-06     0.079858
9731         1    3728645    3773797    233      14  1000     -0.53442   -1.8977e-06     -0.53442
1677         1    3773845    3801993    157      20  1000       -0.969   -1.8977e-06       -0.969
339448       1    3805697    3816857     35       5  1000       1.6228   -1.8977e-06       1.6228
55966        1    4715105    4843851    499      76  1000      -0.9581   -1.8977e-06      -0.9581
261734       1    5922870    6052618    317      13  1000       2.1183   -1.8977e-06       2.1183
8514         1    6052358    6161253    240      40  1000     -0.21908   -1.8977e-06     -0.21908
26038        1    6161847    6240194    263      25  1000      0.04889   -1.8977e-06     0.048892
6146         1    6245080    6259679     30       5  1000    0.0091603   -1.8977e-06    0.0091622
388591       1    6266189    6281359     31       4  1000      -1.0412   -1.8977e-06      -1.0412
23463        1    6281253    6296044     20       4  1000     -0.56802   -1.8977e-06     -0.56802
390992       1    6304252    6305638      3       1  1000     -0.57901   -1.8977e-06     -0.57901
387509       1    6307406    6321035     32       2  1000     -0.38897   -1.8977e-06     -0.38897
11332        1    6324332    6453826    324      17  1000       0.8477   -1.8977e-06       0.8477
54626        1    6475292    6484724     25       4  1000      0.69234   -1.8977e-06      0.69235
83715        1    6484836    6521004     95      10  1000      0.36846   -1.8977e-06      0.36846
8718         1    6520787    6527432     17       5  1000     -0.89151   -1.8977e-06     -0.89151
57449        1    6526152    6580121    128      22  1000      0.18717   -1.8977e-06      0.18717
79707        1    6581407    6614658    106       2  1000     -0.81168   -1.8977e-06     -0.81167
80835        1    6614987    6639817     51       9  1000     -0.88694   -1.8977e-06     -0.88694
3104         1    6640051    6649340      3       1  1000     -0.72611   -1.8977e-06     -0.72611
9903         1    6650784    6662958     16       3  1000      0.46627   -1.8977e-06      0.46627
148479       1    6673756    6684093     16       3  1000       1.0711   -1.8977e-06       1.0711
90326        1    6684925    6695646     22       3  1000      0.16848   -1.8977e-06      0.16848
55735        1    6694228    6761966    104       8  1000      0.30873   -1.8977e-06      0.30873
