# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.55397    5.7357e-07     -0.55397
100996442    1     142447     174392      1       1  1000     -0.68933    5.7357e-07     -0.68933
148398       1     859993     879961     74      17  1000     -0.85108    5.7357e-07     -0.85108
26155        1     879583     894679     36       4  1000      0.22361    5.7357e-07       0.2236
339451       1     895967     901099     30       6  1000     -0.28789    5.7357e-07     -0.28789
84069        1     901872     910488     37      14  1000       1.2118    5.7357e-07       1.2118
84808        1     910579     917473     18       4  1000    0.0041393    5.7357e-07    0.0041387
57801        1     934342     936608      4       2  1000      0.38887    5.7357e-07      0.38887
9636         1     948847     949920      5       2  1000     -0.19855    5.7357e-07     -0.19855
375790       1     955503     991499    104      11  1000     -0.70371    5.7357e-07     -0.70371
401934       1    1007126    1009687      5       2  1000       1.2509    5.7357e-07       1.2509
54991        1    1017198    1051736    107       9  1000     -0.13286    5.7357e-07     -0.13287
254173       1    1109286    1133315    121      13  1000      0.88552    5.7357e-07      0.88552
8784         1    1138888    1142163      7       1  1000     0.019887    5.7357e-07     0.019887
7293         1    1146706    1149703      6       2  1000      0.90475    5.7357e-07      0.90475
51150        1    1152288    1167447     89       4  1000      0.79726    5.7357e-07      0.79726
126792       1    1167629    1170421      3       2  1000      0.52908    5.7357e-07      0.52908
388581       1    1177826    1182102      9       2  1000      0.91489    5.7357e-07      0.91489
118424       1    1189292    1209234     24       5  1000    -0.033865    5.7357e-07    -0.033866
6339         1    1215816    1227409     42      17  1000      -1.3247    5.7357e-07      -1.3247
116983       1    1227764    1243304     54      11  1000      -1.4751    5.7357e-07      -1.4751
126789       1    1243962    1247057      2       1  1000     -0.53882    5.7357e-07     -0.53882
54973        1    1246965    1260067     18       5  1000     -0.62755    5.7357e-07     -0.62755
80772        1    1260136    1264276      9       2  1000     -0.66858    5.7357e-07     -0.66858
83756        1    1266726    1269844      6       3  1000      -1.0995    5.7357e-07      -1.0995
1855         1    1270658    1284509     32       6  1000       -1.298    5.7357e-07       -1.298
54587        1    1288071    1297183     26       5  1000      -1.3671    5.7357e-07      -1.3671
54998        1    1309110    1310818      3       2  1000     -0.41837    5.7357e-07     -0.41837
81669        1    1321091    1334718     16       5  1000    -0.035571    5.7357e-07    -0.035572
55052        1    1337276    1342693     10       4  1000      -0.3444    5.7357e-07      -0.3444
441869       1    1353800    1356824      7       2  1000     -0.12482    5.7357e-07     -0.12482
643965       1    1361508    1363167      7       2  1000     -0.71012    5.7357e-07     -0.71012
64856        1    1370903    1378262     16       4  1000     -0.27721    5.7357e-07     -0.27721
219293       1    1378152    1405538     88      11  1000     -0.48176    5.7357e-07     -0.48176
83858        1    1407139    1444852     69       9  1000      0.85264    5.7357e-07      0.85264
55210        1    1447523    1470067     67      10  1000      0.33645    5.7357e-07      0.33645
339453       1    1470158    1475740      8       3  1000     -0.37644    5.7357e-07     -0.37644
29101        1    1477053    1510262     73       6  1000     -0.86407    5.7357e-07     -0.86407
643988       1    1533388    1535476      2       1  1000        -1.23    5.7357e-07        -1.23
142678       1    1550795    1565990     29       5  1000     -0.82251    5.7357e-07     -0.82251
984          1    1571100    1590473     34       6  1000     -0.35294    5.7357e-07     -0.35294
728661       1    1591486    1624243     85      15  1000     -0.28445    5.7357e-07     -0.28445
728642       1    1633822    1655999    119       8  1000     -0.13026    5.7357e-07     -0.13026
9906         1    1656277    1677438     70       8  1000      0.45815    5.7357e-07      0.45815
65220        1    1682671    1711508     59       7  1000     -0.11037    5.7357e-07     -0.11037
2782         1    1716725    1822552    112      10  1000      -1.0899    5.7357e-07      -1.0899
163688       1    1846266    1848733     11       3  1000      0.25312    5.7357e-07      0.25312
339456       1    1849029    1850740      5       2  1000     0.053485    5.7357e-07     0.053484
85452        1    1853390    1935276    388      29  1000      0.57981    5.7357e-07      0.57981
2563         1    1950768    1962192     22       4  1000    -0.011366    5.7357e-07    -0.011367
5590         1    1981909    2116834    431      31  1000     -0.83298    5.7357e-07     -0.83298
100506504    1    2113250    2115812      3       2  1000      -1.2043    5.7357e-07      -1.2044
199990       1    2115899    2144159     35       6  1000    -0.082004    5.7357e-07    -0.082005
6497         1    2160134    2241652    191      32  1000      0.13747    5.7357e-07      0.13747
79906        1    2251719    2323190    264      27  1000       1.3303    5.7357e-07       1.3303
11079        1    2323214    2336883     30       8  1000     -0.29945    5.7357e-07     -0.29945
5192         1    2336241    2344010     19       6  1000      0.38728    5.7357e-07      0.38728
