# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.68764   -5.4298e-06      0.68764
100996442    1     142447     174392      1       1  1000      0.56379   -5.4298e-06       0.5638
148398       1     859993     879961     74      17  1000     -0.14044   -5.4298e-06     -0.14043
26155        1     879583     894679     36       4  1000      0.60211   -5.4298e-06      0.60211
339451       1     895967     901099     30       6  1000     -0.46598   -5.4298e-06     -0.46598
84069        1     901872     910488     37      14  1000      -1.1739   -5.4298e-06      -1.1739
84808        1     910579     917473     18       4  1000      -1.3942   -5.4298e-06      -1.3942
57801        1     934342     936608      4       2  1000       1.2576   -5.4298e-06       1.2576
9636         1     948847     949920      5       2  1000   -0.0064965   -5.4298e-06    -0.006491
375790       1     955503     991499    104      11  1000     -0.24761   -5.4298e-06     -0.24761
401934       1    1007126    1009687      5       2  1000      0.27176   -5.4298e-06      0.27176
54991        1    1017198    1051736    107       9  1000      0.17543   -5.4298e-06      0.17543
254173       1    1109286    1133315    121      13  1000       0.1025   -5.4298e-06      0.10251
8784         1    1138888    1142163      7       1  1000     -0.31961   -5.4298e-06      -0.3196
7293         1    1146706    1149703      6       2  1000      0.19438   -5.4298e-06      0.19439
51150        1    1152288    1167447     89       4  1000       2.1682   -5.4298e-06       2.1682
126792       1    1167629    1170421      3       2  1000      0.26096   -5.4298e-06      0.26097
388581       1    1177826    1182102      9       2  1000       2.3318   -5.4298e-06       2.3318
118424       1    1189292    1209234     24       5  1000      0.73489   -5.4298e-06      0.73489
6339         1    1215816    1227409     42      17  1000     -0.26104   -5.4298e-06     -0.26103
116983       1    1227764    1243304     54      11  1000      -2.0107   -5.4298e-06      -2.0107
126789       1    1243962    1247057      2       1  1000     0.080465   -5.4298e-06      0.08047
54973        1    1246965    1260067     18       5  1000      -1.4783   -5.4298e-06      -1.4783
80772        1    1260136    1264276      9       2  1000       -1.118   -5.4298e-06       -1.118
83756        1    1266726    1269844      6       3  1000      -1.0957   -5.4298e-06      -1.0957
1855         1    1270658    1284509     32       6  1000     -0.89611   -5.4298e-06     -0.89611
54587        1    1288071    1297183     26       5  1000     -0.91089   -5.4298e-06     -0.91088
54998        1    1309110    1310818      3       2  1000      -1.2206   -5.4298e-06      -1.2206
81669        1    1321091    1334718     16       5  1000     -0.68799   -5.4298e-06     -0.68799
55052        1    1337276    1342693     10       4  1000      -1.4738   -5.4298e-06      -1.4738
441869       1    1353800    1356824      7       2  1000     -0.74353   -5.4298e-06     -0.74352
643965       1    1361508    1363167      7       2  1000      -1.3752   -5.4298e-06      -1.3752
64856        1    1370903    1378262     16       4  1000       0.1233   -5.4298e-06       0.1233
219293       1    1378152    1405538     88      11  1000     -0.14419   -5.4298e-06     -0.14418
83858        1    1407139    1444852     69       9  1000     -0.88031   -5.4298e-06     -0.88031
55210        1    1447523    1470067     67      10  1000     -0.91759   -5.4298e-06     -0.91759
339453       1    1470158    1475740      8       3  1000     -0.29859   -5.4298e-06     -0.29858
29101        1    1477053    1510262     73       6  1000      0.27345   -5.4298e-06      0.27345
643988       1    1533388    1535476      2       1  1000     0.012143   -5.4298e-06     0.012148
142678       1    1550795    1565990     29       5  1000     -0.86795   -5.4298e-06     -0.86794
984          1    1571100    1590473     34       6  1000     0.027338   -5.4298e-06     0.027344
728661       1    1591486    1624243     85      15  1000     -0.22933   -5.4298e-06     -0.22933
728642       1    1633822    1655999    119       8  1000     -0.57402   -5.4298e-06     -0.57401
9906         1    1656277    1677438     70       8  1000     -0.17835   -5.4298e-06     -0.17834
65220        1    1682671    1711508     59       7  1000     -0.12946   -5.4298e-06     -0.12946
2782         1    1716725    1822552    112      10  1000      0.25046   -5.4298e-06      0.25047
163688       1    1846266    1848733     11       3  1000     -0.32979   -5.4298e-06     -0.32979
339456       1    1849029    1850740      5       2  1000     -0.26956   -5.4298e-06     -0.26956
85452        1    1853390    1935276    388      29  1000      0.54241   -5.4298e-06      0.54242
2563         1    1950768    1962192     22       4  1000      0.25263   -5.4298e-06      0.25264
5590         1    1981909    2116834    431      31  1000     -0.39569   -5.4298e-06     -0.39569
100506504    1    2113250    2115812      3       2  1000      0.39334   -5.4298e-06      0.39335
199990       1    2115899    2144159     35       6  1000     -0.63347   -5.4298e-06     -0.63346
6497         1    2160134    2241652    191      32  1000      0.16349   -5.4298e-06       0.1635
79906        1    2251719    2323190    264      27  1000      -1.1138   -5.4298e-06      -1.1138
11079        1    2323214    2336883     30       8  1000      0.63928   -5.4298e-06      0.63929
5192         1    2336241    2344010     19       6  1000      0.63399   -5.4298e-06      0.63399
9651         1    2407754    2436964     46       6  1000      0.99408   -5.4298e-06      0.99408
55229        1    2439975    2458061     36       5  1000       1.6904   -5.4298e-06       1.6904
8764         1    2487291    2495268     11       2  1000      0.18471   -5.4298e-06      0.18472
127281       1    2517899    2522908      6       2  1000     -0.34942   -5.4298e-06     -0.34942
79258        1    2522078    2564499    110       3  1000      -0.2497   -5.4298e-06     -0.24969
100287898    1    2572807    2706230    142      14  1000     -0.32924   -5.4298e-06     -0.32923
140625       1    2938046    2939467      2       1  1000      0.20812   -5.4298e-06      0.20813
63976        1    2985565    3355185   1283     151  1000     -0.42158   -5.4298e-06     -0.42158
27237        1    3371147    3397677     69       8  1000      -1.2903   -5.4298e-06      -1.2903
1953         1    3404506    3528059    391      60  1000     -0.67834   -5.4298e-06     -0.67833
127262       1    3541556    3546695     14       3  1000      0.82133   -5.4298e-06      0.82133
49856        1    3547331    3566671     35       7  1000        1.051   -5.4298e-06        1.051
7161         1    3569129    3652765    265      44  1000        1.019   -5.4298e-06        1.019
148870       1    3668965    3688209     58      11  1000      0.79427   -5.4298e-06      0.79428
388588       1    3689352    3692546     12       5  1000     -0.72537   -5.4298e-06     -0.72536
57470        1    3696784    3713068     48       9  1000     -0.55552   -5.4298e-06     -0.55551
9731         1    3728645    3773797    233      14  1000      0.68594   -5.4298e-06      0.68595
1677         1    3773845    3801993    157      20  1000     -0.94134   -5.4298e-06     -0.94133
339448       1    3805697    3816857     35       5  1000      0.60886   -5.4298e-06      0.60887
55966        1    4715105    4843851    499      76  1000     -0.14401   -5.4298e-06     -0.14401
261734       1    5922870    6052618    317      13  1000    -0.025223   -5.4298e-06    -0.025217
8514         1    6052358    6161253    240      40  1000      -0.3339   -5.4298e-06      -0.3339
26038        1    6161847    6240194    263      25  1000      0.81917   -5.4298e-06      0.81918
6146         1    6245080    6259679     30       5  1000     -0.53247   -5.4298e-06     -0.53246
388591       1    6266189    6281359     31       4  1000     -0.14559   -5.4298e-06     -0.14558
23463        1    6281253    6296044     20       4  1000      0.57695   -5.4298e-06      0.57696
390992       1    6304252    6305638      3       1  1000     0.024418   -5.4298e-06     0.024424
387509       1    6307406    6321035     32       2  1000      0.48658   -5.4298e-06      0.48659
11332        1    6324332    6453826    324      17  1000      -0.2227   -5.4298e-06     -0.22269
54626        1    6475292    6484724     25       4  1000     0.010022   -5.4298e-06     0.010027
83715        1    6484836    6521004     95      10  1000     0.058597   -5.4298e-06     0.058603
8718         1    6520787    6527432     17       5  1000      0.26631   -5.4298e-06      0.26632
57449        1    6526152    6580121    128      22  1000      0.76674   -5.4298e-06      0.76675
79707        1    6581407    6614658    106       2  1000        1.802   -5.4298e-06       1.8021
80835        1    6614987    6639817     51       9  1000       1.9129   -5.4298e-06       1.9129
3104         1    6640051    6649340      3       1  1000    -0.023356   -5.4298e-06    -0.023351
9903         1    6650784    6662958     16       3  1000     -0.83842   -5.4298e-06     -0.83841
148479       1    6673756    6684093     16       3  1000      -1.2495   -5.4298e-06      -1.2495
90326        1    6684925    6695646     22       3  1000        -1.85   -5.4298e-06        -1.85
55735        1    6694228    6761966    104       8  1000     -0.62828   -5.4298e-06     -0.62828
23261        1    6845384    7829766   2248     185  1000     -0.57358   -5.4298e-06     -0.57358
9341         1    7831329    7841492     27       7  1000      -0.4498   -5.4298e-06      -0.4498
8863         1    7844413    7905241    176      19  1000     -0.38743   -5.4298e-06     -0.38743
10911        1    7907672    7913551     17       5  1000     -0.75467   -5.4298e-06     -0.75466
3604         1    7975931    8003225     35       4  1000    -0.021802   -5.4298e-06    -0.021796
11315        1    8021714    8045342     55       9  1000     -0.29068   -5.4298e-06     -0.29067
54206        1    8071779    8086393     24       5  1000     -0.73228   -5.4298e-06     -0.73228
50651        1    8378171    8404227     72      10  1000     -0.13634   -5.4298e-06     -0.13633
473          1    8412464    8877699    509      14  1000     -0.23477   -5.4298e-06     -0.23477
2023         1    8921059    8939151     26       5  1000      0.26429   -5.4298e-06       0.2643
765          1    9005893    9035151    103      21  1000      -1.9071   -5.4298e-06      -1.9071
155184       1    9063359    9086404     66      15  1000     -0.87548   -5.4298e-06     -0.87548
6518         1    9097005    9131763     94      12  1000       1.7458   -5.4298e-06       1.7458
80045        1    9163472    9189229     57       8  1000      -1.2345   -5.4298e-06      -1.2345
9563         1    9294822    9331396     81      12  1000      -1.1631   -5.4298e-06      -1.1631
80176        1    9335202    9429591    287      42  1000      -1.6099   -5.4298e-06      -1.6099
84275        1    9599528    9642831     43       4  1000     -0.20699   -5.4298e-06     -0.20698
199953       1    9648932    9674935     29       4  1000     -0.72212   -5.4298e-06     -0.72212
5293         1    9711789    9789172    108      20  1000     -0.54767   -5.4298e-06     -0.54766
22883        1    9789079    9884550     85       6  1000     -0.33597   -5.4298e-06     -0.33596
56998        1    9908334    9970316    100      10  1000     -0.30871   -5.4298e-06      -0.3087
84328        1    9982168   10003460     35       5  1000      0.23083   -5.4298e-06      0.23084
64802        1   10003486   10045556     50       5  1000      0.17622   -5.4298e-06      0.17622
116362       1   10057255   10076078     20       3  1000    -0.039717   -5.4298e-06    -0.039711
10277        1   10093041   10241297    139      20  1000       0.4124   -5.4298e-06      0.41241
23095        1   10270606   10441664    264       6  1000       1.0243   -5.4298e-06       1.0243
5226         1   10458884   10480565     32       3  1000       1.0333   -5.4298e-06       1.0333
378708       1   10489944   10510239     47       4  1000      0.24363   -5.4298e-06      0.24364
100526739    1   10490159   10512060     50       5  1000      0.17682   -5.4298e-06      0.17683
1325         1   10509776   10512060      4       1  1000     -0.42231   -5.4298e-06     -0.42231
1676         1   10520588   10532613     17       4  1000    -0.084612   -5.4298e-06    -0.084606
5195         1   10535003   10690815    338      21  1000      -1.0961   -5.4298e-06      -1.0961
54897        1   10696661   10856733    303      55  1000      0.40576   -5.4298e-06      0.40577
148345       1   11006530   11042094    124      17  1000      0.81917   -5.4298e-06      0.81917
23435        1   11072462   11085549     24       4  1000       2.0517   -5.4298e-06       2.0517
10747        1   11086580   11107296     55       6  1000       1.9693   -5.4298e-06       1.9693
6723         1   11114649   11120091      7       2  1000      0.71211   -5.4298e-06      0.71212
5394         1   11126675   11159961     86       4  1000      0.24747   -5.4298e-06      0.24748
2475         1   11166588   11322614    285       6  1000      0.27068   -5.4298e-06      0.27069
10218        1   11249346   11256038     11       1  1000     -0.49231   -5.4298e-06     -0.49231
29914        1   11333255   11348491     14       1  1000     -0.37478   -5.4298e-06     -0.37477
57540        1   11539295   11597640    130      11  1000      -1.1021   -5.4298e-06      -1.1021
26232        1   11707924   11714888     21      11  1000       1.3308   -5.4298e-06       1.3308
93611        1   11714432   11723384     21       7  1000     -0.63678   -5.4298e-06     -0.63677
26270        1   11724150   11734411     34       8  1000       0.1633   -5.4298e-06      0.16331
10459        1   11734537   11751678     62      12  1000      -1.4694   -5.4298e-06      -1.4693
374946       1   11751781   11780336     88      15  1000       -1.192   -5.4298e-06       -1.192
57085        1   11796142   11810828     33       6  1000     -0.49612   -5.4298e-06     -0.49612
284498       1   11823827   11849642    139       9  1000     -0.28981   -5.4298e-06      -0.2898
4524         1   11845787   11866160     61       8  1000     -0.33709   -5.4298e-06     -0.33708
1185         1   11866153   11903201    127       8  1000     -0.85398   -5.4298e-06     -0.85397
4878         1   11905766   11907840     11       2  1000       -1.246   -5.4298e-06       -1.246
90231        1   11979645   11986485     13       4  1000      0.89977   -5.4298e-06      0.89978
5351         1   11994724   12035599    102      10  1000     -0.59305   -5.4298e-06     -0.59305
9927         1   12040238   12073572     80       7  1000     -0.60759   -5.4298e-06     -0.60759
60672        1   12079299   12092106     20       4  1000     -0.57535   -5.4298e-06     -0.57534
943          1   12123434   12204264    196      36  1000     0.056281   -5.4298e-06     0.056286
7133         1   12227044   12269279     82      10  1000      0.26959   -5.4298e-06      0.26959
55187        1   12290101   12572099    193      15  1000      0.17718   -5.4298e-06      0.17719
9249         1   12627939   12677820    139      24  1000     -0.70638   -5.4298e-06     -0.70638
343066       1   12704566   12727097     39       5  1000       1.2555   -5.4298e-06       1.2555
126767       1   12776118   12788726     35       4  1000     -0.64002   -5.4298e-06     -0.64001
93190        1   12806163   12821102     44       6  1000      -1.7327   -5.4298e-06      -1.7327
390999       1   12834984   12838049      2       1  1000      0.13215   -5.4298e-06      0.13216
65121        1   12851546   12856777     25       5  1000     -0.78244   -5.4298e-06     -0.78244
440560       1   12884468   12891264     33       5  1000      0.47503   -5.4298e-06      0.47504
343069       1   12907261   12908578      8       3  1000      0.56761   -5.4298e-06      0.56762
65122        1   12916941   12921764     48       6  1000      0.99109   -5.4298e-06       0.9911
400735       1   12939033   12946025     38       6  1000      0.37436   -5.4298e-06      0.37436
343071       1   12952727   12958094      4       2  1000     -0.42741   -5.4298e-06      -0.4274
441871       1   12976467   12980300      1       1  1000       1.0017   -5.4298e-06       1.0017
440561       1   12998302   13007406      5       3  1000       1.4832   -5.4298e-06       1.4832
653606       1   13035543   13038381      1       1  1000       1.7944   -5.4298e-06       1.7944
441873       1   13140447   13145000      5       2  1000     -0.42502   -5.4298e-06     -0.42501
440563       1   13182960   13184326      5       2  1000      0.18735   -5.4298e-06      0.18735
645359       1   13216688   13219898      1       1  1000       1.7712   -5.4298e-06       1.7712
343068       1   13359819   13369057      3       2  1000      0.41617   -5.4298e-06      0.41618
343070       1   13421176   13428191      1       1  1000     -0.12242   -5.4298e-06     -0.12241
400736       1   13447414   13452656      4       2  1000     0.028764   -5.4298e-06      0.02877
391003       1   13474053   13477569      5       1  1000     -0.02809   -5.4298e-06    -0.028084
729528       1   13668269   13673511      1       1  1000     -0.16934   -5.4298e-06     -0.16934
645414       1   13694889   13698405      1       1  1000     -0.43488   -5.4298e-06     -0.43487
391004       1   13716088   13719064      3       1  1000    -0.073049   -5.4298e-06    -0.073043
