# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      -2.9993    -6.095e-06      -2.9993
100996442    1     142447     174392      1       1  1000       1.4249    -6.095e-06       1.4249
148398       1     859993     879961     74      17  1000     -0.87159    -6.095e-06     -0.87159
26155        1     879583     894679     36       4  1000     -0.35998    -6.095e-06     -0.35997
339451       1     895967     901099     30       6  1000     -0.81747    -6.095e-06     -0.81747
84069        1     901872     910488     37      14  1000     0.022736    -6.095e-06     0.022743
84808        1     910579     917473     18       4  1000    -0.066895    -6.095e-06    -0.066888
57801        1     934342     936608      4       2  1000      0.78719    -6.095e-06      0.78719
9636         1     948847     949920      5       2  1000     -0.13338    -6.095e-06     -0.13338
375790       1     955503     991499    104      11  1000     -0.45792    -6.095e-06     -0.45791
401934       1    1007126    1009687      5       2  1000     -0.50327    -6.095e-06     -0.50327
54991        1    1017198    1051736    107       9  1000       -1.114    -6.095e-06       -1.114
254173       1    1109286    1133315    121      13  1000     -0.91971    -6.095e-06      -0.9197
8784         1    1138888    1142163      7       1  1000      0.42433    -6.095e-06      0.42434
7293         1    1146706    1149703      6       2  1000      0.32312    -6.095e-06      0.32312
51150        1    1152288    1167447     89       4  1000     -0.67035    -6.095e-06     -0.67035
126792       1    1167629    1170421      3       2  1000        1.203    -6.095e-06        1.203
388581       1    1177826    1182102      9       2  1000     0.013351    -6.095e-06     0.013357
118424       1    1189292    1209234     24       5  1000      0.77242    -6.095e-06      0.77242
6339         1    1215816    1227409     42      17  1000       1.6678    -6.095e-06       1.6678
116983       1    1227764    1243304     54      11  1000      0.37819    -6.095e-06       0.3782
126789       1    1243962    1247057      2       1  1000      0.27435    -6.095e-06      0.27435
54973        1    1246965    1260067     18       5  1000      0.84772    -6.095e-06      0.84773
80772        1    1260136    1264276      9       2  1000       1.1853    -6.095e-06       1.1853
83756        1    1266726    1269844      6       3  1000       2.3614    -6.095e-06       2.3614
