# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.73191   -2.7074e-06      -0.7319
100996442    1     142447     174392      1       1  1000     -0.49587   -2.7074e-06     -0.49587
148398       1     859993     879961     74      17  1000      0.54343   -2.7074e-06      0.54343
26155        1     879583     894679     36       4  1000     -0.10269   -2.7074e-06     -0.10269
339451       1     895967     901099     30       6  1000     0.012268   -2.7074e-06      0.01227
84069        1     901872     910488     37      14  1000     -0.85885   -2.7074e-06     -0.85884
84808        1     910579     917473     18       4  1000     -0.17189   -2.7074e-06     -0.17189
57801        1     934342     936608      4       2  1000    0.0068699   -2.7074e-06    0.0068726
9636         1     948847     949920      5       2  1000       1.6574   -2.7074e-06       1.6574
375790       1     955503     991499    104      11  1000       1.7211   -2.7074e-06       1.7211
401934       1    1007126    1009687      5       2  1000      -1.0527   -2.7074e-06      -1.0527
54991        1    1017198    1051736    107       9  1000     -0.68384   -2.7074e-06     -0.68383
254173       1    1109286    1133315    121      13  1000     -0.18049   -2.7074e-06     -0.18049
8784         1    1138888    1142163      7       1  1000      0.48304   -2.7074e-06      0.48304
7293         1    1146706    1149703      6       2  1000       1.8034   -2.7074e-06       1.8034
51150        1    1152288    1167447     89       4  1000      0.67626   -2.7074e-06      0.67627
126792       1    1167629    1170421      3       2  1000      -0.3096   -2.7074e-06      -0.3096
388581       1    1177826    1182102      9       2  1000      0.56602   -2.7074e-06      0.56602
118424       1    1189292    1209234     24       5  1000       1.0378   -2.7074e-06       1.0378
6339         1    1215816    1227409     42      17  1000       1.3076   -2.7074e-06       1.3076
116983       1    1227764    1243304     54      11  1000       1.5074   -2.7074e-06       1.5074
126789       1    1243962    1247057      2       1  1000       1.0399   -2.7074e-06       1.0399
54973        1    1246965    1260067     18       5  1000    0.0069014   -2.7074e-06    0.0069041
80772        1    1260136    1264276      9       2  1000     -0.25122   -2.7074e-06     -0.25122
83756        1    1266726    1269844      6       3  1000     -0.74405   -2.7074e-06     -0.74405
1855         1    1270658    1284509     32       6  1000      -1.1125   -2.7074e-06      -1.1125
54587        1    1288071    1297183     26       5  1000     -0.17782   -2.7074e-06     -0.17781
54998        1    1309110    1310818      3       2  1000       1.0981   -2.7074e-06       1.0981
81669        1    1321091    1334718     16       5  1000       1.2137   -2.7074e-06       1.2137
55052        1    1337276    1342693     10       4  1000      0.67703   -2.7074e-06      0.67704
441869       1    1353800    1356824      7       2  1000     -0.32156   -2.7074e-06     -0.32156
643965       1    1361508    1363167      7       2  1000      0.31332   -2.7074e-06      0.31333
64856        1    1370903    1378262     16       4  1000     -0.42308   -2.7074e-06     -0.42308
219293       1    1378152    1405538     88      11  1000       1.1311   -2.7074e-06       1.1311
83858        1    1407139    1444852     69       9  1000       1.7979   -2.7074e-06       1.7979
55210        1    1447523    1470067     67      10  1000      0.99767   -2.7074e-06      0.99767
339453       1    1470158    1475740      8       3  1000      0.24201   -2.7074e-06      0.24201
29101        1    1477053    1510262     73       6  1000      0.81307   -2.7074e-06      0.81307
643988       1    1533388    1535476      2       1  1000      0.13891   -2.7074e-06      0.13891
142678       1    1550795    1565990     29       5  1000      0.90027   -2.7074e-06      0.90027
984          1    1571100    1590473     34       6  1000       1.9345   -2.7074e-06       1.9345
728661       1    1591486    1624243     85      15  1000      0.69594   -2.7074e-06      0.69594
728642       1    1633822    1655999    119       8  1000     -0.44943   -2.7074e-06     -0.44943
9906         1    1656277    1677438     70       8  1000         -0.5   -2.7074e-06     -0.49999
65220        1    1682671    1711508     59       7  1000     -0.81569   -2.7074e-06     -0.81568
2782         1    1716725    1822552    112      10  1000     -0.67228   -2.7074e-06     -0.67228
163688       1    1846266    1848733     11       3  1000    -0.051047   -2.7074e-06    -0.051044
339456       1    1849029    1850740      5       2  1000     -0.54303   -2.7074e-06     -0.54303
85452        1    1853390    1935276    388      29  1000     -0.20839   -2.7074e-06     -0.20839
2563         1    1950768    1962192     22       4  1000      0.28163   -2.7074e-06      0.28163
5590         1    1981909    2116834    431      31  1000      -1.0648   -2.7074e-06      -1.0648
100506504    1    2113250    2115812      3       2  1000      0.77991   -2.7074e-06      0.77992
199990       1    2115899    2144159     35       6  1000      -1.3171   -2.7074e-06      -1.3171
6497         1    2160134    2241652    191      32  1000       1.2666   -2.7074e-06       1.2666
79906        1    2251719    2323190    264      27  1000      -1.1137   -2.7074e-06      -1.1137
11079        1    2323214    2336883     30       8  1000      0.32776   -2.7074e-06      0.32776
5192         1    2336241    2344010     19       6  1000     0.074432   -2.7074e-06     0.074435
9651         1    2407754    2436964     46       6  1000       -1.427   -2.7074e-06       -1.427
55229        1    2439975    2458061     36       5  1000     -0.65764   -2.7074e-06     -0.65764
8764         1    2487291    2495268     11       2  1000       0.3113   -2.7074e-06       0.3113
127281       1    2517899    2522908      6       2  1000      0.21555   -2.7074e-06      0.21555
79258        1    2522078    2564499    110       3  1000      0.13854   -2.7074e-06      0.13854
100287898    1    2572807    2706230    142      14  1000     -0.16929   -2.7074e-06     -0.16928
140625       1    2938046    2939467      2       1  1000      0.16998   -2.7074e-06      0.16998
63976        1    2985565    3355185   1283     151  1000      0.95588   -2.7074e-06      0.95588
27237        1    3371147    3397677     69       8  1000     -0.22717   -2.7074e-06     -0.22717
1953         1    3404506    3528059    391      60  1000     -0.72153   -2.7074e-06     -0.72152
127262       1    3541556    3546695     14       3  1000       1.2984   -2.7074e-06       1.2984
49856        1    3547331    3566671     35       7  1000       1.1182   -2.7074e-06       1.1182
7161         1    3569129    3652765    265      44  1000     -0.49289   -2.7074e-06     -0.49289
148870       1    3668965    3688209     58      11  1000      0.64159   -2.7074e-06      0.64159
388588       1    3689352    3692546     12       5  1000      -1.6814   -2.7074e-06      -1.6814
57470        1    3696784    3713068     48       9  1000      -1.5663   -2.7074e-06      -1.5663
9731         1    3728645    3773797    233      14  1000     -0.37369   -2.7074e-06     -0.37368
1677         1    3773845    3801993    157      20  1000      0.37592   -2.7074e-06      0.37592
339448       1    3805697    3816857     35       5  1000    -0.042759   -2.7074e-06    -0.042757
55966        1    4715105    4843851    499      76  1000       2.0788   -2.7074e-06       2.0788
261734       1    5922870    6052618    317      13  1000     -0.60008   -2.7074e-06     -0.60008
8514         1    6052358    6161253    240      40  1000      0.48485   -2.7074e-06      0.48485
26038        1    6161847    6240194    263      25  1000      0.37666   -2.7074e-06      0.37666
6146         1    6245080    6259679     30       5  1000      0.31949   -2.7074e-06      0.31949
388591       1    6266189    6281359     31       4  1000      0.26558   -2.7074e-06      0.26559
23463        1    6281253    6296044     20       4  1000      0.10551   -2.7074e-06      0.10551
