# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000        2.608   -4.9979e-06        2.608
100996442    1     142447     174392      1       1  1000      0.18508   -4.9979e-06      0.18508
148398       1     859993     879961     74      17  1000       1.1783   -4.9979e-06       1.1783
26155        1     879583     894679     36       4  1000      0.34434   -4.9979e-06      0.34434
339451       1     895967     901099     30       6  1000      0.29238   -4.9979e-06      0.29239
84069        1     901872     910488     37      14  1000      0.67908   -4.9979e-06      0.67908
84808        1     910579     917473     18       4  1000      0.32802   -4.9979e-06      0.32802
57801        1     934342     936608      4       2  1000        1.093   -4.9979e-06        1.093
9636         1     948847     949920      5       2  1000      -1.0073   -4.9979e-06      -1.0073
375790       1     955503     991499    104      11  1000      0.21692   -4.9979e-06      0.21692
401934       1    1007126    1009687      5       2  1000      -1.0408   -4.9979e-06      -1.0408
54991        1    1017198    1051736    107       9  1000      0.68276   -4.9979e-06      0.68276
254173       1    1109286    1133315    121      13  1000       -0.628   -4.9979e-06       -0.628
8784         1    1138888    1142163      7       1  1000     0.060014   -4.9979e-06     0.060019
7293         1    1146706    1149703      6       2  1000      0.37173   -4.9979e-06      0.37174
51150        1    1152288    1167447     89       4  1000       1.4152   -4.9979e-06       1.4152
126792       1    1167629    1170421      3       2  1000    -0.077135   -4.9979e-06     -0.07713
388581       1    1177826    1182102      9       2  1000     0.073949   -4.9979e-06     0.073954
118424       1    1189292    1209234     24       5  1000    -0.062187   -4.9979e-06    -0.062182
6339         1    1215816    1227409     42      17  1000       1.2113   -4.9979e-06       1.2113
116983       1    1227764    1243304     54      11  1000       1.1342   -4.9979e-06       1.1342
126789       1    1243962    1247057      2       1  1000       1.5237   -4.9979e-06       1.5237
54973        1    1246965    1260067     18       5  1000      0.84569   -4.9979e-06      0.84569
80772        1    1260136    1264276      9       2  1000     0.053286   -4.9979e-06     0.053291
83756        1    1266726    1269844      6       3  1000      -1.1246   -4.9979e-06      -1.1246
1855         1    1270658    1284509     32       6  1000      0.17943   -4.9979e-06      0.17943
54587        1    1288071    1297183     26       5  1000      0.79481   -4.9979e-06      0.79482
54998        1    1309110    1310818      3       2  1000      0.45645   -4.9979e-06      0.45645
81669        1    1321091    1334718     16       5  1000       1.3728   -4.9979e-06       1.3728
55052        1    1337276    1342693     10       4  1000       0.2718   -4.9979e-06      0.27181
441869       1    1353800    1356824      7       2  1000     -0.21727   -4.9979e-06     -0.21726
643965       1    1361508    1363167      7       2  1000        1.837   -4.9979e-06        1.837
64856        1    1370903    1378262     16       4  1000       1.8558   -4.9979e-06       1.8558
219293       1    1378152    1405538     88      11  1000       2.2367   -4.9979e-06       2.2367
83858        1    1407139    1444852     69       9  1000       2.2315   -4.9979e-06       2.2315
55210        1    1447523    1470067     67      10  1000       1.8427   -4.9979e-06       1.8427
339453       1    1470158    1475740      8       3  1000       2.1956   -4.9979e-06       2.1956
29101        1    1477053    1510262     73       6  1000       2.4267   -4.9979e-06       2.4267
643988       1    1533388    1535476      2       1  1000      -0.5712   -4.9979e-06     -0.57119
142678       1    1550795    1565990     29       5  1000      0.44406   -4.9979e-06      0.44407
984          1    1571100    1590473     34       6  1000    -0.021824   -4.9979e-06    -0.021819
728661       1    1591486    1624243     85      15  1000      0.82893   -4.9979e-06      0.82893
728642       1    1633822    1655999    119       8  1000       1.3177   -4.9979e-06       1.3177
9906         1    1656277    1677438     70       8  1000       0.7937   -4.9979e-06      0.79371
65220        1    1682671    1711508     59       7  1000      0.68582   -4.9979e-06      0.68582
2782         1    1716725    1822552    112      10  1000       1.2668   -4.9979e-06       1.2668
163688       1    1846266    1848733     11       3  1000     -0.60905   -4.9979e-06     -0.60904
339456       1    1849029    1850740      5       2  1000     -0.74964   -4.9979e-06     -0.74964
85452        1    1853390    1935276    388      29  1000     -0.89942   -4.9979e-06     -0.89941
2563         1    1950768    1962192     22       4  1000      -1.0618   -4.9979e-06      -1.0618
5590         1    1981909    2116834    431      31  1000      0.94226   -4.9979e-06      0.94227
100506504    1    2113250    2115812      3       2  1000      0.68549   -4.9979e-06      0.68549
199990       1    2115899    2144159     35       6  1000       1.6819   -4.9979e-06       1.6819
6497         1    2160134    2241652    191      32  1000     -0.11924   -4.9979e-06     -0.11924
79906        1    2251719    2323190    264      27  1000       1.2076   -4.9979e-06       1.2076
11079        1    2323214    2336883     30       8  1000      -1.6553   -4.9979e-06      -1.6553
