# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.56979   -5.4893e-06      0.56979
100996442    1     142447     174392      1       1  1000     -0.27323   -5.4893e-06     -0.27322
148398       1     859993     879961     74      17  1000       1.2311   -5.4893e-06       1.2311
26155        1     879583     894679     36       4  1000     -0.52619   -5.4893e-06     -0.52619
339451       1     895967     901099     30       6  1000     -0.54569   -5.4893e-06     -0.54569
84069        1     901872     910488     37      14  1000     -0.94421   -5.4893e-06     -0.94421
84808        1     910579     917473     18       4  1000      0.37663   -5.4893e-06      0.37664
57801        1     934342     936608      4       2  1000      0.93938   -5.4893e-06      0.93939
9636         1     948847     949920      5       2  1000      0.65798   -5.4893e-06      0.65798
375790       1     955503     991499    104      11  1000      -0.6566   -5.4893e-06     -0.65659
401934       1    1007126    1009687      5       2  1000       1.2886   -5.4893e-06       1.2886
54991        1    1017198    1051736    107       9  1000     -0.20351   -5.4893e-06     -0.20351
254173       1    1109286    1133315    121      13  1000       1.7336   -5.4893e-06       1.7336
8784         1    1138888    1142163      7       1  1000      0.60087   -5.4893e-06      0.60088
7293         1    1146706    1149703      6       2  1000      0.36971   -5.4893e-06      0.36972
51150        1    1152288    1167447     89       4  1000      -0.7026   -5.4893e-06     -0.70259
126792       1    1167629    1170421      3       2  1000     -0.45022   -5.4893e-06     -0.45022
388581       1    1177826    1182102      9       2  1000     -0.30052   -5.4893e-06     -0.30052
118424       1    1189292    1209234     24       5  1000     -0.22192   -5.4893e-06     -0.22191
6339         1    1215816    1227409     42      17  1000      -2.2114   -5.4893e-06      -2.2114
116983       1    1227764    1243304     54      11  1000     -0.42771   -5.4893e-06     -0.42771
126789       1    1243962    1247057      2       1  1000      -1.1033   -5.4893e-06      -1.1033
54973        1    1246965    1260067     18       5  1000      0.41482   -5.4893e-06      0.41482
80772        1    1260136    1264276      9       2  1000     -0.31261   -5.4893e-06      -0.3126
83756        1    1266726    1269844      6       3  1000      0.86699   -5.4893e-06      0.86699
1855         1    1270658    1284509     32       6  1000     -0.50961   -5.4893e-06      -0.5096
54587        1    1288071    1297183     26       5  1000     -0.13876   -5.4893e-06     -0.13876
54998        1    1309110    1310818      3       2  1000      0.80238   -5.4893e-06      0.80239
81669        1    1321091    1334718     16       5  1000     -0.13561   -5.4893e-06     -0.13561
55052        1    1337276    1342693     10       4  1000      0.22184   -5.4893e-06      0.22185
441869       1    1353800    1356824      7       2  1000     -0.27506   -5.4893e-06     -0.27506
643965       1    1361508    1363167      7       2  1000      -1.1644   -5.4893e-06      -1.1644
64856        1    1370903    1378262     16       4  1000     -0.69634   -5.4893e-06     -0.69633
219293       1    1378152    1405538     88      11  1000     -0.25738   -5.4893e-06     -0.25737
83858        1    1407139    1444852     69       9  1000      0.30698   -5.4893e-06      0.30699
55210        1    1447523    1470067     67      10  1000     -0.20254   -5.4893e-06     -0.20253
339453       1    1470158    1475740      8       3  1000      -1.0338   -5.4893e-06      -1.0338
29101        1    1477053    1510262     73       6  1000      -1.5028   -5.4893e-06      -1.5028
643988       1    1533388    1535476      2       1  1000      0.11064   -5.4893e-06      0.11065
142678       1    1550795    1565990     29       5  1000     -0.47919   -5.4893e-06     -0.47918
984          1    1571100    1590473     34       6  1000    -0.073519   -5.4893e-06    -0.073513
728661       1    1591486    1624243     85      15  1000     -0.35277   -5.4893e-06     -0.35277
728642       1    1633822    1655999    119       8  1000       2.2316   -5.4893e-06       2.2316
9906         1    1656277    1677438     70       8  1000     -0.57151   -5.4893e-06      -0.5715
65220        1    1682671    1711508     59       7  1000     -0.52928   -5.4893e-06     -0.52928
2782         1    1716725    1822552    112      10  1000      0.54141   -5.4893e-06      0.54142
163688       1    1846266    1848733     11       3  1000      0.82933   -5.4893e-06      0.82934
339456       1    1849029    1850740      5       2  1000       1.2684   -5.4893e-06       1.2684
85452        1    1853390    1935276    388      29  1000       0.2983   -5.4893e-06      0.29831
2563         1    1950768    1962192     22       4  1000      -0.1841   -5.4893e-06     -0.18409
5590         1    1981909    2116834    431      31  1000    -0.030822   -5.4893e-06    -0.030816
100506504    1    2113250    2115812      3       2  1000      0.12962   -5.4893e-06      0.12963
199990       1    2115899    2144159     35       6  1000       0.6598   -5.4893e-06       0.6598
6497         1    2160134    2241652    191      32  1000       2.7962   -5.4893e-06       2.7962
79906        1    2251719    2323190    264      27  1000       1.1934   -5.4893e-06       1.1934
11079        1    2323214    2336883     30       8  1000     -0.77516   -5.4893e-06     -0.77516
5192         1    2336241    2344010     19       6  1000      -1.0206   -5.4893e-06      -1.0206
9651         1    2407754    2436964     46       6  1000      0.57506   -5.4893e-06      0.57506
55229        1    2439975    2458061     36       5  1000        1.799   -5.4893e-06        1.799
8764         1    2487291    2495268     11       2  1000       1.3952   -5.4893e-06       1.3952
127281       1    2517899    2522908      6       2  1000   -0.0029861   -5.4893e-06   -0.0029806
79258        1    2522078    2564499    110       3  1000      0.94401   -5.4893e-06      0.94402
100287898    1    2572807    2706230    142      14  1000       1.1965   -5.4893e-06       1.1965
140625       1    2938046    2939467      2       1  1000      0.48936   -5.4893e-06      0.48937
63976        1    2985565    3355185   1283     151  1000      0.41682   -5.4893e-06      0.41683
27237        1    3371147    3397677     69       8  1000      0.43032   -5.4893e-06      0.43033
1953         1    3404506    3528059    391      60  1000       1.4267   -5.4893e-06       1.4267
127262       1    3541556    3546695     14       3  1000     -0.33061   -5.4893e-06      -0.3306
49856        1    3547331    3566671     35       7  1000      0.41267   -5.4893e-06      0.41267
7161         1    3569129    3652765    265      44  1000       1.6663   -5.4893e-06       1.6663
148870       1    3668965    3688209     58      11  1000      0.29763   -5.4893e-06      0.29764
