# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000        2.156   -2.9996e-06        2.156
100996442    1     142447     174392      1       1  1000     -0.40689   -2.9996e-06     -0.40689
148398       1     859993     879961     74      17  1000     0.057979   -2.9996e-06     0.057982
26155        1     879583     894679     36       4  1000     -0.67207   -2.9996e-06     -0.67207
339451       1     895967     901099     30       6  1000     -0.76605   -2.9996e-06     -0.76604
84069        1     901872     910488     37      14  1000     -0.27146   -2.9996e-06     -0.27146
84808        1     910579     917473     18       4  1000     0.074573   -2.9996e-06     0.074576
57801        1     934342     936608      4       2  1000      0.59374   -2.9996e-06      0.59374
9636         1     948847     949920      5       2  1000     -0.96883   -2.9996e-06     -0.96882
375790       1     955503     991499    104      11  1000      -1.5163   -2.9996e-06      -1.5163
401934       1    1007126    1009687      5       2  1000     -0.11637   -2.9996e-06     -0.11636
54991        1    1017198    1051736    107       9  1000      0.51798   -2.9996e-06      0.51798
254173       1    1109286    1133315    121      13  1000     -0.75217   -2.9996e-06     -0.75216
8784         1    1138888    1142163      7       1  1000     -0.91956   -2.9996e-06     -0.91956
7293         1    1146706    1149703      6       2  1000     -0.29497   -2.9996e-06     -0.29497
51150        1    1152288    1167447     89       4  1000      -1.0661   -2.9996e-06      -1.0661
126792       1    1167629    1170421      3       2  1000      0.38319   -2.9996e-06       0.3832
388581       1    1177826    1182102      9       2  1000      0.59396   -2.9996e-06      0.59396
118424       1    1189292    1209234     24       5  1000      -1.4421   -2.9996e-06      -1.4421
6339         1    1215816    1227409     42      17  1000     -0.25672   -2.9996e-06     -0.25671
116983       1    1227764    1243304     54      11  1000       1.8385   -2.9996e-06       1.8385
126789       1    1243962    1247057      2       1  1000      -0.9451   -2.9996e-06      -0.9451
54973        1    1246965    1260067     18       5  1000       1.2933   -2.9996e-06       1.2933
80772        1    1260136    1264276      9       2  1000     -0.24577   -2.9996e-06     -0.24576
83756        1    1266726    1269844      6       3  1000      0.95311   -2.9996e-06      0.95311
1855         1    1270658    1284509     32       6  1000      0.34394   -2.9996e-06      0.34394
54587        1    1288071    1297183     26       5  1000       0.7152   -2.9996e-06       0.7152
54998        1    1309110    1310818      3       2  1000      0.74288   -2.9996e-06      0.74288
81669        1    1321091    1334718     16       5  1000      0.74377   -2.9996e-06      0.74378
55052        1    1337276    1342693     10       4  1000       1.3503   -2.9996e-06       1.3503
441869       1    1353800    1356824      7       2  1000       1.7098   -2.9996e-06       1.7098
