# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.44381    -5.275e-06     -0.44381
100996442    1     142447     174392      1       1  1000     -0.39875    -5.275e-06     -0.39875
148398       1     859993     879961     74      17  1000     -0.19003    -5.275e-06     -0.19003
26155        1     879583     894679     36       4  1000      0.19205    -5.275e-06      0.19206
339451       1     895967     901099     30       6  1000     -0.43807    -5.275e-06     -0.43806
84069        1     901872     910488     37      14  1000      0.32347    -5.275e-06      0.32348
84808        1     910579     917473     18       4  1000       1.0432    -5.275e-06       1.0432
57801        1     934342     936608      4       2  1000     -0.51339    -5.275e-06     -0.51338
9636         1     948847     949920      5       2  1000     0.034114    -5.275e-06     0.034119
375790       1     955503     991499    104      11  1000     0.018508    -5.275e-06     0.018513
401934       1    1007126    1009687      5       2  1000       1.4433    -5.275e-06       1.4433
54991        1    1017198    1051736    107       9  1000     -0.33747    -5.275e-06     -0.33746
254173       1    1109286    1133315    121      13  1000    -0.071512    -5.275e-06    -0.071507
8784         1    1138888    1142163      7       1  1000      0.81495    -5.275e-06      0.81496
7293         1    1146706    1149703      6       2  1000    -0.074106    -5.275e-06    -0.074101
51150        1    1152288    1167447     89       4  1000     -0.62641    -5.275e-06     -0.62641
126792       1    1167629    1170421      3       2  1000      -1.8413    -5.275e-06      -1.8413
388581       1    1177826    1182102      9       2  1000     -0.71425    -5.275e-06     -0.71424
118424       1    1189292    1209234     24       5  1000       1.5222    -5.275e-06       1.5222
6339         1    1215816    1227409     42      17  1000      0.87321    -5.275e-06      0.87321
116983       1    1227764    1243304     54      11  1000     -0.86896    -5.275e-06     -0.86895
126789       1    1243962    1247057      2       1  1000      0.13887    -5.275e-06      0.13888
54973        1    1246965    1260067     18       5  1000     -0.78271    -5.275e-06     -0.78271
80772        1    1260136    1264276      9       2  1000     -0.38388    -5.275e-06     -0.38387
83756        1    1266726    1269844      6       3  1000       -1.082    -5.275e-06       -1.082
1855         1    1270658    1284509     32       6  1000     -0.79656    -5.275e-06     -0.79656
54587        1    1288071    1297183     26       5  1000     -0.63759    -5.275e-06     -0.63758
54998        1    1309110    1310818      3       2  1000      0.49995    -5.275e-06      0.49996
81669        1    1321091    1334718     16       5  1000     -0.14609    -5.275e-06     -0.14609
55052        1    1337276    1342693     10       4  1000     -0.48006    -5.275e-06     -0.48005
441869       1    1353800    1356824      7       2  1000      -1.1174    -5.275e-06      -1.1174
643965       1    1361508    1363167      7       2  1000      0.28444    -5.275e-06      0.28444
64856        1    1370903    1378262     16       4  1000       1.5523    -5.275e-06       1.5523
219293       1    1378152    1405538     88      11  1000      0.89503    -5.275e-06      0.89503
83858        1    1407139    1444852     69       9  1000       1.0956    -5.275e-06       1.0956
55210        1    1447523    1470067     67      10  1000       1.3629    -5.275e-06       1.3629
339453       1    1470158    1475740      8       3  1000       1.2354    -5.275e-06       1.2354
29101        1    1477053    1510262     73       6  1000      0.51577    -5.275e-06      0.51578
643988       1    1533388    1535476      2       1  1000      -0.6363    -5.275e-06     -0.63629
142678       1    1550795    1565990     29       5  1000     -0.50335    -5.275e-06     -0.50334
984          1    1571100    1590473     34       6  1000      -0.5125    -5.275e-06     -0.51249
728661       1    1591486    1624243     85      15  1000     -0.71053    -5.275e-06     -0.71053
728642       1    1633822    1655999    119       8  1000     -0.57632    -5.275e-06     -0.57631
9906         1    1656277    1677438     70       8  1000     -0.29249    -5.275e-06     -0.29249
65220        1    1682671    1711508     59       7  1000      -1.5291    -5.275e-06      -1.5291
2782         1    1716725    1822552    112      10  1000      -1.4202    -5.275e-06      -1.4202
163688       1    1846266    1848733     11       3  1000      0.96445    -5.275e-06      0.96445
339456       1    1849029    1850740      5       2  1000       1.1978    -5.275e-06       1.1978
85452        1    1853390    1935276    388      29  1000       0.5483    -5.275e-06      0.54831
2563         1    1950768    1962192     22       4  1000     -0.40471    -5.275e-06      -0.4047
5590         1    1981909    2116834    431      31  1000      0.88946    -5.275e-06      0.88947
100506504    1    2113250    2115812      3       2  1000        2.671    -5.275e-06        2.671
199990       1    2115899    2144159     35       6  1000     0.051056    -5.275e-06     0.051061
6497         1    2160134    2241652    191      32  1000      0.14797    -5.275e-06      0.14798
79906        1    2251719    2323190    264      27  1000     -0.82661    -5.275e-06      -0.8266
11079        1    2323214    2336883     30       8  1000    0.0038898    -5.275e-06    0.0038951
5192         1    2336241    2344010     19       6  1000      0.51619    -5.275e-06      0.51619
9651         1    2407754    2436964     46       6  1000       1.5554    -5.275e-06       1.5554
