# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.47721    4.1984e-07      0.47721
100996442    1     142447     174392      1       1  1000       1.7965    4.1984e-07       1.7965
148398       1     859993     879961     74      17  1000      -1.5311    4.1984e-07      -1.5311
26155        1     879583     894679     36       4  1000     -0.23617    4.1984e-07     -0.23617
339451       1     895967     901099     30       6  1000     -0.13609    4.1984e-07      -0.1361
84069        1     901872     910488     37      14  1000       0.3381    4.1984e-07       0.3381
84808        1     910579     917473     18       4  1000      -0.2577    4.1984e-07      -0.2577
57801        1     934342     936608      4       2  1000     -0.13331    4.1984e-07     -0.13331
9636         1     948847     949920      5       2  1000      -1.3069    4.1984e-07      -1.3069
375790       1     955503     991499    104      11  1000      0.96963    4.1984e-07      0.96963
401934       1    1007126    1009687      5       2  1000     -0.23965    4.1984e-07     -0.23965
54991        1    1017198    1051736    107       9  1000     -0.92906    4.1984e-07     -0.92906
254173       1    1109286    1133315    121      13  1000     -0.27059    4.1984e-07     -0.27059
8784         1    1138888    1142163      7       1  1000       1.5868    4.1984e-07       1.5868
7293         1    1146706    1149703      6       2  1000     -0.27845    4.1984e-07     -0.27845
51150        1    1152288    1167447     89       4  1000       1.8278    4.1984e-07       1.8277
126792       1    1167629    1170421      3       2  1000     0.020723    4.1984e-07     0.020722
388581       1    1177826    1182102      9       2  1000       1.2421    4.1984e-07       1.2421
118424       1    1189292    1209234     24       5  1000     -0.21882    4.1984e-07     -0.21882
6339         1    1215816    1227409     42      17  1000    -0.098217    4.1984e-07    -0.098217
116983       1    1227764    1243304     54      11  1000     -0.23842    4.1984e-07     -0.23843
126789       1    1243962    1247057      2       1  1000     -0.38708    4.1984e-07     -0.38708
54973        1    1246965    1260067     18       5  1000     -0.34225    4.1984e-07     -0.34225
80772        1    1260136    1264276      9       2  1000     -0.41494    4.1984e-07     -0.41494
83756        1    1266726    1269844      6       3  1000     -0.69885    4.1984e-07     -0.69885
1855         1    1270658    1284509     32       6  1000     -0.23036    4.1984e-07     -0.23036
54587        1    1288071    1297183     26       5  1000     -0.63192    4.1984e-07     -0.63192
54998        1    1309110    1310818      3       2  1000      0.43118    4.1984e-07      0.43118
81669        1    1321091    1334718     16       5  1000     -0.12323    4.1984e-07     -0.12323
55052        1    1337276    1342693     10       4  1000       -1.178    4.1984e-07       -1.178
441869       1    1353800    1356824      7       2  1000     -0.91148    4.1984e-07     -0.91148
643965       1    1361508    1363167      7       2  1000     -0.13419    4.1984e-07     -0.13419
64856        1    1370903    1378262     16       4  1000     -0.30977    4.1984e-07     -0.30977
219293       1    1378152    1405538     88      11  1000      0.49569    4.1984e-07      0.49569
83858        1    1407139    1444852     69       9  1000     -0.83495    4.1984e-07     -0.83495
55210        1    1447523    1470067     67      10  1000      0.50214    4.1984e-07      0.50214
339453       1    1470158    1475740      8       3  1000      0.42733    4.1984e-07      0.42733
29101        1    1477053    1510262     73       6  1000     -0.38656    4.1984e-07     -0.38656
643988       1    1533388    1535476      2       1  1000      0.77488    4.1984e-07      0.77488
142678       1    1550795    1565990     29       5  1000       0.5032    4.1984e-07       0.5032
984          1    1571100    1590473     34       6  1000     -0.77581    4.1984e-07     -0.77581
728661       1    1591486    1624243     85      15  1000     -0.44539    4.1984e-07     -0.44539
728642       1    1633822    1655999    119       8  1000     -0.49971    4.1984e-07     -0.49971
9906         1    1656277    1677438     70       8  1000      0.62509    4.1984e-07      0.62509
65220        1    1682671    1711508     59       7  1000     0.072302    4.1984e-07     0.072302
2782         1    1716725    1822552    112      10  1000      -0.8643    4.1984e-07      -0.8643
163688       1    1846266    1848733     11       3  1000     -0.72414    4.1984e-07     -0.72415
339456       1    1849029    1850740      5       2  1000      -1.1905    4.1984e-07      -1.1905
85452        1    1853390    1935276    388      29  1000     0.026481    4.1984e-07     0.026481
2563         1    1950768    1962192     22       4  1000     -0.72157    4.1984e-07     -0.72157
