# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.34517    -2.873e-06      0.34518
100996442    1     142447     174392      1       1  1000     -0.40234    -2.873e-06     -0.40234
148398       1     859993     879961     74      17  1000      0.43812    -2.873e-06      0.43812
26155        1     879583     894679     36       4  1000        1.217    -2.873e-06        1.217
339451       1     895967     901099     30       6  1000        0.306    -2.873e-06        0.306
84069        1     901872     910488     37      14  1000      0.78673    -2.873e-06      0.78673
84808        1     910579     917473     18       4  1000       1.9308    -2.873e-06       1.9308
57801        1     934342     936608      4       2  1000       2.4793    -2.873e-06       2.4793
9636         1     948847     949920      5       2  1000    -0.036202    -2.873e-06    -0.036199
375790       1     955503     991499    104      11  1000    -0.068333    -2.873e-06     -0.06833
401934       1    1007126    1009687      5       2  1000      0.16338    -2.873e-06      0.16338
54991        1    1017198    1051736    107       9  1000    -0.021225    -2.873e-06    -0.021222
254173       1    1109286    1133315    121      13  1000       1.1459    -2.873e-06       1.1459
8784         1    1138888    1142163      7       1  1000       -1.011    -2.873e-06       -1.011
7293         1    1146706    1149703      6       2  1000      -1.7954    -2.873e-06      -1.7954
51150        1    1152288    1167447     89       4  1000     -0.84134    -2.873e-06     -0.84134
126792       1    1167629    1170421      3       2  1000     -0.58138    -2.873e-06     -0.58138
388581       1    1177826    1182102      9       2  1000     -0.73529    -2.873e-06     -0.73529
118424       1    1189292    1209234     24       5  1000     -0.67824    -2.873e-06     -0.67823
6339         1    1215816    1227409     42      17  1000     -0.37444    -2.873e-06     -0.37444
116983       1    1227764    1243304     54      11  1000      0.71927    -2.873e-06      0.71927
126789       1    1243962    1247057      2       1  1000      0.38554    -2.873e-06      0.38554
54973        1    1246965    1260067     18       5  1000     -0.42677    -2.873e-06     -0.42677
80772        1    1260136    1264276      9       2  1000    -0.042456    -2.873e-06    -0.042453
83756        1    1266726    1269844      6       3  1000     -0.58909    -2.873e-06     -0.58909
1855         1    1270658    1284509     32       6  1000     -0.17844    -2.873e-06     -0.17844
54587        1    1288071    1297183     26       5  1000     -0.33973    -2.873e-06     -0.33973
54998        1    1309110    1310818      3       2  1000      0.38031    -2.873e-06      0.38032
81669        1    1321091    1334718     16       5  1000       0.2483    -2.873e-06       0.2483
55052        1    1337276    1342693     10       4  1000       0.1208    -2.873e-06       0.1208
441869       1    1353800    1356824      7       2  1000      0.34252    -2.873e-06      0.34253
643965       1    1361508    1363167      7       2  1000      0.45686    -2.873e-06      0.45686
64856        1    1370903    1378262     16       4  1000      0.86074    -2.873e-06      0.86074
219293       1    1378152    1405538     88      11  1000     -0.20073    -2.873e-06     -0.20073
83858        1    1407139    1444852     69       9  1000     -0.74182    -2.873e-06     -0.74182
55210        1    1447523    1470067     67      10  1000      0.31413    -2.873e-06      0.31413
339453       1    1470158    1475740      8       3  1000      0.59173    -2.873e-06      0.59174
29101        1    1477053    1510262     73       6  1000     -0.41142    -2.873e-06     -0.41142
643988       1    1533388    1535476      2       1  1000       1.0797    -2.873e-06       1.0797
142678       1    1550795    1565990     29       5  1000     -0.31575    -2.873e-06     -0.31575
984          1    1571100    1590473     34       6  1000      0.35563    -2.873e-06      0.35563
728661       1    1591486    1624243     85      15  1000     0.077712    -2.873e-06     0.077715
728642       1    1633822    1655999    119       8  1000      0.25556    -2.873e-06      0.25556
9906         1    1656277    1677438     70       8  1000     0.074802    -2.873e-06     0.074804
65220        1    1682671    1711508     59       7  1000      0.36103    -2.873e-06      0.36103
2782         1    1716725    1822552    112      10  1000      0.20892    -2.873e-06      0.20892
163688       1    1846266    1848733     11       3  1000       1.4055    -2.873e-06       1.4055
339456       1    1849029    1850740      5       2  1000        1.286    -2.873e-06        1.286
85452        1    1853390    1935276    388      29  1000       0.3626    -2.873e-06       0.3626
2563         1    1950768    1962192     22       4  1000      0.08316    -2.873e-06     0.083163
5590         1    1981909    2116834    431      31  1000     -0.41397    -2.873e-06     -0.41397
100506504    1    2113250    2115812      3       2  1000    -0.096904    -2.873e-06    -0.096901
199990       1    2115899    2144159     35       6  1000    -0.083152    -2.873e-06    -0.083149
6497         1    2160134    2241652    191      32  1000      0.26458    -2.873e-06      0.26458
79906        1    2251719    2323190    264      27  1000      0.15769    -2.873e-06       0.1577
11079        1    2323214    2336883     30       8  1000     -0.56991    -2.873e-06     -0.56991
5192         1    2336241    2344010     19       6  1000     -0.63825    -2.873e-06     -0.63824
9651         1    2407754    2436964     46       6  1000      0.85436    -2.873e-06      0.85436
55229        1    2439975    2458061     36       5  1000     -0.47292    -2.873e-06     -0.47291
8764         1    2487291    2495268     11       2  1000     -0.84157    -2.873e-06     -0.84157
127281       1    2517899    2522908      6       2  1000    -0.022529    -2.873e-06    -0.022527
79258        1    2522078    2564499    110       3  1000      0.58361    -2.873e-06      0.58361
100287898    1    2572807    2706230    142      14  1000     -0.24837    -2.873e-06     -0.24837
140625       1    2938046    2939467      2       1  1000      0.87519    -2.873e-06      0.87519
63976        1    2985565    3355185   1283     151  1000      0.55331    -2.873e-06      0.55332
27237        1    3371147    3397677     69       8  1000     -0.76537    -2.873e-06     -0.76537
1953         1    3404506    3528059    391      60  1000     -0.30272    -2.873e-06     -0.30272
127262       1    3541556    3546695     14       3  1000     -0.20641    -2.873e-06      -0.2064
49856        1    3547331    3566671     35       7  1000     -0.29608    -2.873e-06     -0.29608
7161         1    3569129    3652765    265      44  1000     -0.13791    -2.873e-06     -0.13791
148870       1    3668965    3688209     58      11  1000     -0.65121    -2.873e-06     -0.65121
388588       1    3689352    3692546     12       5  1000      0.59092    -2.873e-06      0.59092
57470        1    3696784    3713068     48       9  1000     -0.31812    -2.873e-06     -0.31812
9731         1    3728645    3773797    233      14  1000        2.285    -2.873e-06        2.285
1677         1    3773845    3801993    157      20  1000       1.6145    -2.873e-06       1.6145
339448       1    3805697    3816857     35       5  1000       0.5353    -2.873e-06       0.5353
55966        1    4715105    4843851    499      76  1000       1.7121    -2.873e-06       1.7121
261734       1    5922870    6052618    317      13  1000      0.07336    -2.873e-06     0.073363
