# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.36341    2.4857e-06      0.36341
100996442    1     142447     174392      1       1  1000      -3.0163    2.4857e-06      -3.0163
148398       1     859993     879961     74      17  1000      0.91089    2.4857e-06      0.91089
26155        1     879583     894679     36       4  1000     -0.34452    2.4857e-06     -0.34452
339451       1     895967     901099     30       6  1000      0.81461    2.4857e-06      0.81461
84069        1     901872     910488     37      14  1000       0.7246    2.4857e-06       0.7246
84808        1     910579     917473     18       4  1000      -0.8704    2.4857e-06      -0.8704
57801        1     934342     936608      4       2  1000       1.4137    2.4857e-06       1.4137
9636         1     948847     949920      5       2  1000       1.2632    2.4857e-06       1.2632
375790       1     955503     991499    104      11  1000       1.4377    2.4857e-06       1.4376
401934       1    1007126    1009687      5       2  1000       1.1555    2.4857e-06       1.1555
54991        1    1017198    1051736    107       9  1000       1.5116    2.4857e-06       1.5116
254173       1    1109286    1133315    121      13  1000    -0.081618    2.4857e-06     -0.08162
8784         1    1138888    1142163      7       1  1000      -0.2428    2.4857e-06      -0.2428
7293         1    1146706    1149703      6       2  1000       1.6647    2.4857e-06       1.6647
51150        1    1152288    1167447     89       4  1000     -0.58343    2.4857e-06     -0.58343
126792       1    1167629    1170421      3       2  1000      -1.0109    2.4857e-06      -1.0109
388581       1    1177826    1182102      9       2  1000     -0.89692    2.4857e-06     -0.89692
118424       1    1189292    1209234     24       5  1000      -1.6534    2.4857e-06      -1.6534
6339         1    1215816    1227409     42      17  1000     -0.31425    2.4857e-06     -0.31425
116983       1    1227764    1243304     54      11  1000     -0.23996    2.4857e-06     -0.23996
126789       1    1243962    1247057      2       1  1000     0.021694    2.4857e-06     0.021691
54973        1    1246965    1260067     18       5  1000       1.0933    2.4857e-06       1.0933
