# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      -1.0352   -2.5513e-06      -1.0352
100996442    1     142447     174392      1       1  1000       1.1621   -2.5513e-06       1.1621
148398       1     859993     879961     74      17  1000      0.13961   -2.5513e-06      0.13962
26155        1     879583     894679     36       4  1000       0.1854   -2.5513e-06       0.1854
339451       1     895967     901099     30       6  1000      0.26387   -2.5513e-06      0.26387
84069        1     901872     910488     37      14  1000      0.37668   -2.5513e-06      0.37669
84808        1     910579     917473     18       4  1000      0.12468   -2.5513e-06      0.12468
57801        1     934342     936608      4       2  1000      0.72775   -2.5513e-06      0.72775
9636         1     948847     949920      5       2  1000      0.20641   -2.5513e-06      0.20641
375790       1     955503     991499    104      11  1000     -0.55053   -2.5513e-06     -0.55053
401934       1    1007126    1009687      5       2  1000      0.35643   -2.5513e-06      0.35643
54991        1    1017198    1051736    107       9  1000      0.01327   -2.5513e-06     0.013272
254173       1    1109286    1133315    121      13  1000      0.11885   -2.5513e-06      0.11885
8784         1    1138888    1142163      7       1  1000     -0.40776   -2.5513e-06     -0.40776
7293         1    1146706    1149703      6       2  1000     -0.43527   -2.5513e-06     -0.43526
51150        1    1152288    1167447     89       4  1000       0.1677   -2.5513e-06       0.1677
126792       1    1167629    1170421      3       2  1000      0.95484   -2.5513e-06      0.95485
388581       1    1177826    1182102      9       2  1000     -0.62428   -2.5513e-06     -0.62428
118424       1    1189292    1209234     24       5  1000     -0.26457   -2.5513e-06     -0.26456
6339         1    1215816    1227409     42      17  1000     0.096321   -2.5513e-06     0.096323
116983       1    1227764    1243304     54      11  1000      0.55751   -2.5513e-06      0.55752
126789       1    1243962    1247057      2       1  1000     -0.30692   -2.5513e-06     -0.30692
54973        1    1246965    1260067     18       5  1000      0.49728   -2.5513e-06      0.49728
80772        1    1260136    1264276      9       2  1000      0.46595   -2.5513e-06      0.46595
83756        1    1266726    1269844      6       3  1000      0.72529   -2.5513e-06      0.72529
1855         1    1270658    1284509     32       6  1000      0.31636   -2.5513e-06      0.31637
54587        1    1288071    1297183     26       5  1000      0.15429   -2.5513e-06      0.15429
54998        1    1309110    1310818      3       2  1000      0.84796   -2.5513e-06      0.84796
81669        1    1321091    1334718     16       5  1000     -0.33786   -2.5513e-06     -0.33786
55052        1    1337276    1342693     10       4  1000       1.2987   -2.5513e-06       1.2987
441869       1    1353800    1356824      7       2  1000       0.7373   -2.5513e-06       0.7373
643965       1    1361508    1363167      7       2  1000     -0.57914   -2.5513e-06     -0.57913
64856        1    1370903    1378262     16       4  1000      0.14468   -2.5513e-06      0.14468
219293       1    1378152    1405538     88      11  1000       1.3045   -2.5513e-06       1.3045
83858        1    1407139    1444852     69       9  1000     -0.24231   -2.5513e-06     -0.24231
55210        1    1447523    1470067     67      10  1000     -0.76296   -2.5513e-06     -0.76296
339453       1    1470158    1475740      8       3  1000      0.18828   -2.5513e-06      0.18829
29101        1    1477053    1510262     73       6  1000      0.87581   -2.5513e-06      0.87582
643988       1    1533388    1535476      2       1  1000      0.30632   -2.5513e-06      0.30633
142678       1    1550795    1565990     29       5  1000    -0.041814   -2.5513e-06    -0.041812
984          1    1571100    1590473     34       6  1000     -0.67325   -2.5513e-06     -0.67325
728661       1    1591486    1624243     85      15  1000      0.77168   -2.5513e-06      0.77168
728642       1    1633822    1655999    119       8  1000       1.0555   -2.5513e-06       1.0555
9906         1    1656277    1677438     70       8  1000      -1.1047   -2.5513e-06      -1.1047
65220        1    1682671    1711508     59       7  1000      -1.3708   -2.5513e-06      -1.3708
2782         1    1716725    1822552    112      10  1000      -1.3033   -2.5513e-06      -1.3033
163688       1    1846266    1848733     11       3  1000     -0.98271   -2.5513e-06     -0.98271
339456       1    1849029    1850740      5       2  1000      -1.2336   -2.5513e-06      -1.2336
85452        1    1853390    1935276    388      29  1000      -1.6106   -2.5513e-06      -1.6106
2563         1    1950768    1962192     22       4  1000       -1.016   -2.5513e-06       -1.016
5590         1    1981909    2116834    431      31  1000      -1.0065   -2.5513e-06      -1.0065
100506504    1    2113250    2115812      3       2  1000      -1.4447   -2.5513e-06      -1.4447
199990       1    2115899    2144159     35       6  1000     -0.33122   -2.5513e-06     -0.33121
6497         1    2160134    2241652    191      32  1000     -0.70114   -2.5513e-06     -0.70114
79906        1    2251719    2323190    264      27  1000     -0.40478   -2.5513e-06     -0.40478
11079        1    2323214    2336883     30       8  1000      -1.1152   -2.5513e-06      -1.1152
5192         1    2336241    2344010     19       6  1000      -0.5149   -2.5513e-06      -0.5149
9651         1    2407754    2436964     46       6  1000      -1.3867   -2.5513e-06      -1.3867
55229        1    2439975    2458061     36       5  1000     -0.62288   -2.5513e-06     -0.62288
8764         1    2487291    2495268     11       2  1000     -0.39345   -2.5513e-06     -0.39345
127281       1    2517899    2522908      6       2  1000      -0.3956   -2.5513e-06      -0.3956
79258        1    2522078    2564499    110       3  1000     -0.92349   -2.5513e-06     -0.92348
100287898    1    2572807    2706230    142      14  1000     -0.79056   -2.5513e-06     -0.79055
140625       1    2938046    2939467      2       1  1000     -0.49561   -2.5513e-06     -0.49561
63976        1    2985565    3355185   1283     151  1000      -1.2882   -2.5513e-06      -1.2882
27237        1    3371147    3397677     69       8  1000     0.019222   -2.5513e-06     0.019224
1953         1    3404506    3528059    391      60  1000       0.1209   -2.5513e-06      0.12091
127262       1    3541556    3546695     14       3  1000     -0.55626   -2.5513e-06     -0.55626
49856        1    3547331    3566671     35       7  1000       -1.726   -2.5513e-06       -1.726
7161         1    3569129    3652765    265      44  1000      -1.5329   -2.5513e-06      -1.5329
148870       1    3668965    3688209     58      11  1000     -0.58585   -2.5513e-06     -0.58585
388588       1    3689352    3692546     12       5  1000       1.0804   -2.5513e-06       1.0804
57470        1    3696784    3713068     48       9  1000       1.3098   -2.5513e-06       1.3098
9731         1    3728645    3773797    233      14  1000     -0.23236   -2.5513e-06     -0.23236
1677         1    3773845    3801993    157      20  1000     -0.51333   -2.5513e-06     -0.51332
339448       1    3805697    3816857     35       5  1000     -0.65756   -2.5513e-06     -0.65756
55966        1    4715105    4843851    499      76  1000     -0.87841   -2.5513e-06     -0.87841
261734       1    5922870    6052618    317      13  1000       1.0366   -2.5513e-06       1.0366
