# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.64994   -8.2122e-06     -0.64993
100996442    1     142447     174392      1       1  1000     -0.20058   -8.2122e-06     -0.20057
148398       1     859993     879961     74      17  1000       1.4082   -8.2122e-06       1.4082
26155        1     879583     894679     36       4  1000      0.53838   -8.2122e-06      0.53839
339451       1     895967     901099     30       6  1000      0.13688   -8.2122e-06      0.13689
84069        1     901872     910488     37      14  1000     -0.19929   -8.2122e-06     -0.19928
84808        1     910579     917473     18       4  1000      -1.0883   -8.2122e-06      -1.0883
57801        1     934342     936608      4       2  1000     0.087283   -8.2122e-06     0.087291
9636         1     948847     949920      5       2  1000      0.19963   -8.2122e-06      0.19963
375790       1     955503     991499    104      11  1000     -0.44126   -8.2122e-06     -0.44125
401934       1    1007126    1009687      5       2  1000      -1.4012   -8.2122e-06      -1.4011
54991        1    1017198    1051736    107       9  1000     -0.12211   -8.2122e-06      -0.1221
254173       1    1109286    1133315    121      13  1000       0.6553   -8.2122e-06      0.65531
8784         1    1138888    1142163      7       1  1000    -0.091773   -8.2122e-06    -0.091765
7293         1    1146706    1149703      6       2  1000       2.5293   -8.2122e-06       2.5293
51150        1    1152288    1167447     89       4  1000       1.9925   -8.2122e-06       1.9925
126792       1    1167629    1170421      3       2  1000     -0.11194   -8.2122e-06     -0.11193
388581       1    1177826    1182102      9       2  1000      0.91267   -8.2122e-06      0.91268
118424       1    1189292    1209234     24       5  1000     -0.46693   -8.2122e-06     -0.46692
6339         1    1215816    1227409     42      17  1000        0.557   -8.2122e-06      0.55701
116983       1    1227764    1243304     54      11  1000   0.00043793   -8.2122e-06   0.00044614
126789       1    1243962    1247057      2       1  1000     -0.79398   -8.2122e-06     -0.79397
54973        1    1246965    1260067     18       5  1000     -0.31159   -8.2122e-06     -0.31158
80772        1    1260136    1264276      9       2  1000     -0.25741   -8.2122e-06      -0.2574
83756        1    1266726    1269844      6       3  1000      -2.2363   -8.2122e-06      -2.2363
1855         1    1270658    1284509     32       6  1000     -0.93219   -8.2122e-06     -0.93218
54587        1    1288071    1297183     26       5  1000     -0.93157   -8.2122e-06     -0.93157
54998        1    1309110    1310818      3       2  1000      -2.1534   -8.2122e-06      -2.1533
81669        1    1321091    1334718     16       5  1000      -1.3904   -8.2122e-06      -1.3904
55052        1    1337276    1342693     10       4  1000      -1.6239   -8.2122e-06      -1.6238
441869       1    1353800    1356824      7       2  1000     -0.15559   -8.2122e-06     -0.15559
643965       1    1361508    1363167      7       2  1000     -0.48614   -8.2122e-06     -0.48613
64856        1    1370903    1378262     16       4  1000      -1.1727   -8.2122e-06      -1.1727
219293       1    1378152    1405538     88      11  1000    -0.044246   -8.2122e-06    -0.044238
83858        1    1407139    1444852     69       9  1000      0.49295   -8.2122e-06      0.49296
55210        1    1447523    1470067     67      10  1000       1.8724   -8.2122e-06       1.8725
339453       1    1470158    1475740      8       3  1000     -0.88554   -8.2122e-06     -0.88553
29101        1    1477053    1510262     73       6  1000     -0.51255   -8.2122e-06     -0.51254
643988       1    1533388    1535476      2       1  1000     -0.58233   -8.2122e-06     -0.58232
142678       1    1550795    1565990     29       5  1000     -0.18167   -8.2122e-06     -0.18166
984          1    1571100    1590473     34       6  1000      0.39847   -8.2122e-06      0.39847
728661       1    1591486    1624243     85      15  1000      0.76081   -8.2122e-06      0.76082
728642       1    1633822    1655999    119       8  1000       -0.329   -8.2122e-06     -0.32899
9906         1    1656277    1677438     70       8  1000     -0.48942   -8.2122e-06     -0.48941
65220        1    1682671    1711508     59       7  1000    -0.037953   -8.2122e-06    -0.037944
2782         1    1716725    1822552    112      10  1000     -0.55073   -8.2122e-06     -0.55072
163688       1    1846266    1848733     11       3  1000     0.087656   -8.2122e-06     0.087664
339456       1    1849029    1850740      5       2  1000      0.45615   -8.2122e-06      0.45616
85452        1    1853390    1935276    388      29  1000     -0.23243   -8.2122e-06     -0.23242
2563         1    1950768    1962192     22       4  1000     -0.31607   -8.2122e-06     -0.31606
5590         1    1981909    2116834    431      31  1000     -0.52175   -8.2122e-06     -0.52174
100506504    1    2113250    2115812      3       2  1000      -1.3771   -8.2122e-06       -1.377
199990       1    2115899    2144159     35       6  1000      -1.6997   -8.2122e-06      -1.6997
6497         1    2160134    2241652    191      32  1000     -0.91313   -8.2122e-06     -0.91312
79906        1    2251719    2323190    264      27  1000     -0.72265   -8.2122e-06     -0.72264
11079        1    2323214    2336883     30       8  1000      0.61054   -8.2122e-06      0.61055
5192         1    2336241    2344010     19       6  1000       1.3037   -8.2122e-06       1.3037
9651         1    2407754    2436964     46       6  1000      0.42976   -8.2122e-06      0.42977
55229        1    2439975    2458061     36       5  1000      -0.3128   -8.2122e-06     -0.31279
8764         1    2487291    2495268     11       2  1000      -1.1193   -8.2122e-06      -1.1193
127281       1    2517899    2522908      6       2  1000      -1.0673   -8.2122e-06      -1.0673
79258        1    2522078    2564499    110       3  1000      -1.1322   -8.2122e-06      -1.1322
100287898    1    2572807    2706230    142      14  1000      -1.6669   -8.2122e-06      -1.6669
