# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.77954   -2.2744e-06      0.77954
100996442    1     142447     174392      1       1  1000     -0.01838   -2.2744e-06    -0.018378
148398       1     859993     879961     74      17  1000     -0.91281   -2.2744e-06     -0.91281
26155        1     879583     894679     36       4  1000      0.81583   -2.2744e-06      0.81583
339451       1     895967     901099     30       6  1000      0.68188   -2.2744e-06      0.68188
84069        1     901872     910488     37      14  1000       0.1641   -2.2744e-06       0.1641
84808        1     910579     917473     18       4  1000      0.67813   -2.2744e-06      0.67813
57801        1     934342     936608      4       2  1000     -0.84114   -2.2744e-06     -0.84114
9636         1     948847     949920      5       2  1000      0.60428   -2.2744e-06      0.60429
375790       1     955503     991499    104      11  1000      0.33682   -2.2744e-06      0.33682
401934       1    1007126    1009687      5       2  1000      0.39779   -2.2744e-06      0.39779
54991        1    1017198    1051736    107       9  1000      0.86321   -2.2744e-06      0.86321
254173       1    1109286    1133315    121      13  1000       1.8196   -2.2744e-06       1.8196
8784         1    1138888    1142163      7       1  1000      0.65327   -2.2744e-06      0.65327
7293         1    1146706    1149703      6       2  1000     -0.38556   -2.2744e-06     -0.38556
51150        1    1152288    1167447     89       4  1000      0.40657   -2.2744e-06      0.40658
126792       1    1167629    1170421      3       2  1000      -1.8442   -2.2744e-06      -1.8442
388581       1    1177826    1182102      9       2  1000      0.64107   -2.2744e-06      0.64107
118424       1    1189292    1209234     24       5  1000     -0.63958   -2.2744e-06     -0.63958
6339         1    1215816    1227409     42      17  1000      -1.8224   -2.2744e-06      -1.8224
116983       1    1227764    1243304     54      11  1000      -1.4154   -2.2744e-06      -1.4154
126789       1    1243962    1247057      2       1  1000      -1.7719   -2.2744e-06      -1.7719
54973        1    1246965    1260067     18       5  1000      -1.4236   -2.2744e-06      -1.4236
80772        1    1260136    1264276      9       2  1000     -0.96128   -2.2744e-06     -0.96128
83756        1    1266726    1269844      6       3  1000     -0.79883   -2.2744e-06     -0.79883
1855         1    1270658    1284509     32       6  1000      -1.0932   -2.2744e-06      -1.0932
54587        1    1288071    1297183     26       5  1000      -1.6628   -2.2744e-06      -1.6628
54998        1    1309110    1310818      3       2  1000       1.8525   -2.2744e-06       1.8525
81669        1    1321091    1334718     16       5  1000     -0.15282   -2.2744e-06     -0.15282
55052        1    1337276    1342693     10       4  1000     -0.80497   -2.2744e-06     -0.80497
441869       1    1353800    1356824      7       2  1000      -1.1694   -2.2744e-06      -1.1694
643965       1    1361508    1363167      7       2  1000      0.22416   -2.2744e-06      0.22417
64856        1    1370903    1378262     16       4  1000     -0.20557   -2.2744e-06     -0.20557
219293       1    1378152    1405538     88      11  1000      0.69146   -2.2744e-06      0.69147
83858        1    1407139    1444852     69       9  1000      0.64934   -2.2744e-06      0.64935
55210        1    1447523    1470067     67      10  1000     -0.51355   -2.2744e-06     -0.51355
