# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000     -0.99374   -5.0674e-06     -0.99374
100996442    1     142447     174392      1       1  1000     0.073907   -5.0674e-06     0.073912
148398       1     859993     879961     74      17  1000      0.21277   -5.0674e-06      0.21277
26155        1     879583     894679     36       4  1000      0.53777   -5.0674e-06      0.53777
339451       1     895967     901099     30       6  1000       1.2692   -5.0674e-06       1.2692
84069        1     901872     910488     37      14  1000      -1.0796   -5.0674e-06      -1.0796
84808        1     910579     917473     18       4  1000     -0.43367   -5.0674e-06     -0.43366
57801        1     934342     936608      4       2  1000     -0.96421   -5.0674e-06      -0.9642
9636         1     948847     949920      5       2  1000      -1.4711   -5.0674e-06      -1.4711
375790       1     955503     991499    104      11  1000     -0.58493   -5.0674e-06     -0.58493
401934       1    1007126    1009687      5       2  1000      -2.0321   -5.0674e-06      -2.0321
54991        1    1017198    1051736    107       9  1000     -0.17268   -5.0674e-06     -0.17268
254173       1    1109286    1133315    121      13  1000      0.90845   -5.0674e-06      0.90845
8784         1    1138888    1142163      7       1  1000       1.3699   -5.0674e-06       1.3699
7293         1    1146706    1149703      6       2  1000       1.0157   -5.0674e-06       1.0157
51150        1    1152288    1167447     89       4  1000       2.0187   -5.0674e-06       2.0187
126792       1    1167629    1170421      3       2  1000       1.9222   -5.0674e-06       1.9222
388581       1    1177826    1182102      9       2  1000       1.6388   -5.0674e-06       1.6388
118424       1    1189292    1209234     24       5  1000       2.4675   -5.0674e-06       2.4675
6339         1    1215816    1227409     42      17  1000      0.93188   -5.0674e-06      0.93189
116983       1    1227764    1243304     54      11  1000      0.55726   -5.0674e-06      0.55726
126789       1    1243962    1247057      2       1  1000      0.97277   -5.0674e-06      0.97278
54973        1    1246965    1260067     18       5  1000     0.069198   -5.0674e-06     0.069203
80772        1    1260136    1264276      9       2  1000      0.22359   -5.0674e-06       0.2236
83756        1    1266726    1269844      6       3  1000       1.2112   -5.0674e-06       1.2112
1855         1    1270658    1284509     32       6  1000      0.40589   -5.0674e-06       0.4059
54587        1    1288071    1297183     26       5  1000      0.73919   -5.0674e-06       0.7392
54998        1    1309110    1310818      3       2  1000     -0.16591   -5.0674e-06      -0.1659
81669        1    1321091    1334718     16       5  1000      -1.1608   -5.0674e-06      -1.1608
55052        1    1337276    1342693     10       4  1000      -1.6234   -5.0674e-06      -1.6234
441869       1    1353800    1356824      7       2  1000      0.41895   -5.0674e-06      0.41896
643965       1    1361508    1363167      7       2  1000      0.86882   -5.0674e-06      0.86883
64856        1    1370903    1378262     16       4  1000      -1.2076   -5.0674e-06      -1.2076
219293       1    1378152    1405538     88      11  1000    -0.044236   -5.0674e-06    -0.044231
83858        1    1407139    1444852     69       9  1000     0.067826   -5.0674e-06     0.067831
55210        1    1447523    1470067     67      10  1000      0.98849   -5.0674e-06       0.9885
339453       1    1470158    1475740      8       3  1000      0.75614   -5.0674e-06      0.75614
29101        1    1477053    1510262     73       6  1000     0.004987   -5.0674e-06    0.0049921
643988       1    1533388    1535476      2       1  1000        1.224   -5.0674e-06       1.2241
