# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000        1.399   -5.8736e-06        1.399
100996442    1     142447     174392      1       1  1000     -0.63574   -5.8736e-06     -0.63573
148398       1     859993     879961     74      17  1000       0.1523   -5.8736e-06       0.1523
26155        1     879583     894679     36       4  1000      0.19581   -5.8736e-06      0.19581
339451       1     895967     901099     30       6  1000     -0.41056   -5.8736e-06     -0.41056
84069        1     901872     910488     37      14  1000     -0.79945   -5.8736e-06     -0.79944
84808        1     910579     917473     18       4  1000      -1.0059   -5.8736e-06      -1.0059
57801        1     934342     936608      4       2  1000       1.2684   -5.8736e-06       1.2684
9636         1     948847     949920      5       2  1000     -0.61649   -5.8736e-06     -0.61648
375790       1     955503     991499    104      11  1000     -0.24584   -5.8736e-06     -0.24583
401934       1    1007126    1009687      5       2  1000      0.10686   -5.8736e-06      0.10687
54991        1    1017198    1051736    107       9  1000       1.1328   -5.8736e-06       1.1328
254173       1    1109286    1133315    121      13  1000      0.32857   -5.8736e-06      0.32858
8784         1    1138888    1142163      7       1  1000     -0.24709   -5.8736e-06     -0.24708
7293         1    1146706    1149703      6       2  1000      0.31453   -5.8736e-06      0.31453
51150        1    1152288    1167447     89       4  1000        1.042   -5.8736e-06        1.042
126792       1    1167629    1170421      3       2  1000      0.40474   -5.8736e-06      0.40475
388581       1    1177826    1182102      9       2  1000      0.81728   -5.8736e-06      0.81728
118424       1    1189292    1209234     24       5  1000       1.7668   -5.8736e-06       1.7668
6339         1    1215816    1227409     42      17  1000       1.1483   -5.8736e-06       1.1483
116983       1    1227764    1243304     54      11  1000       1.6994   -5.8736e-06       1.6994
126789       1    1243962    1247057      2       1  1000      0.70902   -5.8736e-06      0.70902
54973        1    1246965    1260067     18       5  1000       2.6743   -5.8736e-06       2.6743
80772        1    1260136    1264276      9       2  1000       2.2323   -5.8736e-06       2.2323
83756        1    1266726    1269844      6       3  1000      0.67718   -5.8736e-06      0.67719
1855         1    1270658    1284509     32       6  1000       1.6072   -5.8736e-06       1.6072
54587        1    1288071    1297183     26       5  1000       1.5008   -5.8736e-06       1.5008
54998        1    1309110    1310818      3       2  1000      0.92504   -5.8736e-06      0.92504
81669        1    1321091    1334718     16       5  1000     -0.70874   -5.8736e-06     -0.70873
55052        1    1337276    1342693     10       4  1000     -0.45212   -5.8736e-06     -0.45212
441869       1    1353800    1356824      7       2  1000       1.2144   -5.8736e-06       1.2145
643965       1    1361508    1363167      7       2  1000     -0.83909   -5.8736e-06     -0.83908
64856        1    1370903    1378262     16       4  1000     -0.59827   -5.8736e-06     -0.59826
219293       1    1378152    1405538     88      11  1000      -0.1367   -5.8736e-06      -0.1367
83858        1    1407139    1444852     69       9  1000     -0.69207   -5.8736e-06     -0.69207
55210        1    1447523    1470067     67      10  1000     -0.49774   -5.8736e-06     -0.49773
339453       1    1470158    1475740      8       3  1000      -0.3185   -5.8736e-06     -0.31849
29101        1    1477053    1510262     73       6  1000     -0.32819   -5.8736e-06     -0.32819
643988       1    1533388    1535476      2       1  1000     0.063414   -5.8736e-06      0.06342
142678       1    1550795    1565990     29       5  1000     -0.59498   -5.8736e-06     -0.59497
984          1    1571100    1590473     34       6  1000      0.27079   -5.8736e-06      0.27079
728661       1    1591486    1624243     85      15  1000      -0.4162   -5.8736e-06      -0.4162
728642       1    1633822    1655999    119       8  1000     -0.77659   -5.8736e-06     -0.77659
9906         1    1656277    1677438     70       8  1000      -1.1479   -5.8736e-06      -1.1479
65220        1    1682671    1711508     59       7  1000      -1.4211   -5.8736e-06      -1.4211
2782         1    1716725    1822552    112      10  1000      -1.4945   -5.8736e-06      -1.4945
163688       1    1846266    1848733     11       3  1000     -0.14465   -5.8736e-06     -0.14464
339456       1    1849029    1850740      5       2  1000     -0.74349   -5.8736e-06     -0.74348
85452        1    1853390    1935276    388      29  1000      -0.9571   -5.8736e-06     -0.95709
2563         1    1950768    1962192     22       4  1000   -0.0063101   -5.8736e-06   -0.0063042
5590         1    1981909    2116834    431      31  1000     -0.21704   -5.8736e-06     -0.21703
100506504    1    2113250    2115812      3       2  1000      -1.1259   -5.8736e-06      -1.1259
199990       1    2115899    2144159     35       6  1000     -0.94699   -5.8736e-06     -0.94699
6497         1    2160134    2241652    191      32  1000      0.16753   -5.8736e-06      0.16754
79906        1    2251719    2323190    264      27  1000      -1.5221   -5.8736e-06      -1.5221
11079        1    2323214    2336883     30       8  1000      -1.4571   -5.8736e-06      -1.4571
5192         1    2336241    2344010     19       6  1000      -1.5741   -5.8736e-06      -1.5741
9651         1    2407754    2436964     46       6  1000      0.11319   -5.8736e-06       0.1132
55229        1    2439975    2458061     36       5  1000     0.098979   -5.8736e-06     0.098985
8764         1    2487291    2495268     11       2  1000      0.52594   -5.8736e-06      0.52594
