# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000       1.9084    -9.578e-07       1.9084
100996442    1     142447     174392      1       1  1000      -1.6544    -9.578e-07      -1.6544
148398       1     859993     879961     74      17  1000     -0.16548    -9.578e-07     -0.16547
26155        1     879583     894679     36       4  1000     0.074435    -9.578e-07     0.074436
339451       1     895967     901099     30       6  1000     -0.30358    -9.578e-07     -0.30358
84069        1     901872     910488     37      14  1000     -0.28211    -9.578e-07     -0.28211
84808        1     910579     917473     18       4  1000     -0.25838    -9.578e-07     -0.25838
57801        1     934342     936608      4       2  1000       0.2111    -9.578e-07       0.2111
9636         1     948847     949920      5       2  1000      0.88983    -9.578e-07      0.88983
375790       1     955503     991499    104      11  1000        1.017    -9.578e-07        1.017
401934       1    1007126    1009687      5       2  1000      0.24899    -9.578e-07        0.249
54991        1    1017198    1051736    107       9  1000      0.81828    -9.578e-07      0.81828
254173       1    1109286    1133315    121      13  1000       1.5113    -9.578e-07       1.5113
8784         1    1138888    1142163      7       1  1000     -0.51005    -9.578e-07     -0.51005
7293         1    1146706    1149703      6       2  1000      0.69875    -9.578e-07      0.69875
51150        1    1152288    1167447     89       4  1000     -0.18949    -9.578e-07     -0.18949
126792       1    1167629    1170421      3       2  1000       1.2234    -9.578e-07       1.2234
388581       1    1177826    1182102      9       2  1000      0.01329    -9.578e-07     0.013291
118424       1    1189292    1209234     24       5  1000     -0.97345    -9.578e-07     -0.97345
6339         1    1215816    1227409     42      17  1000    -0.016054    -9.578e-07    -0.016053
116983       1    1227764    1243304     54      11  1000       1.6078    -9.578e-07       1.6078
126789       1    1243962    1247057      2       1  1000      0.36114    -9.578e-07      0.36114
54973        1    1246965    1260067     18       5  1000       2.4619    -9.578e-07       2.4619
80772        1    1260136    1264276      9       2  1000       1.9413    -9.578e-07       1.9413
83756        1    1266726    1269844      6       3  1000       1.3057    -9.578e-07       1.3057
1855         1    1270658    1284509     32       6  1000       1.6773    -9.578e-07       1.6773
54587        1    1288071    1297183     26       5  1000       1.6717    -9.578e-07       1.6717
54998        1    1309110    1310818      3       2  1000      -1.3397    -9.578e-07      -1.3397
81669        1    1321091    1334718     16       5  1000       -0.117    -9.578e-07       -0.117
55052        1    1337276    1342693     10       4  1000     -0.33176    -9.578e-07     -0.33176
441869       1    1353800    1356824      7       2  1000      0.60959    -9.578e-07      0.60959
643965       1    1361508    1363167      7       2  1000    -0.055397    -9.578e-07    -0.055396
64856        1    1370903    1378262     16       4  1000     0.093029    -9.578e-07      0.09303
