# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.84506    2.1567e-07      0.84506
100996442    1     142447     174392      1       1  1000       1.9749    2.1567e-07       1.9749
148398       1     859993     879961     74      17  1000       2.0082    2.1567e-07       2.0082
26155        1     879583     894679     36       4  1000      0.82499    2.1567e-07      0.82499
339451       1     895967     901099     30       6  1000       2.3338    2.1567e-07       2.3338
84069        1     901872     910488     37      14  1000       1.7631    2.1567e-07       1.7631
84808        1     910579     917473     18       4  1000     -0.64766    2.1567e-07     -0.64766
57801        1     934342     936608      4       2  1000      0.48908    2.1567e-07      0.48908
9636         1     948847     949920      5       2  1000      0.28714    2.1567e-07      0.28714
375790       1     955503     991499    104      11  1000      0.71259    2.1567e-07      0.71259
401934       1    1007126    1009687      5       2  1000       0.9139    2.1567e-07       0.9139
54991        1    1017198    1051736    107       9  1000       1.4308    2.1567e-07       1.4308
254173       1    1109286    1133315    121      13  1000       1.0668    2.1567e-07       1.0668
8784         1    1138888    1142163      7       1  1000       1.2037    2.1567e-07       1.2037
7293         1    1146706    1149703      6       2  1000      0.31332    2.1567e-07      0.31332
51150        1    1152288    1167447     89       4  1000     -0.52471    2.1567e-07     -0.52471
126792       1    1167629    1170421      3       2  1000       2.0159    2.1567e-07       2.0159
388581       1    1177826    1182102      9       2  1000     -0.31322    2.1567e-07     -0.31322
118424       1    1189292    1209234     24       5  1000       2.4723    2.1567e-07       2.4723
6339         1    1215816    1227409     42      17  1000       1.9923    2.1567e-07       1.9923
116983       1    1227764    1243304     54      11  1000       1.9417    2.1567e-07       1.9417
126789       1    1243962    1247057      2       1  1000       1.0768    2.1567e-07       1.0768
54973        1    1246965    1260067     18       5  1000        2.883    2.1567e-07        2.883
80772        1    1260136    1264276      9       2  1000       1.2033    2.1567e-07       1.2033
83756        1    1266726    1269844      6       3  1000       1.3804    2.1567e-07       1.3804
1855         1    1270658    1284509     32       6  1000       1.0442    2.1567e-07       1.0442
54587        1    1288071    1297183     26       5  1000       2.3554    2.1567e-07       2.3554
54998        1    1309110    1310818      3       2  1000        2.665    2.1567e-07        2.665
81669        1    1321091    1334718     16       5  1000       1.4138    2.1567e-07       1.4138
55052        1    1337276    1342693     10       4  1000       1.4758    2.1567e-07       1.4758
441869       1    1353800    1356824      7       2  1000       1.8058    2.1567e-07       1.8058
643965       1    1361508    1363167      7       2  1000       1.7392    2.1567e-07       1.7392
64856        1    1370903    1378262     16       4  1000      0.83167    2.1567e-07      0.83167
219293       1    1378152    1405538     88      11  1000      0.91598    2.1567e-07      0.91598
83858        1    1407139    1444852     69       9  1000       1.5422    2.1567e-07       1.5422
55210        1    1447523    1470067     67      10  1000       2.8082    2.1567e-07       2.8082
339453       1    1470158    1475740      8       3  1000      0.70605    2.1567e-07      0.70605
29101        1    1477053    1510262     73       6  1000     -0.44191    2.1567e-07     -0.44191
643988       1    1533388    1535476      2       1  1000       2.0653    2.1567e-07       2.0653
142678       1    1550795    1565990     29       5  1000    -0.034942    2.1567e-07    -0.034942
984          1    1571100    1590473     34       6  1000       1.3878    2.1567e-07       1.3878
728661       1    1591486    1624243     85      15  1000       2.8084    2.1567e-07       2.8084
728642       1    1633822    1655999    119       8  1000      0.88643    2.1567e-07      0.88643
9906         1    1656277    1677438     70       8  1000     -0.47135    2.1567e-07     -0.47136
65220        1    1682671    1711508     59       7  1000     -0.94938    2.1567e-07     -0.94938
2782         1    1716725    1822552    112      10  1000      -1.1993    2.1567e-07      -1.1993
163688       1    1846266    1848733     11       3  1000      -1.6719    2.1567e-07      -1.6719
339456       1    1849029    1850740      5       2  1000      -1.6033    2.1567e-07      -1.6033
85452        1    1853390    1935276    388      29  1000     -0.04073    2.1567e-07     -0.04073
2563         1    1950768    1962192     22       4  1000    -0.016321    2.1567e-07    -0.016321
5590         1    1981909    2116834    431      31  1000       2.3848    2.1567e-07       2.3848
100506504    1    2113250    2115812      3       2  1000     -0.13167    2.1567e-07     -0.13167
199990       1    2115899    2144159     35       6  1000       2.5625    2.1567e-07       2.5625
6497         1    2160134    2241652    191      32  1000     -0.27614    2.1567e-07     -0.27614
79906        1    2251719    2323190    264      27  1000       0.5679    2.1567e-07       0.5679
11079        1    2323214    2336883     30       8  1000       1.2304    2.1567e-07       1.2304
5192         1    2336241    2344010     19       6  1000      0.62674    2.1567e-07      0.62674
9651         1    2407754    2436964     46       6  1000     -0.69816    2.1567e-07     -0.69816
55229        1    2439975    2458061     36       5  1000     -0.16308    2.1567e-07     -0.16308
8764         1    2487291    2495268     11       2  1000      0.30756    2.1567e-07      0.30756
127281       1    2517899    2522908      6       2  1000     -0.01788    2.1567e-07     -0.01788
79258        1    2522078    2564499    110       3  1000   0.00086643    2.1567e-07   0.00086621
100287898    1    2572807    2706230    142      14  1000      0.45366    2.1567e-07      0.45366
140625       1    2938046    2939467      2       1  1000     0.058675    2.1567e-07     0.058675
63976        1    2985565    3355185   1283     151  1000       1.5194    2.1567e-07       1.5194
27237        1    3371147    3397677     69       8  1000      0.20578    2.1567e-07      0.20578
1953         1    3404506    3528059    391      60  1000      0.43037    2.1567e-07      0.43037
127262       1    3541556    3546695     14       3  1000       1.7489    2.1567e-07       1.7489
49856        1    3547331    3566671     35       7  1000       1.7509    2.1567e-07       1.7509
7161         1    3569129    3652765    265      44  1000     -0.83602    2.1567e-07     -0.83602
148870       1    3668965    3688209     58      11  1000     -0.43832    2.1567e-07     -0.43832
388588       1    3689352    3692546     12       5  1000      0.33805    2.1567e-07      0.33805
57470        1    3696784    3713068     48       9  1000     -0.13937    2.1567e-07     -0.13937
9731         1    3728645    3773797    233      14  1000     -0.57674    2.1567e-07     -0.57674
1677         1    3773845    3801993    157      20  1000     -0.37817    2.1567e-07     -0.37817
339448       1    3805697    3816857     35       5  1000      -1.9295    2.1567e-07      -1.9295
55966        1    4715105    4843851    499      76  1000       1.1487    2.1567e-07       1.1487
261734       1    5922870    6052618    317      13  1000     -0.60958    2.1567e-07     -0.60958
8514         1    6052358    6161253    240      40  1000        1.944    2.1567e-07        1.944
26038        1    6161847    6240194    263      25  1000     -0.12911    2.1567e-07     -0.12911
6146         1    6245080    6259679     30       5  1000      0.59953    2.1567e-07      0.59953
388591       1    6266189    6281359     31       4  1000      0.55417    2.1567e-07      0.55417
23463        1    6281253    6296044     20       4  1000     0.060974    2.1567e-07     0.060974
390992       1    6304252    6305638      3       1  1000      -1.2811    2.1567e-07      -1.2811
387509       1    6307406    6321035     32       2  1000     -0.63807    2.1567e-07     -0.63807
11332        1    6324332    6453826    324      17  1000      0.65902    2.1567e-07      0.65902
54626        1    6475292    6484724     25       4  1000     -0.76498    2.1567e-07     -0.76498
83715        1    6484836    6521004     95      10  1000      0.15511    2.1567e-07      0.15511
8718         1    6520787    6527432     17       5  1000       1.5091    2.1567e-07       1.5091
57449        1    6526152    6580121    128      22  1000       0.3096    2.1567e-07       0.3096
79707        1    6581407    6614658    106       2  1000      0.10674    2.1567e-07      0.10674
80835        1    6614987    6639817     51       9  1000      0.97872    2.1567e-07      0.97872
3104         1    6640051    6649340      3       1  1000       2.0173    2.1567e-07       2.0173
9903         1    6650784    6662958     16       3  1000      0.34099    2.1567e-07      0.34099
148479       1    6673756    6684093     16       3  1000     -0.14591    2.1567e-07     -0.14591
90326        1    6684925    6695646     22       3  1000     0.048716    2.1567e-07     0.048715
55735        1    6694228    6761966    104       8  1000     -0.12465    2.1567e-07     -0.12465
23261        1    6845384    7829766   2248     185  1000      0.57827    2.1567e-07      0.57827
9341         1    7831329    7841492     27       7  1000     -0.32229    2.1567e-07     -0.32229
8863         1    7844413    7905241    176      19  1000      -0.5162    2.1567e-07      -0.5162
10911        1    7907672    7913551     17       5  1000      0.15316    2.1567e-07      0.15316
3604         1    7975931    8003225     35       4  1000     -0.47673    2.1567e-07     -0.47673
11315        1    8021714    8045342     55       9  1000      -0.4751    2.1567e-07      -0.4751
54206        1    8071779    8086393     24       5  1000     -0.17503    2.1567e-07     -0.17504
50651        1    8378171    8404227     72      10  1000     -0.96792    2.1567e-07     -0.96792
473          1    8412464    8877699    509      14  1000     -0.74444    2.1567e-07     -0.74444
2023         1    8921059    8939151     26       5  1000     -0.45129    2.1567e-07     -0.45129
765          1    9005893    9035151    103      21  1000    -0.058481    2.1567e-07    -0.058481
155184       1    9063359    9086404     66      15  1000      -1.5442    2.1567e-07      -1.5442
6518         1    9097005    9131763     94      12  1000       1.5928    2.1567e-07       1.5928
80045        1    9163472    9189229     57       8  1000      0.10368    2.1567e-07      0.10368
9563         1    9294822    9331396     81      12  1000       1.9409    2.1567e-07       1.9409
80176        1    9335202    9429591    287      42  1000       1.4428    2.1567e-07       1.4428
84275        1    9599528    9642831     43       4  1000      0.49957    2.1567e-07      0.49957
199953       1    9648932    9674935     29       4  1000     0.066369    2.1567e-07     0.066369
5293         1    9711789    9789172    108      20  1000     -0.72671    2.1567e-07     -0.72671
22883        1    9789079    9884550     85       6  1000       1.0065    2.1567e-07       1.0065
56998        1    9908334    9970316    100      10  1000     0.026559    2.1567e-07     0.026559
84328        1    9982168   10003460     35       5  1000     -0.18217    2.1567e-07     -0.18217
64802        1   10003486   10045556     50       5  1000     0.028449    2.1567e-07     0.028449
116362       1   10057255   10076078     20       3  1000    -0.048153    2.1567e-07    -0.048153
10277        1   10093041   10241297    139      20  1000     -0.27592    2.1567e-07     -0.27592
23095        1   10270606   10441664    264       6  1000      -1.0699    2.1567e-07      -1.0699
5226         1   10458884   10480565     32       3  1000     -0.83457    2.1567e-07     -0.83457
378708       1   10489944   10510239     47       4  1000      0.84323    2.1567e-07      0.84323
100526739    1   10490159   10512060     50       5  1000      0.86848    2.1567e-07      0.86848
1325         1   10509776   10512060      4       1  1000      0.78029    2.1567e-07      0.78029
1676         1   10520588   10532613     17       4  1000     -0.23007    2.1567e-07     -0.23007
5195         1   10535003   10690815    338      21  1000     -0.34381    2.1567e-07     -0.34381
54897        1   10696661   10856733    303      55  1000      -0.8362    2.1567e-07      -0.8362
148345       1   11006530   11042094    124      17  1000       1.5388    2.1567e-07       1.5388
23435        1   11072462   11085549     24       4  1000     -0.58022    2.1567e-07     -0.58022
10747        1   11086580   11107296     55       6  1000     -0.74128    2.1567e-07     -0.74128
6723         1   11114649   11120091      7       2  1000       0.1326    2.1567e-07      0.13259
5394         1   11126675   11159961     86       4  1000      0.24832    2.1567e-07      0.24832
