# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
79501        1      69091      70008      1       1  1000      0.54331   -6.9306e-06      0.54332
100996442    1     142447     174392      1       1  1000      0.85867   -6.9306e-06      0.85868
148398       1     859993     879961     74      17  1000      0.11862   -6.9306e-06      0.11863
26155        1     879583     894679     36       4  1000       0.3082   -6.9306e-06      0.30821
339451       1     895967     901099     30       6  1000     -0.41765   -6.9306e-06     -0.41765
84069        1     901872     910488     37      14  1000      0.17832   -6.9306e-06      0.17833
84808        1     910579     917473     18       4  1000      0.22271   -6.9306e-06      0.22271
57801        1     934342     936608      4       2  1000     -0.31391   -6.9306e-06      -0.3139
9636         1     948847     949920      5       2  1000     -0.86717   -6.9306e-06     -0.86716
375790       1     955503     991499    104      11  1000      0.67459   -6.9306e-06      0.67459
401934       1    1007126    1009687      5       2  1000      0.94992   -6.9306e-06      0.94993
54991        1    1017198    1051736    107       9  1000       1.4472   -6.9306e-06       1.4472
254173       1    1109286    1133315    121      13  1000      0.76024   -6.9306e-06      0.76024
8784         1    1138888    1142163      7       1  1000     0.099182   -6.9306e-06     0.099189
7293         1    1146706    1149703      6       2  1000      0.21075   -6.9306e-06      0.21075
51150        1    1152288    1167447     89       4  1000       1.2649   -6.9306e-06       1.2649
126792       1    1167629    1170421      3       2  1000       1.0224   -6.9306e-06       1.0224
388581       1    1177826    1182102      9       2  1000      0.28578   -6.9306e-06      0.28578
118424       1    1189292    1209234     24       5  1000      -1.9777   -6.9306e-06      -1.9777
6339         1    1215816    1227409     42      17  1000      -2.0296   -6.9306e-06      -2.0296
116983       1    1227764    1243304     54      11  1000     -0.85467   -6.9306e-06     -0.85466
126789       1    1243962    1247057      2       1  1000      -1.3983   -6.9306e-06      -1.3983
54973        1    1246965    1260067     18       5  1000      -1.4815   -6.9306e-06      -1.4815
80772        1    1260136    1264276      9       2  1000     -0.36434   -6.9306e-06     -0.36434
83756        1    1266726    1269844      6       3  1000      -1.8825   -6.9306e-06      -1.8825
1855         1    1270658    1284509     32       6  1000     -0.81464   -6.9306e-06     -0.81463
54587        1    1288071    1297183     26       5  1000     -0.80355   -6.9306e-06     -0.80354
54998        1    1309110    1310818      3       2  1000      -2.0934   -6.9306e-06      -2.0933
81669        1    1321091    1334718     16       5  1000       -2.137   -6.9306e-06       -2.137
55052        1    1337276    1342693     10       4  1000       -2.164   -6.9306e-06       -2.164
441869       1    1353800    1356824      7       2  1000      -1.3623   -6.9306e-06      -1.3623
643965       1    1361508    1363167      7       2  1000      -1.4519   -6.9306e-06      -1.4519
64856        1    1370903    1378262     16       4  1000      0.21549   -6.9306e-06       0.2155
219293       1    1378152    1405538     88      11  1000      0.32318   -6.9306e-06      0.32318
83858        1    1407139    1444852     69       9  1000      0.92058   -6.9306e-06      0.92059
55210        1    1447523    1470067     67      10  1000     -0.37485   -6.9306e-06     -0.37484
339453       1    1470158    1475740      8       3  1000        1.503   -6.9306e-06        1.503
29101        1    1477053    1510262     73       6  1000       1.1156   -6.9306e-06       1.1156
643988       1    1533388    1535476      2       1  1000      0.88241   -6.9306e-06      0.88241
142678       1    1550795    1565990     29       5  1000      0.13741   -6.9306e-06      0.13742
984          1    1571100    1590473     34       6  1000       1.6776   -6.9306e-06       1.6776
728661       1    1591486    1624243     85      15  1000       1.3281   -6.9306e-06       1.3281
728642       1    1633822    1655999    119       8  1000      0.25346   -6.9306e-06      0.25347
9906         1    1656277    1677438     70       8  1000     -0.65315   -6.9306e-06     -0.65314
65220        1    1682671    1711508     59       7  1000     -0.47191   -6.9306e-06      -0.4719
2782         1    1716725    1822552    112      10  1000      -0.4532   -6.9306e-06      -0.4532
163688       1    1846266    1848733     11       3  1000      -0.1458   -6.9306e-06     -0.14579
339456       1    1849029    1850740      5       2  1000      -1.0898   -6.9306e-06      -1.0898
85452        1    1853390    1935276    388      29  1000     -0.35866   -6.9306e-06     -0.35865
2563         1    1950768    1962192     22       4  1000     -0.15712   -6.9306e-06     -0.15711
5590         1    1981909    2116834    431      31  1000     -0.10787   -6.9306e-06     -0.10787
100506504    1    2113250    2115812      3       2  1000       0.7502   -6.9306e-06       0.7502
199990       1    2115899    2144159     35       6  1000     -0.88912   -6.9306e-06     -0.88911
6497         1    2160134    2241652    191      32  1000       1.1791   -6.9306e-06       1.1791
79906        1    2251719    2323190    264      27  1000       0.3081   -6.9306e-06      0.30811
11079        1    2323214    2336883     30       8  1000     -0.28178   -6.9306e-06     -0.28177
5192         1    2336241    2344010     19       6  1000     -0.52601   -6.9306e-06     -0.52601
9651         1    2407754    2436964     46       6  1000      0.60839   -6.9306e-06       0.6084
55229        1    2439975    2458061     36       5  1000     -0.17548   -6.9306e-06     -0.17547
8764         1    2487291    2495268     11       2  1000    -0.044873   -6.9306e-06    -0.044866
127281       1    2517899    2522908      6       2  1000      0.93134   -6.9306e-06      0.93134
79258        1    2522078    2564499    110       3  1000       1.1613   -6.9306e-06       1.1613
100287898    1    2572807    2706230    142      14  1000     -0.22477   -6.9306e-06     -0.22476
140625       1    2938046    2939467      2       1  1000      0.56725   -6.9306e-06      0.56726
63976        1    2985565    3355185   1283     151  1000      0.87676   -6.9306e-06      0.87677
27237        1    3371147    3397677     69       8  1000     0.024412   -6.9306e-06     0.024419
1953         1    3404506    3528059    391      60  1000     -0.41539   -6.9306e-06     -0.41539
127262       1    3541556    3546695     14       3  1000     0.026493   -6.9306e-06       0.0265
49856        1    3547331    3566671     35       7  1000      0.70762   -6.9306e-06      0.70763
